tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a5806dad9b65da74_score,player_fb63cef8_x,player_fb63cef8_y,player_fb63cef8_move_target,player_fb63cef8_item,player_fb63cef8_score,player_fb63cef8_cut_speed,player_fb63cef8_speed,player_b9edfedc_x,player_b9edfedc_y,player_b9edfedc_move_target,player_b9edfedc_item,player_b9edfedc_score,player_b9edfedc_cut_speed,player_b9edfedc_speed
3446,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3447,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3448,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3449,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3450,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3451,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3452,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3453,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3454,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3455,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3456,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3457,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3458,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3459,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3460,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3461,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3462,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3463,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3464,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3465,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3466,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3467,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3468,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3469,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3470,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3471,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3472,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3473,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,1,0.2,30.0
3474,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,1,0.2,30.0
3475,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,1,0.2,30.0
3476,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,1,0.2,30.0
3477,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,1,0.2,30.0
3478,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,1,0.2,30.0
3479,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,1,0.2,30.0
3480,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,1,0.2,30.0
3481,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,1,0.2,30.0
3482,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,1,0.2,30.0
3483,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,1,0.2,30.0
3484,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,1,0.2,30.0
3485,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,1,0.2,30.0
3486,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,1,0.2,30.0
3487,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,1,0.2,30.0
3488,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,1,0.2,30.0
3489,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,1,0.2,30.0
3490,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,88.04617444130974,39.80565318468376,,plate,1,0.2,30.0
3491,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,86.79626611486532,39.820791727740755,,plate,1,0.2,30.0
3492,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,85.54635778842089,39.835930270797746,,plate,1,0.2,30.0
3493,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,84.29644946197647,39.85106881385474,,plate,1,0.2,30.0
3494,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,83.04654113553204,39.86620735691173,,plate,1,0.2,30.0
3495,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,81.79663280908761,39.88134589996872,,plate,1,0.2,30.0
3496,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,80.54672448264319,39.89648444302571,,plate,1,0.2,30.0
3497,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,79.29681615619876,39.911622986082705,,plate,1,0.2,30.0
3498,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,78.04690782975433,39.9267615291397,,plate,1,0.2,30.0
3499,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,76.7969995033099,39.94190007219687,,plate,1,0.2,30.0
3500,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,75.54709117686548,39.95703861525422,,plate,1,0.2,30.0
3501,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,1,0.2,30.0
3502,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,1,0.2,30.0
3503,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,1,0.2,30.0
3504,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,1,0.2,30.0
3505,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,1,0.2,30.0
3506,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,1,0.2,30.0
3507,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,1,0.2,30.0
3508,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,1,0.2,30.0
3509,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,1,0.2,30.0
3510,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,1,0.2,30.0
3511,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,1,0.2,30.0
3512,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,1,0.2,30.0
3513,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,1,0.2,30.0
3514,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,1,0.2,30.0
3515,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,1,0.2,30.0
3516,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,1,0.2,30.0
3517,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,1,0.2,30.0
3518,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,1,0.2,30.0
3519,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,tomato_cut,3.2833333333333243,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,1,0.2,30.0
