tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8cd98b2fcc59f8ab_score,player_386e3211_x,player_386e3211_y,player_386e3211_move_target,player_386e3211_item,player_386e3211_score,player_386e3211_cut_speed,player_386e3211_speed,player_62495bbd_x,player_62495bbd_y,player_62495bbd_move_target,player_62495bbd_item,player_62495bbd_score,player_62495bbd_cut_speed,player_62495bbd_speed
3909,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3910,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3911,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3912,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3913,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3914,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3915,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3916,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3917,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.0,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3918,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.50000000000045,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3919,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.00000000000091,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3920,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.50000000000136,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3921,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.00000000000182,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3922,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.50000000000227,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3923,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.00000000000273,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3924,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.50000000000318,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3925,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.00000000000364,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3926,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.50000000000409,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3927,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.00000000000455,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3928,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.500000000005,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3929,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.00000000000546,,,1,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3930,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.50000000000591,,,1,1.0,12.0,24.0,57.250000000000284,,tomato_cut,1,0.2,30.0
3931,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.00000000000637,,,1,1.0,12.0,24.0,58.50000000000057,,tomato_cut,1,0.2,30.0
3932,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.50000000000682,,,1,1.0,12.0,24.0,59.75000000000085,,tomato_cut,1,0.2,30.0
3933,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.00000000000728,,,1,1.0,12.0,24.0,61.00000000000114,,tomato_cut,1,0.2,30.0
3934,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.50000000000702,,,1,1.0,12.0,24.0,62.25000000000142,,tomato_cut,1,0.2,30.0
3935,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.000000000006764,,,1,1.0,12.0,24.0,63.500000000001705,,tomato_cut,1,0.2,30.0
3936,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.50000000000651,,,1,1.0,12.0,24.0,64.75000000000199,,tomato_cut,1,0.2,30.0
3937,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.00000000000625,,,1,1.0,12.0,24.0,66.00000000000227,,tomato_cut,1,0.2,30.0
3938,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.500000000006,,,1,1.0,12.0,24.0,67.25000000000256,,tomato_cut,1,0.2,30.0
3939,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.00000000000574,,,1,1.0,12.0,24.0,68.50000000000284,,tomato_cut,1,0.2,30.0
3940,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.500000000005485,,,1,1.0,12.0,24.0,69.75000000000313,,tomato_cut,1,0.2,30.0
3941,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.00000000000523,,,1,1.0,12.0,24.0,71.00000000000341,,tomato_cut,1,0.2,30.0
3942,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.500000000004974,,,1,1.0,12.0,24.0,72.2500000000037,,tomato_cut,1,0.2,30.0
3943,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.00000000000472,,,1,1.0,12.0,24.0,73.50000000000398,,tomato_cut,1,0.2,30.0
3944,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.50000000000446,,,1,1.0,12.0,24.0,74.75000000000426,,tomato_cut,1,0.2,30.0
3945,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.000000000004206,,,1,1.0,12.0,24.0,76.00000000000455,,tomato_cut,1,0.2,30.0
3946,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.50000000000395,,,1,1.0,12.0,24.0,77.25000000000483,,tomato_cut,1,0.2,30.0
3947,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.000000000003695,,,1,1.0,12.0,24.0,78.50000000000512,,tomato_cut,1,0.2,30.0
3948,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.50000000000344,,,1,1.0,12.0,24.0,79.7500000000054,,tomato_cut,1,0.2,30.0
3949,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.00000000000318,,,1,1.0,12.0,24.0,81.00000000000568,,tomato_cut,1,0.2,30.0
3950,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,55.50000000000293,,,1,1.0,12.0,24.0,82.25000000000597,,tomato_cut,1,0.2,30.0
3951,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,55.00000000000267,,,1,1.0,12.0,24.0,83.50000000000625,,tomato_cut,1,0.2,30.0
3952,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.500000000002416,,,1,1.0,12.0,24.0,84.75000000000654,,tomato_cut,1,0.2,30.0
3953,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.00000000000216,,,1,1.0,12.0,24.0,86.00000000000682,,tomato_cut,1,0.2,30.0
3954,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.500000000001904,,,1,1.0,12.0,24.0,87.2500000000071,,tomato_cut,1,0.2,30.0
3955,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.00000000000165,,,1,1.0,12.0,24.0,88.0,,tomato_cut,1,0.2,30.0
3956,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.50000000000139,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3957,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.00000000000114,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3958,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.50000000000088,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3959,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.000000000000625,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3960,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.50000000000037,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3961,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.000000000000114,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3962,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.49999999999986,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3963,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.9999999999996,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3964,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.499999999999346,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3965,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.99999999999909,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3966,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.499999999998835,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3967,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.99999999999858,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3968,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.49999999999832,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3969,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.99999999999807,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3970,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.49999999999781,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3971,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.999999999997556,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3972,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.4999999999973,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3973,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.999999999997044,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3974,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.49999999999679,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3975,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.99999999999653,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3976,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.49999999999628,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3977,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.99999999999602,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3978,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.499999999995765,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3979,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.383333333333324,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.99999999999551,,,1,1.0,12.0,24.0,88.0,,,1,0.2,30.0
