tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cac33e4d401a7bc6_score,player_6ad9a0b7_x,player_6ad9a0b7_y,player_6ad9a0b7_move_target,player_6ad9a0b7_item,player_6ad9a0b7_score,player_6ad9a0b7_cut_speed,player_6ad9a0b7_speed,player_30b5ae3f_x,player_30b5ae3f_y,player_30b5ae3f_move_target,player_30b5ae3f_item,player_30b5ae3f_score,player_30b5ae3f_cut_speed,player_30b5ae3f_speed
3879,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.866666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.23831460367016,55.24748586963224,,tomato_salad,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3880,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.8749999999999925,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.59400288676841,55.59889139785608,,tomato_salad,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3881,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.8833333333333258,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,tomato_salad,3,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3882,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.891666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3883,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.8999999999999924,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3884,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.9083333333333257,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3885,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.916666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3886,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.9249999999999923,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3887,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.9333333333333256,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3888,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.941666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3889,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.949999999999992,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3890,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.9583333333333255,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3891,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.966666666666659,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3892,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.974999999999992,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3893,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.9833333333333254,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3894,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.9916666666666587,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3895,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato,2.999999999999992,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3896,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0083333333333253,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3897,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0166666666666586,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3898,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3899,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.033333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3900,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0416666666666585,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3901,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.049999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3902,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.058333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3903,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0666666666666584,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3904,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0749999999999917,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3905,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.083333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3906,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0916666666666583,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3907,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.0999999999999917,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3908,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.108333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3909,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1166666666666583,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3910,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1249999999999916,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3911,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.133333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3912,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.141666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3913,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1499999999999915,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3914,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1583333333333248,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3915,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3916,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3917,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3918,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.191666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3919,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.1999999999999913,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3920,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.2083333333333246,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3921,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.499999999999744,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3922,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.224999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.99999999999949,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3923,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.2333333333333245,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.49999999999923,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3924,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.99999999999898,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3925,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.249999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.49999999999872,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3926,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.2583333333333244,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,52.999999999998465,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3927,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.2666666666666577,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,52.49999999999821,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3928,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.999999999997954,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3929,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.4999999999977,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3930,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.2916666666666576,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.99999999999744,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3931,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.499999999997186,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3932,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3083333333333242,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,49.99999999999693,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3933,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3166666666666575,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,49.499999999996675,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3934,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.324999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.99999999999642,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3935,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.333333333333324,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.49999999999616,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3936,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3416666666666575,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.99999999999591,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3937,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3499999999999908,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.49999999999565,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3938,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.358333333333324,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.999999999995396,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3939,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.49999999999514,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3940,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.999999999994884,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3941,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.49999999999463,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3942,0,1,,0,2,None_cut,3.408333333333324,3,0,3,tomato_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.99999999999437,,,4,1.0,12.0,24.0,56.0,,,0,0.2,30.0
3943,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.49999999999412,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3944,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.99999999999386,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3945,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.499999999993605,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3946,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.99999999999335,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3947,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.49999999999309,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3948,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.99999999999284,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3949,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.49999999999258,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3950,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.999999999992326,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3951,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.49999999999207,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3952,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.85945974818776,40.05770299503217,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3953,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.50810911865716,39.70196048263281,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3954,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.15675848912656,39.346217970233454,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3955,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.80540785959596,38.990475457834094,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3956,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.45405723006536,38.634732945434735,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3957,0,1,,0,2,None_cut,3.408333333333324,3,0,3,None_cut,3.3666666666666574,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.10270660053476,38.278990433035375,,,4,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
