tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e7d5a2a3b2dcda64_score,player_61777212_x,player_61777212_y,player_61777212_move_target,player_61777212_item,player_61777212_score,player_61777212_cut_speed,player_61777212_speed,player_2469028c_x,player_2469028c_y,player_2469028c_move_target,player_2469028c_item,player_2469028c_score,player_2469028c_cut_speed,player_2469028c_speed,e1f5c5a2a184cb40_score,63a9805ec688bac1_message,dc1ec4982328be8a_score
7206,test,True,0,1,tomato,1.7749999999999961,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7207,test,True,0,1,tomato,1.7833333333333294,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7208,test,True,0,1,tomato,1.7916666666666627,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7209,test,True,0,1,tomato,1.799999999999996,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7210,test,True,0,1,tomato,1.8083333333333294,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7211,test,True,0,1,tomato,1.8166666666666627,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7212,test,True,0,1,tomato,1.824999999999996,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7213,test,True,0,1,tomato,1.8333333333333293,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7214,test,True,0,1,tomato,1.8416666666666626,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7215,test,True,0,1,tomato,1.8499999999999959,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7216,test,True,0,1,tomato,1.8583333333333292,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7217,test,True,0,1,tomato,1.8666666666666625,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7218,test,True,0,1,tomato,1.8749999999999958,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7219,test,True,0,1,tomato,1.883333333333329,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7220,test,True,0,1,tomato,1.8916666666666624,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7221,test,True,0,1,tomato,1.8999999999999957,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7222,test,True,0,1,tomato,1.908333333333329,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7223,test,True,0,1,tomato,1.9166666666666623,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7224,test,True,0,1,tomato,1.9249999999999956,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7225,test,True,0,1,tomato,1.933333333333329,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7226,test,True,0,1,tomato,1.9416666666666622,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7227,test,True,0,1,tomato,1.9499999999999955,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7228,test,True,0,1,tomato,1.9583333333333288,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.35355339059322,55.64644660940678,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7229,test,True,0,1,tomato,1.9666666666666621,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.70710678118644,55.29289321881356,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7230,test,True,0,1,tomato,1.9749999999999954,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.06066017177966,54.93933982822034,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7231,test,True,0,1,tomato,1.9833333333333287,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.41421356237288,54.58578643762712,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7232,test,True,0,1,tomato,1.991666666666662,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.7677669529661,54.2322330470339,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7233,test,True,0,1,tomato,1.9999999999999953,1,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.12132034355932,53.87867965644068,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7234,test,True,0,1,tomato,2.008333333333329,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.47487373415254,53.52512626584746,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7235,test,True,0,1,tomato,2.016666666666662,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.82842712474576,53.17157287525424,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7236,test,True,0,1,tomato,2.0249999999999955,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.18198051533898,52.81801948466102,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7237,test,True,0,1,tomato,2.0333333333333288,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.5355339059322,52.4644660940678,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7238,test,True,0,1,tomato,2.041666666666662,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.88908729652542,52.11091270347458,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7239,test,True,0,1,tomato,2.0499999999999954,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.24264068711864,51.75735931288136,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7240,test,True,0,1,tomato,2.0583333333333287,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.59619407771186,51.40380592228814,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7241,test,True,0,1,tomato,2.066666666666662,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.94974746830508,51.05025253169492,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7242,test,True,0,1,tomato,2.0749999999999953,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.3033008588983,50.6966991411017,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7243,test,True,0,1,tomato,2.0833333333333286,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.656854249491516,50.343145750508484,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7244,test,True,0,1,tomato,2.091666666666662,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.010407640084736,49.989592359915264,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7245,test,True,0,1,tomato,2.099999999999995,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.363961030677956,49.636038969322044,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7246,test,True,0,1,tomato,2.1083333333333285,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.717514421271176,49.282485578728824,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7247,test,True,0,1,tomato,2.116666666666662,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.071067811864395,48.928932188135605,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7248,test,True,0,1,tomato,2.124999999999995,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.424621202457615,48.575378797542385,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7249,test,True,0,1,tomato,2.1333333333333284,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.778174593050835,48.221825406949165,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7250,test,True,0,1,tomato,2.1416666666666617,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.13172798364405,47.868272016355945,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7251,test,True,0,1,tomato,2.149999999999995,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.48528137423727,47.514718625762725,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7252,test,True,0,1,tomato,2.1583333333333283,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.8388347648305,47.161165235169506,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7253,test,True,0,1,tomato,2.1666666666666616,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.19238815542371,46.807611844576286,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7254,test,True,0,1,tomato,2.174999999999995,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.54594154601693,46.454058453983066,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7255,test,True,0,1,tomato,2.1833333333333282,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.89949493661015,46.100505063389846,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7256,test,True,0,1,tomato,2.1916666666666615,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.25304832720337,45.74695167279663,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7257,test,True,0,1,tomato,2.199999999999995,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.6066017177966,45.39339828220341,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7258,test,True,0,1,tomato,2.208333333333328,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.96015510838981,45.03984489161019,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7259,test,True,0,1,tomato,2.2166666666666615,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.31370849898303,44.68629150101697,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7260,test,True,0,1,tomato,2.2249999999999948,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.66726188957625,44.33273811042375,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7261,test,True,0,1,tomato,2.233333333333328,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.02081528016947,43.97918471983053,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7262,test,True,0,1,tomato,2.2416666666666614,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.37436867076269,43.62563132923731,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7263,test,True,0,1,tomato,2.2499999999999947,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.72792206135591,43.27207793864409,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7264,test,True,0,1,tomato,2.258333333333328,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.08147545194913,42.91852454805087,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7265,test,True,0,1,tomato,2.2666666666666613,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.43502884254235,42.56497115745765,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7266,test,True,0,1,tomato,2.2749999999999946,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.78858223313557,42.21141776686443,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7267,test,True,0,1,tomato,2.283333333333328,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.14213562372879,41.85786437627121,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7268,test,True,0,1,tomato,2.291666666666661,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.49568901432201,41.50431098567799,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7269,test,True,0,1,tomato,2.2999999999999945,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.84924240491523,41.15075759508477,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
7270,test,True,0,1,tomato,2.308333333333328,2,0,2,,0.0,0,1,0,None_cut,3.408333333333324,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.20279579550845,40.79720420449155,,,5,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,5.0
