tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,788c26c8958953f3_score,player_265b6013_x,player_265b6013_y,player_265b6013_move_target,player_265b6013_item,player_265b6013_score,player_265b6013_cut_speed,player_265b6013_speed,player_4857e50c_x,player_4857e50c_y,player_4857e50c_move_target,player_4857e50c_item,player_4857e50c_score,player_4857e50c_cut_speed,player_4857e50c_speed,6ee8c79efa730821_score,4472fd1d4e3946b1_message,8c9af0cd6a948515_score
6482,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.732638683322946,39.73764716791201,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6483,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.238273825982034,39.81250294809084,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6484,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.74390896864112,39.887358728269675,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6485,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.24954411130021,39.962214508448504,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6486,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.878310896993845,39.657992046169404,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6487,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.52229620036591,39.306917216844944,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6488,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.16628150373797,38.955842387520484,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6489,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.81026680711003,38.60476755819602,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6490,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.454252110482095,38.25369272887156,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6491,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.09823741385416,37.9026178995471,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6492,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.74222271722622,37.55154307022264,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6493,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.38620802059828,37.20046824089818,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6494,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.030193323970344,36.84939341157372,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6495,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.67417862734241,36.49831858224926,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6496,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.31816393071447,36.1472437529248,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6497,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.96214923408653,35.79616892360034,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6498,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.606134537458594,35.44509409427588,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6499,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.250119840830656,35.09401926495142,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6500,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.89410514420272,34.74294443562696,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6501,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.53809044757478,34.3918696063025,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6502,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.182075750946844,34.04079477697805,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6503,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.826061054318906,33.689719947653906,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6504,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.47004635769097,33.33864511832976,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6505,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.11403166106303,32.9875702890056,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6506,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.75801696443509,32.636495459681456,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6507,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.402002267807156,32.28542063035731,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6508,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.04598757117922,31.934345801033164,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6509,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.68997287455128,31.58327097170906,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6510,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.33395817792334,31.232196142384954,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6511,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.977943481295405,30.88112131306085,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6512,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.62192878466747,30.530046483736744,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6513,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.26591408803953,30.17897165441264,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6514,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.90989939141159,29.827896825088533,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6515,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.553884694783655,29.47682199576443,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6516,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.19786999815572,29.125747166440323,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6517,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.84185530152778,28.77467233711622,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6518,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.48584060489984,28.423597507792113,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6519,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.129825908271904,28.072522678468008,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6520,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.77381121164397,27.721447849143903,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6521,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.41779651501603,27.370373019819798,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6522,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.06178181838809,27.019298190495693,,tomato,4,1.0,12.0,136.0,24.0,,plate,1,0.2,30.0,,,5.0
6523,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.705767121760154,26.668223361171588,,tomato,4,1.0,12.0,134.75000000000114,24.0,,plate,1,0.2,30.0,,,5.0
6524,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.349752425132216,26.317148531847483,,tomato,4,1.0,12.0,133.50000000000227,24.0,,plate,1,0.2,30.0,,,5.0
6525,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.99373772850428,25.966073702523378,,tomato,4,1.0,12.0,132.2500000000034,24.0,,plate,1,0.2,30.0,,,5.0
6526,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.63772303187634,25.614998873199273,,tomato,4,1.0,12.0,131.00000000000455,24.0,,plate,1,0.2,30.0,,,5.0
6527,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.2817083352484,25.263924043875168,,tomato,4,1.0,12.0,129.75000000000568,24.0,,plate,1,0.2,30.0,,,5.0
6528,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.925693638620466,24.912849214551063,,tomato,4,1.0,12.0,128.50000000000682,24.0,,plate,1,0.2,30.0,,,5.0
6529,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.56967894199253,24.561774385226624,,tomato,4,1.0,12.0,127.2500000000071,24.0,,plate,1,0.2,30.0,,,5.0
6530,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.21366424536459,24.210699555902163,,tomato,4,1.0,12.0,126.00000000000682,24.0,,plate,1,0.2,30.0,,,5.0
6531,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.71945902309725,24.190829923631963,,tomato,4,1.0,12.0,124.75000000000654,24.0,,plate,1,0.2,30.0,,,5.0
6532,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.2194958622616,24.18476050790569,,tomato,4,1.0,12.0,123.50000000000625,24.0,,plate,1,0.2,30.0,,,5.0
6533,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.719532701425955,24.178691092179417,,tomato,4,1.0,12.0,122.25000000000597,24.0,,plate,1,0.2,30.0,,,5.0
6534,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.21956954059031,24.172621676453144,,tomato,4,1.0,12.0,121.00000000000568,24.0,,plate,1,0.2,30.0,,,5.0
6535,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.71960637975466,24.16655226072687,,tomato,4,1.0,12.0,119.8763439699661,24.30755190613945,,plate,1,0.2,30.0,,,5.0
6536,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.21964321891901,24.160482845000598,,tomato,4,1.0,12.0,118.9873267412821,25.186271637966456,,plate,1,0.2,30.0,,,5.0
6537,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.71968005808336,24.154413429274324,,tomato,4,1.0,12.0,118.0983095125981,26.06499136979346,,plate,1,0.2,30.0,,,5.0
6538,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.219716897247714,24.14834401354818,,tomato,4,1.0,12.0,117.20929228391411,26.943711101620465,,plate,1,0.2,30.0,,,5.0
6539,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.719753736412066,24.142274597822084,,tomato,4,1.0,12.0,116.32027505523011,27.82243083344747,,plate,1,0.2,30.0,,,5.0
6540,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.21979057557642,24.13620518209599,,tomato,4,1.0,12.0,115.43125782654612,28.70115056527412,,plate,1,0.2,30.0,,,5.0
6541,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.71982741474077,24.13013576636989,,tomato,4,1.0,12.0,114.54224059786175,29.57987029710077,,plate,1,0.2,30.0,,,5.0
6542,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.21986425390512,24.124066350643794,,tomato,4,1.0,12.0,113.6532233691772,30.458590028927418,,plate,1,0.2,30.0,,,5.0
6543,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.719901093069474,24.1179969349177,,tomato,4,1.0,12.0,112.76420614049265,31.337309760754067,,plate,1,0.2,30.0,,,5.0
6544,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.219937932233826,24.111927519191603,,tomato,4,1.0,12.0,111.87518891180801,32.2160294925808,,plate,1,0.2,30.0,,,5.0
6545,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.71997477139818,24.105858103465508,,tomato,4,1.0,12.0,110.98617168312309,33.094749224407806,,plate,1,0.2,30.0,,,5.0
6546,test,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.22001161056253,24.099788687739412,,tomato,4,1.0,12.0,110.09715445443817,33.97346895623481,,plate,1,0.2,30.0,,,5.0
