tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7be2e5b362066ab_score,player_108f7b2c_x,player_108f7b2c_y,player_108f7b2c_move_target,player_108f7b2c_item,player_108f7b2c_score,player_108f7b2c_cut_speed,player_108f7b2c_speed,player_d9bb93d3_x,player_d9bb93d3_y,player_d9bb93d3_move_target,player_d9bb93d3_item,player_d9bb93d3_score,player_d9bb93d3_cut_speed,player_d9bb93d3_speed
3411,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3412,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3413,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3414,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3415,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3416,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3417,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.500000000000256,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3418,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.00000000000051,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3419,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.50000000000077,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3420,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,58.00000000000102,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3421,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,58.50000000000128,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3422,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,59.000000000001535,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3423,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,59.50000000000179,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3424,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,60.000000000002046,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3425,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,60.5000000000023,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3426,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,61.00000000000256,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3427,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,61.500000000002814,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3428,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,62.00000000000307,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3429,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,62.500000000003325,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3430,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,63.00000000000358,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3431,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,63.50000000000384,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3432,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,64.00000000000409,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3433,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,64.50000000000364,,tomato_cut,1,1.0,12.0,88.0,56.0,,,2,0.2,30.0
3434,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,65.00000000000318,,tomato_cut,1,1.0,12.0,88.0,54.749999999999716,,,2,0.2,30.0
3435,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,65.50000000000273,,tomato_cut,1,1.0,12.0,88.0,53.49999999999943,,,2,0.2,30.0
3436,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,66.00000000000227,,tomato_cut,1,1.0,12.0,88.0,52.24999999999915,,,2,0.2,30.0
3437,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,66.50000000000182,,tomato_cut,1,1.0,12.0,88.0,50.99999999999886,,,2,0.2,30.0
3438,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,67.00000000000136,,tomato_cut,1,1.0,12.0,88.0,49.74999999999858,,,2,0.2,30.0
3439,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,67.50000000000091,,tomato_cut,1,1.0,12.0,88.0,48.499999999998295,,,2,0.2,30.0
3440,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.00000000000045,,tomato_cut,1,1.0,12.0,88.0,47.24999999999801,,,2,0.2,30.0
3441,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.5,,tomato_cut,1,1.0,12.0,88.0,45.999999999997726,,,2,0.2,30.0
3442,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.99999999999955,,tomato_cut,1,1.0,12.0,88.0,44.74999999999744,,,2,0.2,30.0
3443,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,69.49999999999909,,tomato_cut,1,1.0,12.0,88.0,43.49999999999716,,,2,0.2,30.0
3444,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,69.99999999999864,,tomato_cut,1,1.0,12.0,88.0,42.249999999996874,,,2,0.2,30.0
3445,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,70.49999999999818,,tomato_cut,1,1.0,12.0,88.0,40.99999999999659,,,2,0.2,30.0
3446,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,70.99999999999773,,tomato_cut,1,1.0,12.0,87.6837844334222,39.8798317388366,,,2,0.2,30.0
3447,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,71.49999999999727,,tomato_cut,1,1.0,12.0,86.805407859595,38.990475457837135,,,2,0.2,30.0
3448,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,tomato_cut,1,1.0,12.0,85.92703128576778,38.10111917683767,,,2,0.2,30.0
3449,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,85.04865471194057,37.211762895838206,,,2,0.2,30.0
3450,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,84.17027813811345,36.32240661483874,,,2,0.2,30.0
3451,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,83.29190156428673,35.433050333839276,,,2,0.2,30.0
3452,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,82.41352499046002,34.54369405283981,,,2,0.2,30.0
3453,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,81.5351484166333,33.654337771840346,,,2,0.2,30.0
3454,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,80.65677184280659,32.76498149084088,,,2,0.2,30.0
3455,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,79.77839526897993,31.875625209841466,,,2,0.2,30.0
3456,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,78.90001869515356,30.986268928842357,,,2,0.2,30.0
3457,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,78.0216421213272,30.096912647843247,,,2,0.2,30.0
3458,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,77.14326554750085,29.207556366844138,,,2,0.2,30.0
3459,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,76.26488897367449,28.318200085845028,,,2,0.2,30.0
3460,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,75.38651239984813,27.42884380484592,,,2,0.2,30.0
3461,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,74.50813582602177,26.53948752384681,,,2,0.2,30.0
3462,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,73.6297592521954,25.6501312428477,,,2,0.2,30.0
3463,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.75138267836904,24.76077496184859,,,2,0.2,30.0
3464,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,,2,0.2,30.0
3465,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3466,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3467,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3468,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3469,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3470,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3471,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3472,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3473,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3474,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3475,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3476,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3477,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3478,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3479,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3480,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3481,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3482,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3483,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3484,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3485,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3486,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.0,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
