tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6184777180219a1f_score,player_dffe9a8c_x,player_dffe9a8c_y,player_dffe9a8c_move_target,player_dffe9a8c_item,player_dffe9a8c_score,player_dffe9a8c_cut_speed,player_dffe9a8c_speed,player_7ea5f567_x,player_7ea5f567_y,player_7ea5f567_move_target,player_7ea5f567_item,player_7ea5f567_score,player_7ea5f567_cut_speed,player_7ea5f567_speed
3851,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3852,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3853,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3854,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3855,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3856,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3857,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3858,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3859,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3860,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3861,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3862,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3863,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3864,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3865,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3866,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3867,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0
3868,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,24.88388347648305,24.88388347648305,,tomato_cut,2,1.0,30.0
3869,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,25.7677669529661,25.7677669529661,,tomato_cut,2,1.0,30.0
3870,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,26.65165042944915,26.65165042944915,,tomato_cut,2,1.0,30.0
3871,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,27.535533905932198,27.535533905932198,,tomato_cut,2,1.0,30.0
3872,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,25.24999999999993,,,1,1.0,30.0,28.419417382415247,28.419417382415247,,tomato_cut,2,1.0,30.0
3873,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,26.499999999999858,,,1,1.0,30.0,29.303300858898297,29.303300858898297,,tomato_cut,2,1.0,30.0
3874,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,27.749999999999787,,,1,1.0,30.0,30.187184335381346,30.187184335381346,,tomato_cut,2,1.0,30.0
3875,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,28.999999999999716,,,1,1.0,30.0,31.071067811864395,31.071067811864395,,tomato_cut,2,1.0,30.0
3876,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,30.249999999999645,,,1,1.0,30.0,31.954951288347445,31.954951288347445,,tomato_cut,2,1.0,30.0
3877,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,31.499999999999574,,,1,1.0,30.0,32.838834764830494,32.838834764830494,,tomato_cut,2,1.0,30.0
3878,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,32.749999999999716,,,1,1.0,30.0,33.722718241313544,33.722718241313544,,tomato_cut,2,1.0,30.0
3879,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,34.0,,,1,1.0,30.0,34.60660171779659,34.60660171779659,,tomato_cut,2,1.0,30.0
3880,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,35.250000000000284,,,1,1.0,30.0,35.49048519427964,35.49048519427964,,tomato_cut,2,1.0,30.0
3881,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,36.50000000000057,,,1,1.0,30.0,36.37436867076269,36.37436867076269,,tomato_cut,2,1.0,30.0
3882,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,37.75000000000085,,,1,1.0,30.0,37.25825214724574,37.25825214724574,,tomato_cut,2,1.0,30.0
3883,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,39.00000000000114,,,1,1.0,30.0,38.14213562372879,38.14213562372879,,tomato_cut,2,1.0,30.0
3884,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.25000000000142,,,1,1.0,30.0,39.02601910021184,39.02601910021184,,tomato_cut,2,1.0,30.0
3885,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,plate,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,41.500000000001705,,,1,1.0,30.0,40.0,40.0,,tomato_cut,2,1.0,30.0
3886,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,42.75000000000199,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3887,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,44.000000000002274,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3888,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,45.25000000000256,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3889,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,46.50000000000284,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3890,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,47.750000000003126,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3891,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,49.00000000000341,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3892,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,50.250000000003695,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3893,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,49.00000000000341,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3894,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,47.750000000003126,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3895,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,46.50000000000284,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3896,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,45.25000000000256,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3897,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,44.000000000002274,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3898,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,42.75000000000199,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3899,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,41.500000000001705,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3900,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.25000000000142,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3901,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,39.00000000000114,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3902,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,37.75000000000085,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3903,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,36.50000000000057,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3904,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,35.250000000000284,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3905,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,34.0,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3906,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,32.749999999999716,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3907,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,31.499999999999577,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3908,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,30.24999999999965,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3909,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,28.99999999999972,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3910,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,27.74999999999979,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3911,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,26.49999999999986,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3912,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,25.249999999999932,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3913,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,,2,1.0,30.0
3914,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3915,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3916,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3917,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3918,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3919,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3920,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
3921,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.7916666666666616,3,3,2,,3,3,plate,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,1,1.0,30.0,40.0,40.0,,tomato_salad,2,1.0,30.0
