tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9c2d16dc53c9368b_score,player_6683992a_x,player_6683992a_y,player_6683992a_move_target,player_6683992a_item,player_6683992a_score,player_6683992a_cut_speed,player_6683992a_speed,player_3858f46f_x,player_3858f46f_y,player_3858f46f_move_target,player_3858f46f_item,player_3858f46f_score,player_3858f46f_cut_speed,player_3858f46f_speed
3791,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.00000000000227,40.0,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3792,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.25000000000256,40.0,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3793,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.50000000000284,40.0,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3794,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.75000000000313,40.0,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3795,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.00000000000341,40.0,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3796,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.12016826116314,39.68378443342246,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3797,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.0095245421619,38.80540785959596,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3798,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.89888082316065,37.92703128576946,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3799,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.7882371041594,37.04865471194296,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3800,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.67759338515816,36.17027813811646,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3801,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.56694966615692,35.29190156428996,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3802,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.45630594715567,34.41352499046346,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3803,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.34566222815442,33.53514841663696,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3804,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.23501850915318,32.65677184281046,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3805,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.12437479015193,31.778395268983957,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3806,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.01373107115069,30.900018695157552,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3807,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.90308735214953,30.021642121331407,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3808,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.79244363314886,29.143265547505262,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3809,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.68179991414819,28.264888973679117,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3810,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.57115619514751,27.386512399852972,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3811,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.46051247614683,26.508135826026827,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3812,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.34986875714615,25.62975925220068,,,4,1.0,30.0,40.0,88.0,,tomato,1,1.0,30.0
3813,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.23922503814548,24.751382678374537,,,4,1.0,30.0,40.0,86.74999999999972,,tomato,1,1.0,30.0
3814,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,,4,1.0,30.0,40.0,85.49999999999943,,tomato,1,1.0,30.0
3815,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,84.24999999999915,,tomato,1,1.0,30.0
3816,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,82.99999999999886,,tomato,1,1.0,30.0
3817,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,81.74999999999858,,tomato,1,1.0,30.0
3818,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,80.4999999999983,,tomato,1,1.0,30.0
3819,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,79.24999999999801,,tomato,1,1.0,30.0
3820,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,77.99999999999773,,tomato,1,1.0,30.0
3821,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,76.74999999999744,,tomato,1,1.0,30.0
3822,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,75.49999999999716,,tomato,1,1.0,30.0
3823,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,74.24999999999687,,tomato,1,1.0,30.0
3824,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,72.99999999999659,,tomato,1,1.0,30.0
3825,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,71.7499999999963,,tomato,1,1.0,30.0
3826,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,70.49999999999602,,tomato,1,1.0,30.0
3827,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,69.24999999999574,,tomato,1,1.0,30.0
3828,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,67.99999999999545,,tomato,1,1.0,30.0
3829,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,66.74999999999517,,tomato,1,1.0,30.0
3830,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,65.49999999999488,,tomato,1,1.0,30.0
3831,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,40.0,64.2499999999946,,tomato,1,1.0,30.0
3832,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.74999999999972,24.0,,plate,4,1.0,30.0,40.0,62.999999999994316,,tomato,1,1.0,30.0
3833,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.49999999999943,24.0,,plate,4,1.0,30.0,40.0,61.74999999999403,,tomato,1,1.0,30.0
3834,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.24999999999915,24.0,,plate,4,1.0,30.0,40.0,60.49999999999375,,tomato,1,1.0,30.0
3835,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.99999999999886,24.0,,plate,4,1.0,30.0,40.0,59.24999999999346,,tomato,1,1.0,30.0
3836,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.74999999999858,24.0,,plate,4,1.0,30.0,40.0,57.99999999999318,,tomato,1,1.0,30.0
3837,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.4999999999983,24.0,,plate,4,1.0,30.0,40.0,56.749999999992895,,tomato,1,1.0,30.0
3838,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.24999999999801,24.0,,plate,4,1.0,30.0,40.0,55.49999999999261,,tomato,1,1.0,30.0
3839,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.99999999999773,24.0,,plate,4,1.0,30.0,40.0,54.249999999992326,,tomato,1,1.0,30.0
3840,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.74999999999744,24.0,,plate,4,1.0,30.0,40.0,52.99999999999204,,tomato,1,1.0,30.0
3841,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.49999999999716,24.0,,plate,4,1.0,30.0,40.0,51.74999999999176,,tomato,1,1.0,30.0
3842,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.24999999999687,24.0,,plate,4,1.0,30.0,40.0,50.49999999999147,,tomato,1,1.0,30.0
3843,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.99999999999659,24.0,,plate,4,1.0,30.0,40.0,49.24999999999119,,tomato,1,1.0,30.0
3844,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.87983173883686,24.31621556657754,,plate,4,1.0,30.0,40.0,47.999999999990905,,tomato,1,1.0,30.0
3845,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.9904754578381,25.19459214040404,,plate,4,1.0,30.0,40.0,46.74999999999062,,tomato,1,1.0,30.0
3846,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.10111917683935,26.07296871423054,,plate,4,1.0,30.0,40.0,45.49999999999034,,tomato,1,1.0,30.0
3847,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.2117628958406,26.95134528805704,,plate,4,1.0,30.0,40.0,44.24999999999005,,tomato,1,1.0,30.0
3848,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.32240661484184,27.82972186188354,,plate,4,1.0,30.0,40.0,42.99999999998977,,tomato,1,1.0,30.0
3849,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.43305033384308,28.708098435710042,,plate,4,1.0,30.0,40.0,41.749999999989484,,tomato,1,1.0,30.0
3850,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.54369405284433,29.586475009536542,,plate,4,1.0,30.0,40.0,40.4999999999892,,tomato,1,1.0,30.0
3851,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.65433777184558,30.464851583363043,,plate,4,1.0,30.0,39.33243380389186,39.52408922643008,,tomato,1,1.0,30.0
3852,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.76498149084682,31.343228157189543,,plate,4,1.0,30.0,38.45405723006536,38.634732945431324,,tomato,1,1.0,30.0
3853,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.87562520984807,32.22160473101604,,plate,4,1.0,30.0,37.57568065623886,37.74537666443257,,tomato,1,1.0,30.0
3854,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.98626892884931,33.099981304842544,,plate,4,1.0,30.0,36.69730408241236,36.856020383433815,,tomato,1,1.0,30.0
3855,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.09691264785002,33.978357878669044,,plate,4,1.0,30.0,35.81892750858586,35.96666410243506,,tomato,1,1.0,30.0
3856,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.20755636685033,34.856734452495544,,plate,4,1.0,30.0,34.94055093475936,35.07730782143631,,tomato,1,1.0,30.0
3857,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.31820008585065,35.735111026322045,,plate,4,1.0,30.0,34.06217436093286,34.18795154043755,,tomato,1,1.0,30.0
3858,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.42884380485096,36.613487600148545,,plate,4,1.0,30.0,33.18379778710636,33.2985952594388,,tomato,1,1.0,30.0
3859,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,,3,3,tomato_salad,3,4,tomato_salad,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.53948752385128,37.491864173975046,,plate,4,1.0,30.0,32.30542121327986,32.409238978440044,,tomato,1,1.0,30.0
