tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7572ead2611e3f46_score,player_12bc0d7b_x,player_12bc0d7b_y,player_12bc0d7b_move_target,player_12bc0d7b_item,player_12bc0d7b_score,player_12bc0d7b_cut_speed,player_12bc0d7b_speed,player_71c8c65e_x,player_71c8c65e_y,player_71c8c65e_move_target,player_71c8c65e_item,player_71c8c65e_score,player_71c8c65e_cut_speed,player_71c8c65e_speed
3754,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.49999999999565,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3755,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.999999999995396,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3756,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.49999999999514,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3757,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.999999999994884,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3758,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.49999999999463,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3759,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.99999999999437,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3760,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.49999999999412,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3761,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.99999999999386,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3762,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.499999999993605,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3763,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.99999999999335,,,3,1.0,12.0,24.0,56.0,,tomato_cut,1,0.2,30.0
3764,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.49999999999309,,,3,1.0,12.0,24.0,57.250000000000284,,tomato_cut,1,0.2,30.0
3765,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.99999999999284,,,3,1.0,12.0,24.0,58.50000000000057,,tomato_cut,1,0.2,30.0
3766,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.49999999999258,,,3,1.0,12.0,24.0,59.75000000000085,,tomato_cut,1,0.2,30.0
3767,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.999999999992326,,,3,1.0,12.0,24.0,61.00000000000114,,tomato_cut,1,0.2,30.0
3768,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.49999999999207,,,3,1.0,12.0,24.0,62.25000000000142,,tomato_cut,1,0.2,30.0
3769,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.85945974818776,40.05770299503217,,,3,1.0,12.0,24.0,63.500000000001705,,tomato_cut,1,0.2,30.0
3770,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.50810911865716,39.70196048263281,,,3,1.0,12.0,24.0,64.75000000000199,,tomato_cut,1,0.2,30.0
3771,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.15675848912656,39.346217970233454,,,3,1.0,12.0,24.0,66.00000000000227,,tomato_cut,1,0.2,30.0
3772,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.80540785959596,38.990475457834094,,,3,1.0,12.0,24.0,67.25000000000256,,tomato_cut,1,0.2,30.0
3773,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.45405723006536,38.634732945434735,,,3,1.0,12.0,24.0,68.50000000000284,,tomato_cut,1,0.2,30.0
3774,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.10270660053476,38.278990433035375,,,3,1.0,12.0,24.0,69.75000000000313,,tomato_cut,1,0.2,30.0
3775,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.75135597100416,37.923247920636015,,,3,1.0,12.0,24.0,71.00000000000341,,tomato_cut,1,0.2,30.0
3776,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.40000534147356,37.567505408236656,,,3,1.0,12.0,24.0,72.0,,tomato_cut,1,0.2,30.0
3777,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.04865471194296,37.211762895837296,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3778,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.69730408241236,36.85602038343794,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3779,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.34595345288176,36.50027787103858,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3780,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.99460282335116,36.14453535863922,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3781,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.64325219382056,35.78879284623986,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3782,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.29190156428996,35.4330503338405,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3783,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.94055093475936,35.07730782144114,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3784,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.58920030522876,34.72156530904178,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3785,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.23784967569816,34.36582279664242,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3786,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.88649904616756,34.01008028424306,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3787,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.53514841663696,33.6543377718437,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3788,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.18379778710636,33.29859525944434,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3789,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.83244715757576,32.94285274704498,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3790,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.48109652804516,32.58711023464562,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3791,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.12974589851456,32.23136772224592,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3792,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.77839526898396,31.875625209846195,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3793,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.42704463945336,31.51988269744648,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3794,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.07569400992276,31.164140185046765,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3795,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.72434338039216,30.80839767264705,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3796,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.37299275086156,30.452655160247335,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3797,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.02164212133096,30.09691264784762,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3798,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.67029149180036,29.741170135447906,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3799,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.31894086226976,29.38542762304819,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3800,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.96759023273916,29.029685110648476,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3801,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.61623960320856,28.67394259824876,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3802,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.26488897367796,28.318200085849046,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3803,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.91353834414736,27.96245757344933,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3804,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.56218771461675,27.606715061049616,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3805,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.21083708508615,27.2509725486499,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3806,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.85948645555555,26.895230036250187,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3807,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.50813582602495,26.53948752385047,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3808,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.15678519649435,26.183745011450757,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3809,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.80543456696375,25.828002499051042,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3810,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.45408393743315,25.472259986651327,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3811,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.10273330790255,25.116517474251612,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3812,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.75138267837195,24.760774961851897,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3813,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.40003204884135,24.405032449452182,,,3,1.0,12.0,24.0,72.0,,,1,0.2,30.0
3814,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,,3,1.0,12.0,24.0,70.74999999999972,,,1,0.2,30.0
3815,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,69.49999999999943,,,1,0.2,30.0
3816,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,68.24999999999915,,,1,0.2,30.0
3817,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,66.99999999999886,,,1,0.2,30.0
3818,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,65.74999999999858,,,1,0.2,30.0
3819,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,64.4999999999983,,,1,0.2,30.0
3820,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,63.24999999999801,,,1,0.2,30.0
3821,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,61.999999999997726,,,1,0.2,30.0
3822,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,60.74999999999744,,,1,0.2,30.0
3823,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,59.49999999999716,,,1,0.2,30.0
3824,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,58.249999999996874,,,1,0.2,30.0
3825,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.99999999999659,,,1,0.2,30.0
3826,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3827,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,56.0,,tomato,1,0.2,30.0
