tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,58e9e9f570f4251a_score,player_ebe5180b_x,player_ebe5180b_y,player_ebe5180b_move_target,player_ebe5180b_item,player_ebe5180b_score,player_ebe5180b_cut_speed,player_ebe5180b_speed,player_af70662e_x,player_af70662e_y,player_af70662e_move_target,player_af70662e_item,player_af70662e_score,player_af70662e_cut_speed,player_af70662e_speed
3634,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.2833333333333334,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.84809978398387,86.12656961763813,,plate,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3635,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.2833333333333334,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.49696098862161,86.48252122444994,,plate,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3636,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.14582219325935,86.83847283126174,,plate,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3637,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.3000000000000001,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.79468339789709,87.19442443807354,,plate,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3638,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.30833333333333346,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.44354460253483,87.55037604488534,,plate,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3639,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.3166666666666668,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,plate,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3640,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.3250000000000002,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3641,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.33333333333333354,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3642,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.3416666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3643,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.35000000000000026,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3644,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.3583333333333336,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3645,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.366666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3646,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.37500000000000033,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3647,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.3833333333333337,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3648,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.39166666666666705,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3649,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.4000000000000004,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3650,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.40833333333333377,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3651,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.41666666666666713,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3652,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.4250000000000005,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3653,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.43333333333333385,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3654,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.4416666666666672,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3655,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.45000000000000057,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3656,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.4583333333333339,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3657,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.4666666666666673,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3658,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.47500000000000064,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3659,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.483333333333334,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3660,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3661,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5000000000000007,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3662,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.508333333333334,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3663,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5166666666666673,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3664,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5250000000000006,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,88.0,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3665,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5333333333333339,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,87.50000000000045,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3666,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5416666666666672,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,87.00000000000091,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3667,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5500000000000005,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,86.50000000000136,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3668,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5583333333333338,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,86.00000000000182,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3669,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5666666666666671,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,85.50000000000227,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3670,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5750000000000004,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,85.00000000000273,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3671,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.5833333333333337,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,84.50000000000318,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3672,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.591666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,84.00000000000364,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3673,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6000000000000003,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,83.50000000000409,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3674,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6083333333333336,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,83.00000000000455,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3675,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6166666666666669,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,82.500000000005,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3676,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6250000000000002,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,82.00000000000546,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3677,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6333333333333335,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,81.50000000000591,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3678,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6416666666666668,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,81.00000000000637,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3679,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6500000000000001,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,80.50000000000682,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3680,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6583333333333334,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,80.00000000000728,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3681,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6666666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,79.50000000000773,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3682,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.675,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,79.00000000000819,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3683,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,78.50000000000864,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3684,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,78.0000000000091,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3685,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,77.50000000000955,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3686,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,77.00000000001,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3687,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,76.50000000001046,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3688,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,76.00000000001091,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3689,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,75.50000000001137,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3690,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,75.00000000001182,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3691,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,74.50000000001228,,,4,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3692,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,74.00000000001273,,,4,1.0,12.0,24.0,54.749999999999716,,,1,0.2,30.0
3693,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,73.50000000001319,,,4,1.0,12.0,24.0,53.49999999999943,,,1,0.2,30.0
3694,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,73.00000000001364,,,4,1.0,12.0,24.0,52.24999999999915,,,1,0.2,30.0
3695,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.5000000000141,,,4,1.0,12.0,24.0,50.99999999999886,,,1,0.2,30.0
3696,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.00000000001455,,,4,1.0,12.0,24.0,49.74999999999858,,,1,0.2,30.0
3697,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,71.500000000015,,,4,1.0,12.0,24.0,48.499999999998295,,,1,0.2,30.0
3698,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,71.00000000001546,,,4,1.0,12.0,24.0,47.24999999999801,,,1,0.2,30.0
3699,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,70.50000000001592,,,4,1.0,12.0,24.0,45.999999999997726,,,1,0.2,30.0
3700,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,70.00000000001637,,,4,1.0,12.0,24.0,44.74999999999744,,,1,0.2,30.0
3701,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,69.50000000001683,,,4,1.0,12.0,24.0,43.49999999999716,,,1,0.2,30.0
3702,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,69.00000000001728,,,4,1.0,12.0,24.0,42.249999999996874,,,1,0.2,30.0
3703,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,68.50000000001774,,,4,1.0,12.0,24.0,40.99999999999659,,,1,0.2,30.0
3704,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,68.00000000001819,,,4,1.0,12.0,24.31621556657754,39.8798317388366,,,1,0.2,30.0
3705,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,67.50000000001864,,,4,1.0,12.0,25.19459214040404,38.990475457837135,,,1,0.2,30.0
3706,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,67.0000000000191,,,4,1.0,12.0,26.07296871423054,38.10111917683767,,,1,0.2,30.0
3707,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,66.50000000001955,,,4,1.0,12.0,26.95134528805704,37.211762895838206,,,1,0.2,30.0
3708,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,66.00000000002001,,,4,1.0,12.0,27.82972186188354,36.32240661483874,,,1,0.2,30.0
3709,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,65.50000000002046,,,4,1.0,12.0,28.708098435710042,35.433050333839276,,,1,0.2,30.0
3710,0,1,,0,2,None_cut,3.54999999999999,3,0,3,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,65.00000000002092,,,4,1.0,12.0,29.586475009536542,34.543694052839896,,,1,0.2,30.0
