tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,82689e7376ace21f_score,player_1f333266_x,player_1f333266_y,player_1f333266_move_target,player_1f333266_item,player_1f333266_score,player_1f333266_cut_speed,player_1f333266_speed,player_be3c34a2_x,player_be3c34a2_y,player_be3c34a2_move_target,player_be3c34a2_item,player_be3c34a2_score,player_be3c34a2_cut_speed,player_be3c34a2_speed,cfc03c543e7a2087_score,23b4775c88fa2477_message,7b91eacb553c3ca9_score
6859,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.12068771158407,38.14396860907067,,tomato_salad,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
6860,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.01006280506836,39.0223261348487,,tomato_salad,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
6861,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,tomato_salad,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,1.0
6862,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6863,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6864,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6865,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6866,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6867,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6868,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6869,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6870,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6871,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6872,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6873,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6874,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6875,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6876,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6877,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6878,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6879,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6880,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6881,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6882,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6883,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6884,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6885,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6886,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6887,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6888,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.0,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6889,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.74999999999972,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6890,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.49999999999943,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6891,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.24999999999915,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6892,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.99999999999886,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6893,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.74999999999858,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6894,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.4999999999983,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6895,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.24999999999801,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6896,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.99999999999773,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6897,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.74999999999744,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6898,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.49999999999716,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6899,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.24999999999687,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6900,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.99999999999659,40.0,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6901,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.87983173883686,39.68378443342246,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6902,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.9904754578381,38.80540785959596,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6903,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.10111917683935,37.92703128576946,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6904,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.2117628958406,37.04865471194296,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6905,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.32240661484184,36.17027813811646,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6906,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.43305033384308,35.29190156428996,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6907,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.54369405284433,34.41352499046346,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6908,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.65433777184558,33.53514841663696,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6909,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.76498149084682,32.65677184281046,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6910,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.87562520984807,31.778395268983957,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6911,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.98626892884931,30.900018695157552,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6912,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.09691264785047,30.021642121331407,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6913,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.20755636685114,29.143265547505262,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6914,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.31820008585181,28.264888973679117,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6915,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.42884380485249,27.386512399852972,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6916,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.53948752385317,26.508135826026827,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6917,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.65013124285385,25.62975925220068,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6918,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.76077496185452,24.751382678374537,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6919,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.74161766765614,24.183963141597186,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6920,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.49170301665946,24.169356115128803,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6921,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.24178836566277,24.15474908866042,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6922,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.99187371466608,24.140142062192037,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6923,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.7419590636694,24.125535035723654,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6924,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.49204441267271,24.11092800925527,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6925,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.24212976167603,24.09632098278689,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
6926,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.99221511067934,24.081713956318506,,,1,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,2.0
