tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4ed4a087183eb690_score,player_459ff855_x,player_459ff855_y,player_459ff855_move_target,player_459ff855_item,player_459ff855_score,player_459ff855_cut_speed,player_459ff855_speed,player_ed50371d_x,player_ed50371d_y,player_ed50371d_move_target,player_ed50371d_item,player_ed50371d_score,player_ed50371d_cut_speed,player_ed50371d_speed,a22d9381faf092e5_score,fb0686a9013f450e_message,f1e91fd9e55502be_score
7053,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.45833333333333337,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,98.20266302477495,40.00085545873847,,tomato_salad,9,0.2,30.0,,,9.0
7054,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.5,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,99.4526630111655,40.00067100794384,,tomato_salad,9,0.2,30.0,,,9.0
7055,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.5416666666666666,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,100.70266299755605,40.000486557149294,,tomato_salad,9,0.2,30.0,,,9.0
7056,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.5833333333333333,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,101.9526629839466,40.000302106354745,,tomato_salad,9,0.2,30.0,,,9.0
7057,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.6249999999999999,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,103.20266297033714,40.000117655560196,,tomato_salad,9,0.2,30.0,,,9.0
7058,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.6666666666666665,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,tomato_salad,9,0.2,30.0,,,9.0
7059,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.7083333333333331,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7060,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.7499999999999998,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7061,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.7916666666666664,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7062,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.833333333333333,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7063,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.8749999999999997,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7064,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.9166666666666663,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7065,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.9583333333333329,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7066,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,0.9999999999999996,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,40.0,,,10,0.2,30.0,,,10.0
7067,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.0416666666666663,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,38.749999999999716,,,10,0.2,30.0,,,10.0
7068,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.083333333333333,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,37.49999999999943,,,10,0.2,30.0,,,10.0
7069,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.1249999999999998,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,36.24999999999915,,,10,0.2,30.0,,,10.0
7070,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.1666666666666665,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,34.99999999999886,,,10,0.2,30.0,,,10.0
7071,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.2083333333333333,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,33.74999999999858,,,10,0.2,30.0,,,10.0
7072,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.25,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,32.499999999998295,,,10,0.2,30.0,,,10.0
7073,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.2916666666666667,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,31.249999999998227,,,10,0.2,30.0,,,10.0
7074,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,29.9999999999983,,,10,0.2,30.0,,,10.0
7075,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.3750000000000002,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,28.74999999999837,,,10,0.2,30.0,,,10.0
7076,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.416666666666667,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,27.49999999999844,,,10,0.2,30.0,,,10.0
7077,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.4583333333333337,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,26.24999999999851,,,10,0.2,30.0,,,10.0
7078,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.5000000000000004,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.999999999998582,,,10,0.2,30.0,,,10.0
7079,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.5416666666666672,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,,10,0.2,30.0,,,10.0
7080,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.583333333333334,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7081,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.6250000000000007,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7082,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.6666666666666674,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7083,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.7083333333333341,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7084,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.7500000000000009,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7085,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.7916666666666676,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7086,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.8333333333333344,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7087,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.875000000000001,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7088,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.9166666666666679,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7089,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.9583333333333346,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7090,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.0000000000000013,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7091,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.041666666666668,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7092,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.0833333333333344,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7093,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.125000000000001,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7094,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.1666666666666674,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7095,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.208333333333334,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7096,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.2500000000000004,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7097,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.291666666666667,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7098,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.3333333333333335,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,tomato,10,0.2,30.0,,,10.0
7099,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.375,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,102.74999999999972,24.0,,tomato,10,0.2,30.0,,,10.0
7100,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.4166666666666665,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,101.49999999999943,24.0,,tomato,10,0.2,30.0,,,10.0
7101,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.458333333333333,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,100.24999999999915,24.0,,tomato,10,0.2,30.0,,,10.0
7102,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.4999999999999996,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,98.99999999999886,24.0,,tomato,10,0.2,30.0,,,10.0
7103,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.541666666666666,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,97.74999999999858,24.0,,tomato,10,0.2,30.0,,,10.0
7104,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,96.4999999999983,24.0,,tomato,10,0.2,30.0,,,10.0
7105,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.624999999999999,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,95.24999999999801,24.0,,tomato,10,0.2,30.0,,,10.0
7106,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.6666666666666656,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,93.99999999999773,24.0,,tomato,10,0.2,30.0,,,10.0
7107,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.708333333333332,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,92.74999999999744,24.0,,tomato,10,0.2,30.0,,,10.0
7108,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.7499999999999987,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,91.49999999999716,24.0,,tomato,10,0.2,30.0,,,10.0
7109,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.791666666666665,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,90.24999999999687,24.0,,tomato,10,0.2,30.0,,,10.0
7110,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.8333333333333317,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.99999999999659,24.0,,tomato,10,0.2,30.0,,,10.0
7111,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.8749999999999982,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,87.7499999999963,24.0,,tomato,10,0.2,30.0,,,10.0
7112,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,86.49999999999602,24.0,,tomato,10,0.2,30.0,,,10.0
7113,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.9583333333333313,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,85.24999999999574,24.0,,tomato,10,0.2,30.0,,,10.0
7114,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.999999999999998,2,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,83.99999999999545,24.0,,tomato,10,0.2,30.0,,,10.0
7115,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.0416666666666643,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,82.74999999999517,24.0,,tomato,10,0.2,30.0,,,10.0
7116,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.083333333333331,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,81.49999999999488,24.0,,tomato,10,0.2,30.0,,,10.0
7117,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.1249999999999973,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,80.2499999999946,24.0,,tomato,10,0.2,30.0,,,10.0
7118,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.166666666666664,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,78.99999999999432,24.0,,tomato,10,0.2,30.0,,,10.0
7119,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.2083333333333304,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,77.74999999999403,24.0,,tomato,10,0.2,30.0,,,10.0
