tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3fc89469020d06c7_score,player_d5c14510_x,player_d5c14510_y,player_d5c14510_move_target,player_d5c14510_item,player_d5c14510_score,player_d5c14510_cut_speed,player_d5c14510_speed,player_d3b6e05f_x,player_d3b6e05f_y,player_d3b6e05f_move_target,player_d3b6e05f_item,player_d3b6e05f_score,player_d3b6e05f_cut_speed,player_d3b6e05f_speed
4110,0,1,,0,2,tomato_cut,3.141666666666658,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4111,0,1,,0,2,tomato_cut,3.1499999999999915,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4112,0,1,,0,2,tomato_cut,3.1583333333333248,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4113,0,1,,0,2,tomato_cut,3.166666666666658,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4114,0,1,,0,2,tomato_cut,3.1749999999999914,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4115,0,1,,0,2,tomato_cut,3.1833333333333247,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4116,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4117,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4118,0,1,,0,2,tomato_cut,3.2083333333333246,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4119,0,1,,0,2,tomato_cut,3.216666666666658,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4120,0,1,,0,2,tomato_cut,3.224999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4121,0,1,,0,2,tomato_cut,3.2333333333333245,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4122,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4123,0,1,,0,2,tomato_cut,3.249999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4124,0,1,,0,2,tomato_cut,3.2583333333333244,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4125,0,1,,0,2,tomato_cut,3.2666666666666577,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4126,0,1,,0,2,tomato_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4127,0,1,,0,2,tomato_cut,3.2833333333333243,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4128,0,1,,0,2,tomato_cut,3.2916666666666576,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4129,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4130,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4131,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4132,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4133,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4134,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4135,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4136,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4137,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4138,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4139,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4140,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4141,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4142,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4143,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4144,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4145,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4146,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4147,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4148,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4149,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4150,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4151,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4152,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4153,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4154,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4155,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4156,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4157,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4158,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4159,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
4160,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,41.250000000000284,,tomato_cut,2,0.2,30.0
4161,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,42.50000000000057,,tomato_cut,2,0.2,30.0
4162,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,43.75000000000085,,tomato_cut,2,0.2,30.0
4163,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,45.00000000000114,,tomato_cut,2,0.2,30.0
4164,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,46.25000000000142,,tomato_cut,2,0.2,30.0
4165,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,47.500000000001705,,tomato_cut,2,0.2,30.0
4166,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,48.75000000000199,,tomato_cut,2,0.2,30.0
4167,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,50.000000000002274,,tomato_cut,2,0.2,30.0
4168,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,51.25000000000256,,tomato_cut,2,0.2,30.0
4169,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,52.50000000000284,,tomato_cut,2,0.2,30.0
4170,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,53.750000000003126,,tomato_cut,2,0.2,30.0
4171,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,55.00000000000341,,tomato_cut,2,0.2,30.0
4172,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,56.250000000003695,,tomato_cut,2,0.2,30.0
4173,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,57.50000000000398,,tomato_cut,2,0.2,30.0
4174,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_salad,2,1.0,12.0,24.0,58.75000000000426,,tomato_cut,2,0.2,30.0
4175,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.49999999999955,,tomato_salad,2,1.0,12.0,24.0,60.00000000000455,,tomato_cut,2,0.2,30.0
4176,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.99999999999909,,tomato_salad,2,1.0,12.0,24.0,61.25000000000483,,tomato_cut,2,0.2,30.0
4177,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,73.49999999999864,,tomato_salad,2,1.0,12.0,24.0,62.500000000005116,,tomato_cut,2,0.2,30.0
4178,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,73.99999999999818,,tomato_salad,2,1.0,12.0,24.0,63.7500000000054,,tomato_cut,2,0.2,30.0
4179,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,74.49999999999773,,tomato_salad,2,1.0,12.0,24.0,65.00000000000568,,tomato_cut,2,0.2,30.0
4180,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,74.99999999999727,,tomato_salad,2,1.0,12.0,24.0,66.25000000000597,,tomato_cut,2,0.2,30.0
4181,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,75.49999999999682,,tomato_salad,2,1.0,12.0,24.0,67.50000000000625,,tomato_cut,2,0.2,30.0
4182,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,75.99999999999636,,tomato_salad,2,1.0,12.0,24.0,68.75000000000654,,tomato_cut,2,0.2,30.0
4183,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,76.49999999999591,,tomato_salad,2,1.0,12.0,24.0,70.00000000000682,,tomato_cut,2,0.2,30.0
4184,0,1,,0,2,None_cut,3.299999999999991,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,76.99999999999545,,tomato_salad,2,1.0,12.0,24.0,71.2500000000071,,tomato_cut,2,0.2,30.0
