tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c7f285995d61cdf_score,player_450c304d_x,player_450c304d_y,player_450c304d_move_target,player_450c304d_item,player_450c304d_score,player_450c304d_cut_speed,player_450c304d_speed,player_2186de09_x,player_2186de09_y,player_2186de09_move_target,player_2186de09_item,player_2186de09_score,player_2186de09_cut_speed,player_2186de09_speed
3161,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.6666666666666665,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3162,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.7083333333333331,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3163,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.7499999999999998,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3164,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.7916666666666664,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3165,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.833333333333333,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3166,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.8749999999999997,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3167,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.9166666666666663,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3168,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.9583333333333329,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3169,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.9999999999999996,0,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3170,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.0416666666666663,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3171,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.083333333333333,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3172,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.1249999999999998,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3173,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.1666666666666665,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3174,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.2083333333333333,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3175,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.25,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3176,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.2916666666666667,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3177,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.3333333333333335,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3178,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.3750000000000002,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3179,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.416666666666667,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3180,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333337,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3181,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.5000000000000004,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3182,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.5416666666666672,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3183,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.583333333333334,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3184,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6250000000000007,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3185,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.6666666666666674,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3186,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.7083333333333341,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3187,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.7500000000000009,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3188,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.7916666666666676,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3189,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.8333333333333344,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3190,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.875000000000001,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3191,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.9166666666666679,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3192,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.9583333333333346,1,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3193,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.0000000000000013,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3194,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3195,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.0833333333333344,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3196,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.125000000000001,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3197,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.1666666666666674,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3198,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.208333333333334,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3199,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.2500000000000004,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3200,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.291666666666667,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3201,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.3333333333333335,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3202,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.375,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3203,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4166666666666665,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3204,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3205,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3206,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,24.0,,,3,1.0,30.0
3207,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,25.24999999999993,,,3,1.0,30.0
3208,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,26.499999999999858,,,3,1.0,30.0
3209,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,27.749999999999787,,,3,1.0,30.0
3210,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,28.999999999999716,,,3,1.0,30.0
3211,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,30.249999999999645,,,3,1.0,30.0
3212,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,31.499999999999574,,,3,1.0,30.0
3213,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,32.749999999999716,,,3,1.0,30.0
3214,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,34.0,,,3,1.0,30.0
3215,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,35.250000000000284,,,3,1.0,30.0
3216,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,36.50000000000057,,,3,1.0,30.0
3217,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,37.75000000000085,,,3,1.0,30.0
3218,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,39.00000000000114,,,3,1.0,30.0
3219,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,40.25000000000142,,,3,1.0,30.0
3220,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,41.500000000001705,,,3,1.0,30.0
3221,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,42.75000000000199,,,3,1.0,30.0
3222,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,44.000000000002274,,,3,1.0,30.0
3223,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,45.25000000000256,,,3,1.0,30.0
3224,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,46.50000000000284,,,3,1.0,30.0
3225,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,0,1.0,30.0,40.0,47.750000000003126,,,3,1.0,30.0
3226,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,41.250000000000284,,,0,1.0,30.0,40.0,49.00000000000341,,,3,1.0,30.0
3227,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,42.50000000000057,,,0,1.0,30.0,40.0,50.250000000003695,,,3,1.0,30.0
3228,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,43.75000000000085,,,0,1.0,30.0,40.0,51.50000000000398,,,3,1.0,30.0
3229,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,45.00000000000114,,,0,1.0,30.0,40.0,52.75000000000426,,,3,1.0,30.0
3230,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,46.25000000000142,,,0,1.0,30.0,40.0,54.00000000000455,,,3,1.0,30.0
3231,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,47.500000000001705,,,0,1.0,30.0,40.0,55.25000000000483,,,3,1.0,30.0
3232,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,48.75000000000199,,,0,1.0,30.0,40.0,56.500000000005116,,,3,1.0,30.0
3233,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,50.000000000002274,,,0,1.0,30.0,40.0,57.7500000000054,,,3,1.0,30.0
3234,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,51.25000000000256,,,0,1.0,30.0,40.0,59.000000000005684,,,3,1.0,30.0
3235,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,52.50000000000284,,,0,1.0,30.0,40.0,60.25000000000597,,,3,1.0,30.0
3236,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,53.750000000003126,,,0,1.0,30.0,40.0,61.50000000000625,,,3,1.0,30.0
3237,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,55.00000000000341,,,0,1.0,30.0,40.0,62.75000000000654,,,3,1.0,30.0
