tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2786ff28a0756a81_score,player_0c11c6d9_x,player_0c11c6d9_y,player_0c11c6d9_move_target,player_0c11c6d9_item,player_0c11c6d9_score,player_0c11c6d9_cut_speed,player_0c11c6d9_speed,player_14995000_x,player_14995000_y,player_14995000_move_target,player_14995000_item,player_14995000_score,player_14995000_cut_speed,player_14995000_speed
3085,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.52723896717188,37.47373439056192,,,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
3086,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.88077958652539,37.120168229190845,,,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
3087,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.2343202058789,36.76660206781977,,,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
3088,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.58786082523241,36.41303590644869,,,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
3089,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.94140144458592,36.059469745077614,,,0,1.0,12.0,56.0,72.0,,,3,0.2,30.0
3090,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.29494206393943,35.70590358370654,,,0,1.0,12.0,56.88388347648305,71.11611652351695,,,3,0.2,30.0
3091,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.64848268329294,35.35233742233546,,,0,1.0,12.0,57.7677669529661,70.2322330470339,,,3,0.2,30.0
3092,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.00202330264645,34.99877126096438,,,0,1.0,12.0,58.65165042944915,69.34834957055085,,,3,0.2,30.0
3093,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.35556392199996,34.645205099593305,,,0,1.0,12.0,59.5355339059322,68.4644660940678,,,3,0.2,30.0
3094,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.70910454135347,34.29163893822223,,,0,1.0,12.0,60.41941738241525,67.58058261758475,,,3,0.2,30.0
3095,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.06264516070698,33.93807277685115,,,0,1.0,12.0,61.3033008588983,66.6966991411017,,,3,0.2,30.0
3096,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.41618578006049,33.58450661548007,,,0,1.0,12.0,62.187184335381346,65.81281566461865,,,3,0.2,30.0
3097,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.769726399414,33.230940454108996,,,0,1.0,12.0,63.071067811864395,64.9289321881356,,,3,0.2,30.0
3098,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.1232670187675,32.87737429273792,,,0,1.0,12.0,63.954951288347445,64.04504871165256,,,3,0.2,30.0
3099,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.47680763812102,32.52380813136684,,,0,1.0,12.0,64.8388347648305,63.161165235169506,,,3,0.2,30.0
3100,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.83034825747453,32.170241969995764,,,0,1.0,12.0,65.72271824131354,62.277281758686456,,,3,0.2,30.0
3101,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.18388887682804,31.816675808624687,,,0,1.0,12.0,66.6066017177966,61.39339828220341,,,3,0.2,30.0
3102,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.53742949618155,31.46310964725361,,,0,1.0,12.0,67.49048519427964,60.50951480572036,,,3,0.2,30.0
3103,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.89097011553505,31.109543485882533,,,0,1.0,12.0,68.37436867076269,59.62563132923731,,,3,0.2,30.0
3104,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.24451073488856,30.755977324511456,,,0,1.0,12.0,69.25825214724574,58.74174785275426,,,3,0.2,30.0
3105,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.59805135424207,30.40241116314038,,,0,1.0,12.0,70.14213562372879,57.85786437627121,,,3,0.2,30.0
3106,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.95159197359558,30.0488450017693,,,0,1.0,12.0,71.02601910021184,56.97398089978816,,,3,0.2,30.0
3107,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.3051325929491,29.695278840398224,,,0,1.0,12.0,71.90990257669489,56.09009742330511,,,3,0.2,30.0
3108,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.6586732123026,29.341712679027147,,,0,1.0,12.0,72.79378605317794,55.20621394682206,,,3,0.2,30.0
3109,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.01221383165611,28.98814651765607,,,0,1.0,12.0,73.67766952966099,54.32233047033901,,,3,0.2,30.0
3110,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.36575445100962,28.634580356284992,,,0,1.0,12.0,74.56155300614404,53.43844699385596,,,3,0.2,30.0
3111,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.71929507036313,28.281014194913915,,,0,1.0,12.0,75.44543648262709,52.55456351737291,,,3,0.2,30.0
3112,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.07283568971664,27.927448033542838,,,0,1.0,12.0,76.32931995911014,51.67068004088986,,,3,0.2,30.0
3113,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.4263763090706,27.57388187217176,,,0,1.0,12.0,77.21320343559319,50.786796564406814,,,3,0.2,30.0
3114,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.77991692842488,27.220315710800683,,,0,1.0,12.0,78.09708691207624,49.902913087923764,,,3,0.2,30.0
3115,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.13345754777917,26.866749549429606,,,0,1.0,12.0,78.98097038855929,49.019029611440715,,,3,0.2,30.0
3116,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.48699816713345,26.51318338805853,,,0,1.0,12.0,79.86485386504233,48.135146134957665,,,3,0.2,30.0
3117,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.84053878648774,26.159617226687452,,,0,1.0,12.0,80.74873734152538,47.251262658474616,,,3,0.2,30.0
3118,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.19407940584202,25.806051065316375,,,0,1.0,12.0,81.63262081800843,46.367379181991566,,,3,0.2,30.0
3119,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.5476200251963,25.452484903945297,,,0,1.0,12.0,82.51650429449148,45.48349570550852,,,3,0.2,30.0
3120,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.90116064455059,25.09891874257422,,,0,1.0,12.0,83.40038777097453,44.59961222902547,,,3,0.2,30.0
3121,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.25470126390486,24.745352581203143,,,0,1.0,12.0,84.28427124745758,43.71572875254242,,,3,0.2,30.0
3122,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.60824188325914,24.391786419832066,,,0,1.0,12.0,85.16815472394063,42.83184527605937,,,3,0.2,30.0
3123,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,,0,1.0,12.0,86.05203820042368,41.94796179957632,,,3,0.2,30.0
3124,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,86.93592167690673,41.06407832309327,,,3,0.2,30.0
3125,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,87.81980515338978,40.18019484661022,,,3,0.2,30.0
3126,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,88.70368862987283,39.29631137012717,,,3,0.2,30.0
3127,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,89.58757210635588,38.41242789364412,,,3,0.2,30.0
3128,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,90.47145558283893,37.52854441716107,,,3,0.2,30.0
3129,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,91.35533905932198,36.64466094067802,,,3,0.2,30.0
3130,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,92.23922253580503,35.76077746419497,,,3,0.2,30.0
3131,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,93.12310601228808,34.876893987711924,,,3,0.2,30.0
3132,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,94.00698948877113,33.993010511228874,,,3,0.2,30.0
3133,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,94.89087296525418,33.109127034745825,,,3,0.2,30.0
3134,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,95.77475644173722,32.225243558262775,,,3,0.2,30.0
3135,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,96.65863991822027,31.341360081779726,,,3,0.2,30.0
3136,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,97.54252339470332,30.457476605296677,,,3,0.2,30.0
3137,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,98.42640687118637,29.573593128813627,,,3,0.2,30.0
3138,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,99.31029034766942,28.689709652330578,,,3,0.2,30.0
3139,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,100.19417382415247,27.80582617584753,,,3,0.2,30.0
3140,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,101.07805730063552,26.92194269936448,,,3,0.2,30.0
3141,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,101.96194077711857,26.03805922288143,,,3,0.2,30.0
3142,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,102.84582425360162,25.15417574639838,,,3,0.2,30.0
3143,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,103.72970773008467,24.27029226991533,,,3,0.2,30.0
3144,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,,3,0.2,30.0
3145,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3146,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3147,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3148,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3149,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3150,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3151,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3152,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3153,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3154,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3155,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3156,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3157,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
3158,0,1,,0,2,None_cut,3.1749999999999914,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,0,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
