tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8ef8b5380256b1a6_score,player_cb07fab0_x,player_cb07fab0_y,player_cb07fab0_move_target,player_cb07fab0_item,player_cb07fab0_score,player_cb07fab0_cut_speed,player_cb07fab0_speed,player_250e353e_x,player_250e353e_y,player_250e353e_move_target,player_250e353e_item,player_250e353e_score,player_250e353e_cut_speed,player_250e353e_speed
3364,0,1,,0,2,tomato,2.8583333333333276,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.40000534147356,37.567505408236656,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3365,0,1,,0,2,tomato,2.866666666666661,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.04865471194296,37.211762895837296,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3366,0,1,,0,2,tomato,2.8749999999999942,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.69730408241236,36.85602038343794,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3367,0,1,,0,2,tomato,2.8833333333333275,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.34595345288176,36.50027787103858,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3368,0,1,,0,2,tomato,2.891666666666661,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.99460282335116,36.14453535863922,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3369,0,1,,0,2,tomato,2.899999999999994,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.64325219382056,35.78879284623986,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3370,0,1,,0,2,tomato,2.9083333333333274,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.29190156428996,35.4330503338405,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3371,0,1,,0,2,tomato,2.9166666666666607,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.94055093475936,35.07730782144114,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3372,0,1,,0,2,tomato,2.924999999999994,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.58920030522876,34.72156530904178,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3373,0,1,,0,2,tomato,2.9333333333333274,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.23784967569816,34.36582279664242,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3374,0,1,,0,2,tomato,2.9416666666666607,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.88649904616756,34.01008028424306,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3375,0,1,,0,2,tomato,2.949999999999994,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.53514841663696,33.6543377718437,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3376,0,1,,0,2,tomato,2.9583333333333273,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.18379778710636,33.29859525944434,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3377,0,1,,0,2,tomato,2.9666666666666606,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.83244715757576,32.94285274704498,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3378,0,1,,0,2,tomato,2.974999999999994,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.48109652804516,32.58711023464562,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3379,0,1,,0,2,tomato,2.983333333333327,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.12974589851456,32.23136772224592,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3380,0,1,,0,2,tomato,2.9916666666666605,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.77839526898396,31.875625209846195,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3381,0,1,,0,2,tomato,2.999999999999994,2,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.42704463945336,31.51988269744648,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3382,0,1,,0,2,tomato_cut,3.008333333333327,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.075694009922756,31.164140185046765,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3383,0,1,,0,2,tomato_cut,3.0166666666666604,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.724343380392156,30.80839767264705,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3384,0,1,,0,2,tomato_cut,3.0249999999999937,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.372992750861556,30.452655160247335,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3385,0,1,,0,2,tomato_cut,3.033333333333327,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.021642121330956,30.09691264784762,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3386,0,1,,0,2,tomato_cut,3.0416666666666603,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.670291491800356,29.741170135447906,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3387,0,1,,0,2,tomato_cut,3.0499999999999936,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.318940862269756,29.38542762304819,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3388,0,1,,0,2,tomato_cut,3.058333333333327,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.967590232739155,29.029685110648476,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3389,0,1,,0,2,tomato_cut,3.06666666666666,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.616239603208555,28.67394259824876,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3390,0,1,,0,2,tomato_cut,3.0749999999999935,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.264888973677955,28.318200085849046,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3391,0,1,,0,2,tomato_cut,3.083333333333327,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.913538344147355,27.96245757344933,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3392,0,1,,0,2,tomato_cut,3.09166666666666,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.562187714616755,27.606715061049616,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3393,0,1,,0,2,tomato_cut,3.0999999999999934,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.210837085086155,27.2509725486499,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3394,0,1,,0,2,tomato_cut,3.1083333333333267,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.859486455555555,26.895230036250187,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3395,0,1,,0,2,tomato_cut,3.11666666666666,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.508135826024954,26.53948752385047,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3396,0,1,,0,2,tomato_cut,3.1249999999999933,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.156785196494354,26.183745011450757,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3397,0,1,,0,2,tomato_cut,3.1333333333333266,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.805434566963754,25.828002499051042,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3398,0,1,,0,2,tomato_cut,3.14166666666666,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.454083937433154,25.472259986651327,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3399,0,1,,0,2,tomato_cut,3.1499999999999932,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.102733307902554,25.116517474251612,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3400,0,1,,0,2,tomato_cut,3.1583333333333266,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.751382678371954,24.760774961851897,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3401,0,1,,0,2,tomato_cut,3.16666666666666,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.400032048841354,24.405032449452182,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3402,0,1,,0,2,tomato_cut,3.174999999999993,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.045934845578955,24.345350181495174,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3403,0,1,,0,2,tomato_cut,3.1833333333333265,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.68804475478217,24.694513013006937,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3404,0,1,,0,2,tomato_cut,3.1916666666666598,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.33015466398538,25.0436758445187,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3405,0,1,,0,2,tomato_cut,3.199999999999993,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.972264573188596,25.39283867603046,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3406,0,1,,0,2,tomato_cut,3.2083333333333264,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.61437448239181,25.742001507542223,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3407,0,1,,0,2,tomato_cut,3.2166666666666597,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.25648439159502,26.091164339053986,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3408,0,1,,0,2,tomato_cut,3.224999999999993,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.89859430079824,26.440327170565748,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3409,0,1,,0,2,tomato_cut,3.2333333333333263,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.54070421000145,26.78949000207751,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3410,0,1,,0,2,tomato_cut,3.2416666666666596,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.182814119204664,27.138652833589273,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3411,0,1,,0,2,tomato_cut,3.249999999999993,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.82492402840788,27.487815665101035,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3412,0,1,,0,2,tomato_cut,3.258333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.46703393761109,27.836978496612797,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3413,0,1,,0,2,tomato_cut,3.2666666666666595,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.109143846814305,28.18614132812456,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3414,0,1,,0,2,tomato_cut,3.274999999999993,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.75125375601752,28.535304159636322,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3415,0,1,,0,2,tomato_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.39336366522073,28.884466991148084,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3416,0,1,,0,2,tomato_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.035473574423946,29.233629822659847,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3417,0,1,,0,2,tomato_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.67758348362716,29.58279265417161,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3418,0,1,,0,2,tomato_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.319693392830374,29.93195548568337,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3419,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.96180330203359,30.281118317195133,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3420,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.6039132112368,30.630281148706896,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3421,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.246023120440015,30.979443980218658,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3422,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.88813302964323,31.32860681173042,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3423,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.53024293884644,31.677769643242183,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3424,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.172352848049655,32.02693247475395,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3425,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.81446275725287,32.37609530626571,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3426,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.456572666456083,32.72525813777747,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3427,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.098682575659296,33.074420969289235,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3428,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.74079248486251,33.423583800801,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3429,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.382902394065724,33.77274663231276,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3430,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.025012303268937,34.12190946382452,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3431,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.66712221247215,34.471072295336285,,,2,1.0,12.0,24.0,40.0,,tomato_cut,1,0.2,30.0
3432,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.309232121675365,34.82023512684805,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3433,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.95134203087858,35.16939795835981,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3434,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.593451940081792,35.51856078987157,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3435,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.235561849285006,35.867723621383334,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3436,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.87767175848822,36.216886452895096,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3437,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.519781667691433,36.56604928440686,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3438,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.161891576894647,36.91521211591862,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3439,0,1,,0,2,None_cut,3.283333333333326,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.80400148609786,37.26437494743038,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
