tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1a1cba17a50f55b0_score,player_c076da54_x,player_c076da54_y,player_c076da54_move_target,player_c076da54_item,player_c076da54_score,player_c076da54_cut_speed,player_c076da54_speed,player_5a9387c2_x,player_5a9387c2_y,player_5a9387c2_move_target,player_5a9387c2_item,player_5a9387c2_score,player_5a9387c2_cut_speed,player_5a9387c2_speed
4145,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.88908729652542,36.11091270347458,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4146,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.24264068711864,35.75735931288136,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4147,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.59619407771186,35.40380592228814,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4148,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.94974746830508,35.05025253169492,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4149,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.3033008588983,34.6966991411017,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4150,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.656854249491516,34.343145750508484,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4151,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.010407640084736,33.989592359915264,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4152,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.363961030677956,33.636038969322044,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4153,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.717514421271176,33.282485578728824,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4154,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.071067811864395,32.928932188135605,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4155,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.424621202457615,32.575378797542385,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4156,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.778174593050835,32.221825406949165,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4157,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.13172798364405,31.868272016355945,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4158,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.48528137423727,31.514718625762725,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4159,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.8388347648305,31.161165235169506,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4160,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.19238815542371,30.807611844576286,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4161,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.54594154601693,30.454058453983066,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4162,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.89949493661015,30.100505063389846,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4163,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.25304832720337,29.746951672796627,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4164,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.6066017177966,29.393398282203407,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4165,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.96015510838981,29.039844891610187,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4166,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.31370849898303,28.686291501016967,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4167,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.66726188957625,28.332738110423747,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4168,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.02081528016947,27.979184719830528,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4169,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.37436867076269,27.625631329237308,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4170,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.72792206135591,27.272077938644088,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4171,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.08147545194913,26.91852454805087,,,5,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
4172,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.43502884254235,26.56497115745765,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4173,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.78858223313557,26.21141776686443,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4174,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.14213562372879,25.85786437627121,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4175,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.49568901432201,25.50431098567799,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4176,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.84924240491523,25.15075759508477,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4177,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.20279579550845,24.79720420449155,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4178,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.55634918610167,24.44365081389833,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4179,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4180,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4181,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4182,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4183,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4184,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4185,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4186,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4187,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4188,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4189,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4190,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4191,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4192,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4193,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4194,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4195,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4196,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4197,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,41.250000000000284,,,0,0.2,30.0
4198,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,42.50000000000057,,,0,0.2,30.0
4199,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,43.75000000000085,,,0,0.2,30.0
4200,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,45.00000000000114,,,0,0.2,30.0
4201,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,46.25000000000142,,,0,0.2,30.0
4202,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,47.500000000001705,,,0,0.2,30.0
4203,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,5,1.0,12.0,24.0,48.75000000000199,,,0,0.2,30.0
4204,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.4999999999999,,tomato,5,1.0,12.0,24.0,50.000000000002274,,,0,0.2,30.0
4205,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.9999999999998,,tomato,5,1.0,12.0,24.0,51.25000000000256,,,0,0.2,30.0
4206,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,25.4999999999997,,tomato,5,1.0,12.0,24.0,52.50000000000284,,,0,0.2,30.0
4207,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,25.999999999999602,,tomato,5,1.0,12.0,24.0,53.750000000003126,,,0,0.2,30.0
4208,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,26.499999999999503,,tomato,5,1.0,12.0,24.0,55.00000000000341,,,0,0.2,30.0
4209,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,26.999999999999403,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4210,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,27.499999999999304,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4211,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,27.999999999999204,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4212,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7583333333333331,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,28.499999999999105,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4213,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7666666666666664,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,28.999999999999005,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4214,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7749999999999997,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,29.499999999998906,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4215,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.783333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,29.999999999998806,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4216,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7916666666666663,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,30.499999999998707,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4217,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.7999999999999996,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,30.999999999998607,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4218,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.8083333333333329,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,31.499999999998508,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4219,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.8166666666666662,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,31.99999999999841,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
4220,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato,0.8249999999999995,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,32.499999999998664,,tomato,5,1.0,12.0,24.0,56.0,,,0,0.2,30.0
