tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c91b50cef8562faa_score,player_f372160b_x,player_f372160b_y,player_f372160b_move_target,player_f372160b_item,player_f372160b_score,player_f372160b_cut_speed,player_f372160b_speed,player_1d46302e_x,player_1d46302e_y,player_1d46302e_move_target,player_1d46302e_item,player_1d46302e_score,player_1d46302e_cut_speed,player_1d46302e_speed
3102,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.00000000000102,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3103,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.50000000000077,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3104,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.00000000000051,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3105,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.500000000000256,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3106,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3107,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3108,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3109,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3110,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3111,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3112,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3113,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3114,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3115,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3116,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3117,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3118,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3119,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3120,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3121,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3122,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3123,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3124,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3125,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.500000000000256,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3126,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.00000000000051,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3127,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.50000000000077,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3128,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.00000000000102,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3129,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.50000000000128,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3130,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.000000000001535,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3131,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.50000000000179,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3132,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.000000000002046,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3133,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.5000000000023,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3134,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.00000000000256,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3135,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.500000000002814,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3136,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.00000000000307,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3137,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.500000000003325,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3138,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.00000000000358,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3139,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.50000000000384,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3140,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.00000000000409,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3141,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.50000000000435,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3142,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.000000000004604,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3143,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.50000000000486,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3144,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.000000000005116,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3145,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.50000000000537,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3146,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.00000000000563,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3147,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.50000000000588,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3148,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.00000000000614,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3149,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.500000000006395,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3150,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.00000000000665,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3151,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.50000000000691,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3152,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.00000000000716,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3153,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.50000000000742,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3154,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.000000000007674,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3155,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.50000000000793,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3156,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.000000000008185,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3157,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.50000000000844,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3158,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.0000000000087,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3159,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.50000000000895,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3160,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.00000000000921,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3161,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.500000000009464,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3162,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.00000000000972,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3163,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.500000000009976,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3164,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.00000000001023,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3165,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.50000000001049,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3166,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.00000000001074,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3167,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.500000000011,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3168,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.000000000011255,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3169,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.50000000001151,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3170,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.00000000001177,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3171,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.50000000001202,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3172,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.00000000001228,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3173,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.50000000001182,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3174,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.00000000001137,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3175,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.50000000001091,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3176,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.00000000001046,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3177,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.50000000001,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3178,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,67.00000000000955,,plate,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
