tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,37edec3ace5a170f_score,player_f0b7b100_x,player_f0b7b100_y,player_f0b7b100_move_target,player_f0b7b100_item,player_f0b7b100_score,player_f0b7b100_cut_speed,player_f0b7b100_speed,player_6df483d0_x,player_6df483d0_y,player_6df483d0_move_target,player_6df483d0_item,player_6df483d0_score,player_6df483d0_cut_speed,player_6df483d0_speed,a760ed68ac702d5f_score,5bf02ac68e359cc4_message,39434122fd42e2d9_score
6798,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.02601910021184,24.97398089978816,,,7,1.0,30.0,54.249999999992326,24.0,,tomato,2,1.0,30.0,,,9.0
6799,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,,7,1.0,30.0,52.99999999999204,24.0,,tomato,2,1.0,30.0,,,9.0
6800,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,51.74999999999176,24.0,,tomato,2,1.0,30.0,,,9.0
6801,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,50.49999999999147,24.0,,tomato,2,1.0,30.0,,,9.0
6802,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,49.24999999999119,24.0,,tomato,2,1.0,30.0,,,9.0
6803,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,47.999999999990905,24.0,,tomato,2,1.0,30.0,,,9.0
6804,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,46.74999999999062,24.0,,tomato,2,1.0,30.0,,,9.0
6805,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,45.49999999999034,24.0,,tomato,2,1.0,30.0,,,9.0
6806,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,44.24999999999005,24.0,,tomato,2,1.0,30.0,,,9.0
6807,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,42.99999999998977,24.0,,tomato,2,1.0,30.0,,,9.0
6808,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,41.749999999989484,24.0,,tomato,2,1.0,30.0,,,9.0
6809,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,40.4999999999892,24.0,,tomato,2,1.0,30.0,,,9.0
6810,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,39.249999999988916,24.0,,tomato,2,1.0,30.0,,,9.0
6811,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,37.99999999998863,24.0,,tomato,2,1.0,30.0,,,9.0
6812,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,36.74999999998835,24.0,,tomato,2,1.0,30.0,,,9.0
6813,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,35.49999999998806,24.0,,tomato,2,1.0,30.0,,,9.0
6814,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,34.24999999998778,24.0,,tomato,2,1.0,30.0,,,9.0
6815,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,32.999999999987494,24.0,,tomato,2,1.0,30.0,,,9.0
6816,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,31.749999999987285,24.0,,tomato,2,1.0,30.0,,,9.0
6817,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,30.499999999987356,24.0,,tomato,2,1.0,30.0,,,9.0
6818,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,29.249999999987427,24.0,,tomato,2,1.0,30.0,,,9.0
6819,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,27.999999999987498,24.0,,tomato,2,1.0,30.0,,,9.0
6820,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,26.74999999998757,24.0,,tomato,2,1.0,30.0,,,9.0
6821,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,25.49999999998764,24.0,,tomato,2,1.0,30.0,,,9.0
6822,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.24999999998771,24.0,,tomato,2,1.0,30.0,,,9.0
6823,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,tomato,2,1.0,30.0,,,9.0
6824,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.0,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6825,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.041666666666666664,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6826,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.08333333333333333,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6827,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.125,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6828,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6829,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.20833333333333331,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6830,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.24999999999999997,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6831,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.29166666666666663,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6832,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.3333333333333333,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6833,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.375,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6834,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.4166666666666667,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6835,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.45833333333333337,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6836,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.5,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6837,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.11611652351695,24.88388347648305,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6838,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.5833333333333333,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.2322330470339,25.7677669529661,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6839,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.6249999999999999,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.34834957055085,26.65165042944915,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6840,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.6666666666666665,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.4644660940678,27.535533905932198,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6841,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.7083333333333331,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.58058261758475,28.419417382415247,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6842,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.6966991411017,29.303300858898297,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6843,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.7916666666666664,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.81281566461865,30.187184335381346,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6844,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.833333333333333,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.9289321881356,31.071067811864395,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6845,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.8749999999999997,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.04504871165256,31.954951288347445,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6846,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.9166666666666663,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.1611652351695,32.838834764830494,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6847,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.9583333333333329,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.27728175868646,33.722718241313544,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6848,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,0.9999999999999996,0,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.3933982822034,34.60660171779659,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6849,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.50951480572036,35.49048519427964,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6850,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.62563132923731,36.37436867076269,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6851,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.1249999999999998,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.74174785275426,37.25825214724574,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6852,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.1666666666666665,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.85786437627121,38.14213562372879,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6853,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.2083333333333333,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.97398089978816,39.02601910021184,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6854,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.25,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.04617444130974,39.80565318468376,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6855,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.2916666666666667,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.79626611486532,39.820791727740755,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6856,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.3333333333333335,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.54635778842089,39.835930270797746,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6857,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.3750000000000002,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.29644946197647,39.85106881385474,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6858,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.04654113553204,39.86620735691173,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6859,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.4583333333333337,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.79663280908761,39.88134589996872,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6860,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.5000000000000004,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.54672448264319,39.89648444302571,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6861,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.5416666666666672,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.29681615619876,39.911622986082705,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6862,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.04690782975433,39.9267615291397,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6863,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.6250000000000007,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.7969995033099,39.94190007219687,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6864,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.6666666666666674,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.54709117686548,39.95703861525422,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
6865,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.29718285042105,39.972177158311574,,tomato,7,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,9.0
