tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f1d5a2656587dc0d_score,player_cde863ea_x,player_cde863ea_y,player_cde863ea_move_target,player_cde863ea_item,player_cde863ea_score,player_cde863ea_cut_speed,player_cde863ea_speed,player_081d334f_x,player_081d334f_y,player_081d334f_move_target,player_081d334f_item,player_081d334f_score,player_081d334f_cut_speed,player_081d334f_speed,93bbd964dad9190a_score,7174dc11fc1adf0d_message,ac31f0f0148814f9_score
6753,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.6532233691772,30.458590028927418,,plate,4,1.0,30.0,64.00965797554392,24.001111690225418,,tomato_salad,4,1.0,30.0,,,8.0
6754,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.76420614049265,31.337309760754067,,plate,4,1.0,30.0,65.2596579634465,24.00093777867519,,tomato_salad,4,1.0,30.0,,,8.0
6755,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87518891180801,32.2160294925808,,plate,4,1.0,30.0,66.50965795134908,24.00076386712496,,tomato_salad,4,1.0,30.0,,,8.0
6756,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.98617168312309,33.094749224407806,,plate,4,1.0,30.0,67.75965793925167,24.000589955574732,,tomato_salad,4,1.0,30.0,,,8.0
6757,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09715445443817,33.97346895623481,,plate,4,1.0,30.0,69.00965792715425,24.000416044024504,,tomato_salad,4,1.0,30.0,,,8.0
6758,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.20813722575326,34.852188688061815,,plate,4,1.0,30.0,70.25965791505683,24.000242132474277,,tomato_salad,4,1.0,30.0,,,8.0
6759,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31911999706834,35.73090841988882,,plate,4,1.0,30.0,71.50965790295942,24.00006822092405,,tomato_salad,4,1.0,30.0,,,8.0
6760,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.43010276838343,36.609628151715825,,plate,4,1.0,30.0,72.48537016109537,24.667793612430984,,tomato_salad,4,1.0,30.0,,,8.0
6761,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54108553969851,37.48834788354283,,plate,4,1.0,30.0,73.37446524141029,25.54643457332439,,tomato_salad,4,1.0,30.0,,,8.0
6762,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.6520683110136,38.367067615369834,,plate,4,1.0,30.0,74.26356032172521,26.425075534217797,,tomato_salad,4,1.0,30.0,,,8.0
6763,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.76305108232869,39.24578734719684,,plate,4,1.0,30.0,75.15265540204012,27.303716495111203,,tomato_salad,4,1.0,30.0,,,8.0
6764,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.74411162538074,39.81349821690576,,plate,4,1.0,30.0,76.04175048235504,28.18235745600461,,tomato_salad,4,1.0,30.0,,,8.0
6765,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.49419931818743,39.82830444284919,,plate,4,1.0,30.0,76.93084556266996,29.060998416898016,,tomato_salad,4,1.0,30.0,,,8.0
6766,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.24428701099411,39.84311066879262,,plate,4,1.0,30.0,77.81994064298488,29.939639377791423,,tomato_salad,4,1.0,30.0,,,8.0
6767,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.9943747038008,39.85791689473605,,plate,4,1.0,30.0,78.70903572329979,30.81828033868483,,tomato_salad,4,1.0,30.0,,,8.0
6768,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.74446239660749,39.87272312067948,,plate,4,1.0,30.0,79.59813080361471,31.696921299578236,,tomato_salad,4,1.0,30.0,,,8.0
6769,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,80.48722588392963,32.57556226047188,,tomato_salad,4,1.0,30.0,,,8.0
6770,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,81.37632096424454,33.45420322136542,,tomato_salad,4,1.0,30.0,,,8.0
6771,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,82.26541604455946,34.33284418225876,,tomato_salad,4,1.0,30.0,,,8.0
6772,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,83.15451112487438,35.211485143152096,,tomato_salad,4,1.0,30.0,,,8.0
6773,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,84.04360620518929,36.09012610404544,,tomato_salad,4,1.0,30.0,,,8.0
6774,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,84.93270128550421,36.968767064938774,,tomato_salad,4,1.0,30.0,,,8.0
6775,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,85.82179636581913,37.84740802583211,,tomato_salad,4,1.0,30.0,,,8.0
6776,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,86.71089144613404,38.72604898672545,,tomato_salad,4,1.0,30.0,,,8.0
6777,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,87.59998652644896,39.60468994761879,,tomato_salad,4,1.0,30.0,,,8.0
6778,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,tomato_salad,4,1.0,30.0,,,8.0
6779,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6780,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6781,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6782,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6783,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6784,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6785,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6786,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6787,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6788,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6789,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6790,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6791,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6792,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6793,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6794,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6795,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6796,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6797,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6798,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6799,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6800,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6801,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6802,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6803,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6804,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6805,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6806,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6807,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6808,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6809,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6810,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6811,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6812,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6813,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,4,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,9.0
6814,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.85331683979449,38.814533577953696,,plate,4,1.0,30.0,88.88388347648305,39.11611652351695,,,5,1.0,30.0,,,9.0
6815,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.2120835901748,37.74153780928448,,plate,4,1.0,30.0,89.7677669529661,38.2322330470339,,,5,1.0,30.0,,,9.0
6816,test,True,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.57085034055511,36.668542040615264,,plate,4,1.0,30.0,90.65165042944915,37.34834957055085,,,5,1.0,30.0,,,9.0
