tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c395fde6947e41da_score,player_ea6c8079_x,player_ea6c8079_y,player_ea6c8079_move_target,player_ea6c8079_item,player_ea6c8079_score,player_ea6c8079_cut_speed,player_ea6c8079_speed,player_b8e5e3db_x,player_b8e5e3db_y,player_b8e5e3db_move_target,player_b8e5e3db_item,player_b8e5e3db_score,player_b8e5e3db_cut_speed,player_b8e5e3db_speed
4164,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,87.7499999999963,24.0,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4165,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,86.49999999999602,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4166,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,85.24999999999574,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4167,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,83.99999999999545,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4168,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,82.74999999999517,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4169,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,81.49999999999488,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4170,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,80.2499999999946,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4171,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,78.99999999999432,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4172,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,77.74999999999403,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4173,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,76.49999999999375,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4174,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,75.24999999999346,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4175,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,73.99999999999318,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4176,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.7499999999929,24.0,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4177,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,71.70196048263347,24.49189088134284,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4178,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,70.81260420163471,25.37026745516934,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4179,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,69.92324792063596,26.24864402899584,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4180,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,69.0338916396372,27.12702060282234,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4181,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,68.14453535863845,28.00539717664884,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4182,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,67.2551790776397,28.883773750475342,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4183,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,66.36582279664094,29.762150324301842,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4184,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,65.47646651564219,30.640526898128343,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4185,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,64.58711023464343,31.518903471954843,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4186,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,63.69775395364444,32.39728004578134,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4187,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,62.80839767264497,33.275656619607844,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4188,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,61.91904139164551,34.154033193434344,,plate,11,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0
4189,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.0,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,61.02968511064632,35.032409767260845,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4190,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,60.14032882964735,35.910786341087345,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4191,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.08333333333333333,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,59.25097254864839,36.789162914913845,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4192,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.125,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,58.361616267649424,37.667539488740346,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4193,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,57.47225998665046,38.545916062566846,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4194,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.582903705651496,39.424292636393346,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4195,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,plate,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4196,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.29166666666666663,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4197,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.3333333333333333,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4198,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.375,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4199,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.4166666666666667,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4200,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.45833333333333337,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4201,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.5,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4202,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4203,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.5833333333333333,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4204,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.6249999999999999,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4205,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.6666666666666665,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4206,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4207,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4208,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.7916666666666664,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4209,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.833333333333333,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4210,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.8749999999999997,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.0,40.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4211,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.9166666666666663,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,56.88388347648305,39.11611652351695,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4212,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.9583333333333329,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,57.7677669529661,38.2322330470339,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4213,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,0.9999999999999996,0,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,58.65165042944915,37.34834957055085,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4214,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.0416666666666663,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,59.5355339059322,36.4644660940678,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4215,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.083333333333333,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,60.41941738241525,35.58058261758475,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4216,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.1249999999999998,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,61.3033008588983,34.6966991411017,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4217,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.1666666666666665,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,62.187184335381346,33.812815664618654,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4218,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.2083333333333333,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,63.071067811864395,32.928932188135605,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4219,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.25,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,63.954951288347445,32.045048711652555,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4220,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.2916666666666667,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,64.8388347648305,31.161165235169506,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4221,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.3333333333333335,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,65.72271824131354,30.277281758686456,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4222,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,66.6066017177966,29.393398282203407,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4223,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.416666666666667,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,67.49048519427964,28.509514805720357,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4224,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,68.37436867076269,27.625631329237308,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4225,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.5000000000000004,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,69.25825214724574,26.74174785275426,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4226,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.5416666666666672,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,70.14213562372879,25.85786437627121,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4227,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,71.02601910021184,24.97398089978816,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4228,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.6250000000000007,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4229,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.6666666666666674,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4230,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4231,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.7500000000000009,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4232,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.7916666666666676,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4233,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.8333333333333344,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4234,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.875000000000001,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4235,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4236,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,1.9583333333333346,1,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4237,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,2.0000000000000013,2,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
4238,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,tomato,2.041666666666668,2,2,2,plate,2,3,,2,4,tomato_salad,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,72.0,24.0,,tomato,11,1.0,30.0,24.0,56.0,,,0,1.0,30.0
