tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a4ec68ab016a0a6c_score,player_944fb898_x,player_944fb898_y,player_944fb898_move_target,player_944fb898_item,player_944fb898_score,player_944fb898_cut_speed,player_944fb898_speed,player_22a18f4f_x,player_22a18f4f_y,player_22a18f4f_move_target,player_22a18f4f_item,player_22a18f4f_score,player_22a18f4f_cut_speed,player_22a18f4f_speed
3784,0,1,,0,2,tomato,1.583333333333334,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,45.999999999997726,,,6,1.0,30.0
3785,0,1,,0,2,tomato,1.6250000000000007,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,44.74999999999744,,,6,1.0,30.0
3786,0,1,,0,2,tomato,1.6666666666666674,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,43.49999999999716,,,6,1.0,30.0
3787,0,1,,0,2,tomato,1.7083333333333341,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,42.249999999996874,,,6,1.0,30.0
3788,0,1,,0,2,tomato,1.7500000000000009,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,88.0,40.99999999999659,,,6,1.0,30.0
3789,0,1,,0,2,tomato,1.7916666666666676,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,87.6837844334222,39.8798317388366,,,6,1.0,30.0
3790,0,1,,0,2,tomato,1.8333333333333344,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,86.805407859595,38.990475457837135,,,6,1.0,30.0
3791,0,1,,0,2,tomato,1.875000000000001,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,85.92703128576778,38.10111917683767,,,6,1.0,30.0
3792,0,1,,0,2,tomato,1.9166666666666679,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,85.04865471194057,37.211762895838206,,,6,1.0,30.0
3793,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,84.17027813811345,36.32240661483874,,,6,1.0,30.0
3794,0,1,,0,2,tomato,2.0000000000000013,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,83.29190156428673,35.433050333839276,,,6,1.0,30.0
3795,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,82.41352499046002,34.54369405283981,,,6,1.0,30.0
3796,0,1,,0,2,tomato,2.0833333333333344,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,81.5351484166333,33.654337771840346,,,6,1.0,30.0
3797,0,1,,0,2,tomato,2.125000000000001,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,80.65677184280659,32.76498149084088,,,6,1.0,30.0
3798,0,1,,0,2,tomato,2.1666666666666674,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,79.77839526897993,31.875625209841466,,,6,1.0,30.0
3799,0,1,,0,2,tomato,2.208333333333334,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,78.90001869515356,30.986268928842357,,,6,1.0,30.0
3800,0,1,,0,2,tomato,2.2500000000000004,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,78.0216421213272,30.096912647843247,,,6,1.0,30.0
3801,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,77.14326554750085,29.207556366844138,,,6,1.0,30.0
3802,0,1,,0,2,tomato,2.3333333333333335,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,76.26488897367449,28.318200085845028,,,6,1.0,30.0
3803,0,1,,0,2,tomato,2.375,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,75.38651239984813,27.42884380484592,,,6,1.0,30.0
3804,0,1,,0,2,tomato,2.4166666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,74.50813582602177,26.53948752384681,,,6,1.0,30.0
3805,0,1,,0,2,tomato,2.458333333333333,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,73.6297592521954,25.6501312428477,,,6,1.0,30.0
3806,0,1,,0,2,tomato,2.4999999999999996,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.75138267836904,24.76077496184859,,,6,1.0,30.0
3807,0,1,,0,2,tomato,2.541666666666666,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,,6,1.0,30.0
3808,0,1,,0,2,tomato,2.5833333333333326,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3809,0,1,,0,2,tomato,2.624999999999999,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3810,0,1,,0,2,tomato,2.6666666666666656,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3811,0,1,,0,2,tomato,2.708333333333332,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3812,0,1,,0,2,tomato,2.7499999999999987,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3813,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3814,0,1,,0,2,tomato,2.8333333333333317,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3815,0,1,,0,2,tomato,2.8749999999999982,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3816,0,1,,0,2,tomato,2.9166666666666647,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3817,0,1,,0,2,tomato,2.9583333333333313,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3818,0,1,,0,2,tomato,2.999999999999998,2,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3819,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3820,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3821,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3822,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3823,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3824,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3825,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3826,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3827,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3828,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3829,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3830,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3831,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3832,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3833,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3834,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3835,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3836,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3837,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3838,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3839,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3840,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3841,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3842,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3843,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3844,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3845,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3846,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3847,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3848,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3849,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,40.0,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3850,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,41.250000000000284,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3851,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,42.50000000000057,,tomato_cut,5,1.0,30.0,72.0,24.0,,tomato,6,1.0,30.0
3852,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,43.75000000000085,,tomato_cut,5,1.0,30.0,70.74999999999972,24.0,,tomato,6,1.0,30.0
3853,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,45.00000000000114,,tomato_cut,5,1.0,30.0,69.49999999999943,24.0,,tomato,6,1.0,30.0
3854,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,46.25000000000142,,tomato_cut,5,1.0,30.0,68.24999999999915,24.0,,tomato,6,1.0,30.0
3855,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,47.500000000001705,,tomato_cut,5,1.0,30.0,66.99999999999886,24.0,,tomato,6,1.0,30.0
3856,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,48.75000000000199,,tomato_cut,5,1.0,30.0,65.74999999999858,24.0,,tomato,6,1.0,30.0
3857,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,50.000000000002274,,tomato_cut,5,1.0,30.0,64.4999999999983,24.0,,tomato,6,1.0,30.0
3858,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,51.25000000000256,,tomato_cut,5,1.0,30.0,63.24999999999801,24.0,,tomato,6,1.0,30.0
3859,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,52.50000000000284,,tomato_cut,5,1.0,30.0,61.999999999997726,24.0,,tomato,6,1.0,30.0
3860,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,53.750000000003126,,tomato_cut,5,1.0,30.0,60.74999999999744,24.0,,tomato,6,1.0,30.0
