tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,453c50dac053af11_score,player_d6079f01_x,player_d6079f01_y,player_d6079f01_move_target,player_d6079f01_item,player_d6079f01_score,player_d6079f01_cut_speed,player_d6079f01_speed,player_47ff4044_x,player_47ff4044_y,player_47ff4044_move_target,player_47ff4044_item,player_47ff4044_score,player_47ff4044_cut_speed,player_47ff4044_speed,a3ea9910a80dbb85_score,579beddd34f9d635_message,56e33fc462030e2a_score
7097,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7098,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7099,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7100,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7101,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7102,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7103,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,9.0
7104,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,102.74999999999972,,plate,7,1.0,30.0,,,9.0
7105,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,101.49999999999943,,plate,7,1.0,30.0,,,9.0
7106,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,100.24999999999915,,plate,7,1.0,30.0,,,9.0
7107,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,98.99999999999886,,plate,7,1.0,30.0,,,9.0
7108,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,97.74999999999858,,plate,7,1.0,30.0,,,9.0
7109,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,96.4999999999983,,plate,7,1.0,30.0,,,9.0
7110,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,95.24999999999801,,plate,7,1.0,30.0,,,9.0
7111,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,93.99999999999773,,plate,7,1.0,30.0,,,9.0
7112,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,92.74999999999744,,plate,7,1.0,30.0,,,9.0
7113,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,91.49999999999716,,plate,7,1.0,30.0,,,9.0
7114,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,90.24999999999687,,plate,7,1.0,30.0,,,9.0
7115,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,88.99999999999659,,plate,7,1.0,30.0,,,9.0
7116,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,87.7499999999963,,plate,7,1.0,30.0,,,9.0
7117,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,86.49999999999602,,plate,7,1.0,30.0,,,9.0
7118,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,85.24999999999574,,plate,7,1.0,30.0,,,9.0
7119,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,83.99999999999545,,plate,7,1.0,30.0,,,9.0
7120,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,82.74999999999517,,plate,7,1.0,30.0,,,9.0
7121,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,81.49999999999488,,plate,7,1.0,30.0,,,9.0
7122,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,80.2499999999946,,plate,7,1.0,30.0,,,9.0
7123,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,78.99999999999432,,plate,7,1.0,30.0,,,9.0
7124,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,77.74999999999403,,plate,7,1.0,30.0,,,9.0
7125,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,76.49999999999375,,plate,7,1.0,30.0,,,9.0
7126,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,75.24999999999346,,plate,7,1.0,30.0,,,9.0
7127,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,73.99999999999318,,plate,7,1.0,30.0,,,9.0
7128,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,72.7499999999929,,plate,7,1.0,30.0,,,9.0
7129,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,71.49999999999261,,plate,7,1.0,30.0,,,9.0
7130,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,70.24999999999233,,plate,7,1.0,30.0,,,9.0
7131,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,68.99999999999204,,plate,7,1.0,30.0,,,9.0
7132,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,67.74999999999176,,plate,7,1.0,30.0,,,9.0
7133,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,66.49999999999147,,plate,7,1.0,30.0,,,9.0
7134,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,65.24999999999119,,plate,7,1.0,30.0,,,9.0
7135,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,63.999999999990905,,plate,7,1.0,30.0,,,9.0
7136,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,62.74999999999062,,plate,7,1.0,30.0,,,9.0
7137,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,61.49999999999034,,plate,7,1.0,30.0,,,9.0
7138,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,60.24999999999005,,plate,7,1.0,30.0,,,9.0
7139,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,58.99999999998977,,plate,7,1.0,30.0,,,9.0
7140,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,57.749999999989484,,plate,7,1.0,30.0,,,9.0
7141,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.4999999999892,,plate,7,1.0,30.0,,,9.0
7142,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,plate,7,1.0,30.0,,,9.0
7143,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7144,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7145,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7146,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7147,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7148,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7149,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7150,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7151,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7152,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7153,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7154,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7155,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7156,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7157,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7158,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7159,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7160,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7161,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7162,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7163,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
7164,test,False,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,7,1.0,30.0,,,9.0
