tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2001859551197d9d_score,player_b9556871_x,player_b9556871_y,player_b9556871_move_target,player_b9556871_item,player_b9556871_score,player_b9556871_cut_speed,player_b9556871_speed,player_c7557b80_x,player_c7557b80_y,player_c7557b80_move_target,player_c7557b80_item,player_c7557b80_score,player_c7557b80_cut_speed,player_c7557b80_speed
3813,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,67.99999999999545,,tomato,0,1.0,30.0,72.88388347648305,71.11611652351695,,tomato_salad,11,1.0,30.0
3814,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,66.74999999999517,,tomato,0,1.0,30.0,73.7677669529661,70.2322330470339,,tomato_salad,11,1.0,30.0
3815,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,65.49999999999488,,tomato,0,1.0,30.0,74.65165042944915,69.34834957055085,,tomato_salad,11,1.0,30.0
3816,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,64.2499999999946,,tomato,0,1.0,30.0,75.5355339059322,68.4644660940678,,tomato_salad,11,1.0,30.0
3817,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,62.999999999994316,,tomato,0,1.0,30.0,76.41941738241525,67.58058261758475,,tomato_salad,11,1.0,30.0
3818,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,61.74999999999403,,tomato,0,1.0,30.0,77.3033008588983,66.6966991411017,,tomato_salad,11,1.0,30.0
3819,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,60.49999999999375,,tomato,0,1.0,30.0,78.18718433538135,65.81281566461865,,tomato_salad,11,1.0,30.0
3820,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,59.24999999999346,,tomato,0,1.0,30.0,79.0710678118644,64.9289321881356,,tomato_salad,11,1.0,30.0
3821,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,57.99999999999318,,tomato,0,1.0,30.0,79.95495128834744,64.04504871165256,,tomato_salad,11,1.0,30.0
3822,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,56.749999999992895,,tomato,0,1.0,30.0,80.8388347648305,63.161165235169506,,tomato_salad,11,1.0,30.0
3823,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,55.49999999999261,,tomato,0,1.0,30.0,81.72271824131354,62.277281758686456,,tomato_salad,11,1.0,30.0
3824,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,54.249999999992326,,tomato,0,1.0,30.0,82.6066017177966,61.39339828220341,,tomato_salad,11,1.0,30.0
3825,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,52.99999999999204,,tomato,0,1.0,30.0,83.49048519427964,60.50951480572036,,tomato_salad,11,1.0,30.0
3826,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,51.74999999999176,,tomato,0,1.0,30.0,84.37436867076269,59.62563132923731,,tomato_salad,11,1.0,30.0
3827,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,50.49999999999147,,tomato,0,1.0,30.0,85.25825214724574,58.74174785275426,,tomato_salad,11,1.0,30.0
3828,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,49.24999999999119,,tomato,0,1.0,30.0,86.14213562372879,57.85786437627121,,tomato_salad,11,1.0,30.0
3829,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,47.999999999990905,,tomato,0,1.0,30.0,87.02601910021184,56.97398089978816,,tomato_salad,11,1.0,30.0
3830,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,40.0,46.74999999999062,,tomato,0,1.0,30.0,88.0,56.0,,tomato_salad,11,1.0,30.0
3831,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,40.0,45.49999999999034,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3832,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,40.0,44.24999999999005,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3833,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,40.0,42.99999999998977,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3834,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,40.0,41.749999999989484,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3835,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,40.0,40.4999999999892,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3836,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,39.33243380389186,39.52408922643008,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3837,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,38.45405723006536,38.634732945431324,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3838,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,37.57568065623886,37.74537666443257,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3839,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,36.69730408241236,36.856020383433815,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3840,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,35.81892750858586,35.96666410243506,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3841,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,34.94055093475936,35.07730782143631,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3842,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,34.06217436093286,34.18795154043755,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3843,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,33.18379778710636,33.2985952594388,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3844,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,32.30542121327986,32.409238978440044,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3845,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,31.427044639453122,31.519882697441098,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3846,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,30.548668065626266,30.630526416441988,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3847,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,29.67029149179941,29.74117013544288,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3848,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,28.791914917972555,28.85181385444377,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3849,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,27.9135383441457,27.96245757344466,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3850,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,27.035161770318844,27.07310129244555,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3851,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,26.156785196491988,26.18374501144644,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3852,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,25.278408622665133,25.294388730447388,,tomato,0,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3853,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.400032048838277,24.405032449448424,,tomato,0,1.0,30.0,88.0,54.749999999999716,,,12,1.0,30.0
3854,0,1,,0,2,,0,3,,1,0,None_cut,3.749999999999995,3,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,tomato,0,1.0,30.0,88.0,53.49999999999943,,,12,1.0,30.0
3855,0,1,,0,2,,0,3,,1,0,tomato,0.0,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,52.24999999999915,,,12,1.0,30.0
3856,0,1,,0,2,,0,3,,1,0,tomato,0.041666666666666664,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,50.99999999999886,,,12,1.0,30.0
3857,0,1,,0,2,,0,3,,1,0,tomato,0.08333333333333333,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,49.74999999999858,,,12,1.0,30.0
3858,0,1,,0,2,,0,3,,1,0,tomato,0.125,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,48.499999999998295,,,12,1.0,30.0
3859,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,47.24999999999801,,,12,1.0,30.0
3860,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333331,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,45.999999999997726,,,12,1.0,30.0
3861,0,1,,0,2,,0,3,,1,0,tomato,0.24999999999999997,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,44.74999999999744,,,12,1.0,30.0
3862,0,1,,0,2,,0,3,,1,0,tomato,0.29166666666666663,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,43.49999999999716,,,12,1.0,30.0
3863,0,1,,0,2,,0,3,,1,0,tomato,0.3333333333333333,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,42.249999999996874,,,12,1.0,30.0
3864,0,1,,0,2,,0,3,,1,0,tomato,0.375,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.0,40.99999999999659,,,12,1.0,30.0
3865,0,1,,0,2,,0,3,,1,0,tomato,0.4166666666666667,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,88.3162155665778,39.8798317388366,,,12,1.0,30.0
3866,0,1,,0,2,,0,3,,1,0,tomato,0.45833333333333337,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,89.194592140405,38.990475457837135,,,12,1.0,30.0
3867,0,1,,0,2,,0,3,,1,0,tomato,0.5,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,90.07296871423222,38.10111917683767,,,12,1.0,30.0
3868,0,1,,0,2,,0,3,,1,0,tomato,0.5416666666666666,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,90.95134528805943,37.211762895838206,,,12,1.0,30.0
3869,0,1,,0,2,,0,3,,1,0,tomato,0.5833333333333333,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,91.82972186188655,36.32240661483874,,,12,1.0,30.0
3870,0,1,,0,2,,0,3,,1,0,tomato,0.6249999999999999,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,92.70809843571327,35.433050333839276,,,12,1.0,30.0
3871,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666665,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,93.58647500953998,34.54369405283981,,,12,1.0,30.0
3872,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333331,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,94.4648515833667,33.654337771840346,,,12,1.0,30.0
3873,0,1,,0,2,,0,3,,1,0,tomato,0.7499999999999998,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,95.34322815719341,32.76498149084088,,,12,1.0,30.0
3874,0,1,,0,2,,0,3,,1,0,tomato,0.7916666666666664,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,96.22160473102007,31.875625209841466,,,12,1.0,30.0
3875,0,1,,0,2,,0,3,,1,0,tomato,0.833333333333333,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,97.09998130484644,30.986268928842357,,,12,1.0,30.0
3876,0,1,,0,2,,0,3,,1,0,tomato,0.8749999999999997,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,97.9783578786728,30.096912647843247,,,12,1.0,30.0
3877,0,1,,0,2,,0,3,,1,0,tomato,0.9166666666666663,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,98.85673445249915,29.207556366844138,,,12,1.0,30.0
3878,0,1,,0,2,,0,3,,1,0,tomato,0.9583333333333329,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,99.73511102632551,28.318200085845028,,,12,1.0,30.0
3879,0,1,,0,2,,0,3,,1,0,tomato,0.9999999999999996,0,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,100.61348760015187,27.42884380484592,,,12,1.0,30.0
3880,0,1,,0,2,,0,3,,1,0,tomato,1.0416666666666663,1,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,101.49186417397823,26.53948752384681,,,12,1.0,30.0
3881,0,1,,0,2,,0,3,,1,0,tomato,1.083333333333333,1,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,102.3702407478046,25.6501312428477,,,12,1.0,30.0
3882,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,None_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,24.0,,,0,1.0,30.0,103.24861732163096,24.76077496184859,,,12,1.0,30.0
