tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,7a4414b71ee06dd5_score,player_aa27f3dd_x,player_aa27f3dd_y,player_aa27f3dd_move_target,player_aa27f3dd_item,player_aa27f3dd_score,player_aa27f3dd_cut_speed,player_aa27f3dd_speed,player_35b02cac_x,player_35b02cac_y,player_35b02cac_move_target,player_35b02cac_item,player_35b02cac_score,player_35b02cac_cut_speed,player_35b02cac_speed,9a1fed9a8f2cfb7f_score,4fb6f1093fdf305f_message,48b2490b23af68b4_score
7181,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7182,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7183,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7184,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7185,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7186,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7187,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7188,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7189,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7190,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7191,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7192,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7193,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7194,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7195,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7196,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7197,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7198,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7199,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7200,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7201,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7202,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7203,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7204,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7205,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7206,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7207,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7208,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7209,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7210,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7211,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7212,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7213,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7214,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7215,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7216,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7217,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7218,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7219,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7220,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7221,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7222,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7223,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7224,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7225,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7226,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7227,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7228,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7229,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7230,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7231,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7232,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7233,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7234,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7235,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7236,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7237,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7238,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7239,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7240,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7241,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7242,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7243,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7244,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
7245,test,True,0,1,tomato,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,2.0
