tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,02afdbfe2ee50f5e_score,player_8c4922b8_x,player_8c4922b8_y,player_8c4922b8_move_target,player_8c4922b8_item,player_8c4922b8_score,player_8c4922b8_cut_speed,player_8c4922b8_speed,player_ed5b76a2_x,player_ed5b76a2_y,player_ed5b76a2_move_target,player_ed5b76a2_item,player_ed5b76a2_score,player_ed5b76a2_cut_speed,player_ed5b76a2_speed,070fd9541968fdc2_score,5e17237a2d7441e0_message,ac2e8197aa43304a_score
5252,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,59.009658023936424,24.001807336426328,,,1,0.2,30.0,,,2.0
5253,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,60.2596580118383,24.0016334248761,,,1,0.2,30.0,,,2.0
5254,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,61.50965799974017,24.001459513325873,,,1,0.2,30.0,,,2.0
5255,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,62.75965798764204,24.001285601775646,,,1,0.2,30.0,,,2.0
5256,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,64.00965797554392,24.001111690225418,,,1,0.2,30.0,,,2.0
5257,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,65.2596579634465,24.00093777867519,,,1,0.2,30.0,,,2.0
5258,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,66.50965795134908,24.00076386712496,,,1,0.2,30.0,,,2.0
5259,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,67.75965793925167,24.000589955574732,,,1,0.2,30.0,,,2.0
5260,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,69.00965792715425,24.000416044024504,,,1,0.2,30.0,,,2.0
5261,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,70.25965791505683,24.000242132474277,,,1,0.2,30.0,,,2.0
5262,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,71.50965790295942,24.00006822092405,,,1,0.2,30.0,,,2.0
5263,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,72.75965790005517,24.000024928259876,,,1,0.2,30.0,,,2.0
5264,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,74.00965790005404,24.000022883664982,,,1,0.2,30.0,,,2.0
5265,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,75.2596579000529,24.00002083907009,,,1,0.2,30.0,,,2.0
5266,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,76.50965790005176,24.000018794475196,,,1,0.2,30.0,,,2.0
5267,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,77.75965790005063,24.000016749880302,,,1,0.2,30.0,,,2.0
5268,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,79.00965790004949,24.00001470528541,,,1,0.2,30.0,,,2.0
5269,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,80.25965790004835,24.000012660690516,,,1,0.2,30.0,,,2.0
5270,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,81.50965790004722,24.000010616095622,,,1,0.2,30.0,,,2.0
5271,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,82.75965790004608,24.00000857150073,,,1,0.2,30.0,,,2.0
5272,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,84.00965790004494,24.000006526905896,,,1,0.2,30.0,,,2.0
5273,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,85.2596579000438,24.00000448231118,,,1,0.2,30.0,,,2.0
5274,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,86.50965790004267,24.000002437716464,,,1,0.2,30.0,,,2.0
5275,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,87.75965790004153,24.00000039312175,,,1,0.2,30.0,,,2.0
5276,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,89.00965790004176,24.000000288262147,,,1,0.2,30.0,,,2.0
5277,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,90.25965790004204,24.00000026422484,,,1,0.2,30.0,,,2.0
5278,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,91.50965790004233,24.000000240187536,,,1,0.2,30.0,,,2.0
5279,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,92.75965790004261,24.00000021615023,,,1,0.2,30.0,,,2.0
5280,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,94.0096579000429,24.000000192112925,,,1,0.2,30.0,,,2.0
5281,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,95.25965790004318,24.00000016807562,,,1,0.2,30.0,,,2.0
5282,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,96.50965790004346,24.000000144038314,,,1,0.2,30.0,,,2.0
5283,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,97.75965790004375,24.00000012000101,,,1,0.2,30.0,,,2.0
5284,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,99.00965790004403,24.000000095963703,,,1,0.2,30.0,,,2.0
5285,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,100.25965790004432,24.000000071926397,,,1,0.2,30.0,,,2.0
5286,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,101.5096579000446,24.000000047889092,,,1,0.2,30.0,,,2.0
5287,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,102.75965790004489,24.00000002385176,,,1,0.2,30.0,,,2.0
5288,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,104.00965790004517,24.000000003615085,,,1,0.2,30.0,,,2.0
5289,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,105.25965790004545,24.000000003332644,,,1,0.2,30.0,,,2.0
5290,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,106.50965790004574,24.000000003050094,,,1,0.2,30.0,,,2.0
5291,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,107.75965790004602,24.000000002767475,,,1,0.2,30.0,,,2.0
5292,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,109.0096579000463,24.000000002484857,,,1,0.2,30.0,,,2.0
5293,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,110.25965790004659,24.00000000220224,,,1,0.2,30.0,,,2.0
5294,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,111.50965790004688,24.00000000191962,,,1,0.2,30.0,,,2.0
5295,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,112.75965790004716,24.000000001637,,,1,0.2,30.0,,,2.0
5296,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,114.00965790004744,24.000000001354383,,,1,0.2,30.0,,,2.0
5297,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,115.25965790004773,24.000000001071765,,,1,0.2,30.0,,,2.0
5298,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,116.50965790004801,24.000000000789147,,,1,0.2,30.0,,,2.0
5299,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,117.7596579000483,24.000000000506528,,,1,0.2,30.0,,,2.0
5300,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,119.00965790004858,24.00000000022391,,,1,0.2,30.0,,,2.0
5301,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,120.25965790004886,24.000000000041883,,,1,0.2,30.0,,,2.0
5302,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,121.50965790004915,24.000000000038685,,,1,0.2,30.0,,,2.0
5303,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,122.75965790004943,24.000000000035488,,,1,0.2,30.0,,,2.0
5304,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,124.00965790004972,24.00000000003229,,,1,0.2,30.0,,,2.0
5305,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,125.25965790005,24.000000000029,,,1,0.2,30.0,,,2.0
5306,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,126.50965790005029,24.000000000025626,,,1,0.2,30.0,,,2.0
5307,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,127.75965790005057,24.00000000002225,,,1,0.2,30.0,,,2.0
5308,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,129.00965790004972,24.000000000018876,,,1,0.2,30.0,,,2.0
5309,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,130.25965790004858,24.0000000000155,,,1,0.2,30.0,,,2.0
5310,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,131.50965790004744,24.000000000012125,,,1,0.2,30.0,,,2.0
5311,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,132.7596579000463,24.00000000000875,,,1,0.2,30.0,,,2.0
5312,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,134.00965790004517,24.000000000005375,,,1,0.2,30.0,,,2.0
5313,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,135.25965790004403,24.000000000002,,,1,0.2,30.0,,,2.0
5314,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,tomato,2,5,tomato,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,12.0,136.0,24.0,,,1,0.2,30.0,,,2.0
