tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,da99719e0b71511d_score,player_291a33ad_x,player_291a33ad_y,player_291a33ad_move_target,player_291a33ad_item,player_291a33ad_score,player_291a33ad_cut_speed,player_291a33ad_speed,player_e47a5118_x,player_e47a5118_y,player_e47a5118_move_target,player_e47a5118_item,player_e47a5118_score,player_e47a5118_cut_speed,player_e47a5118_speed
3409,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.1250000000017,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3410,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.50000000000227,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3411,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.87500000000284,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3412,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.25000000000341,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3413,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.62500000000398,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3414,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.00000000000455,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3415,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.37500000000512,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3416,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.75000000000568,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3417,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.12500000000625,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3418,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.50000000000682,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3419,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.87500000000739,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3420,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.25000000000796,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3421,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.62500000000853,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3422,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.0000000000091,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3423,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.37500000000966,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3424,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.75000000001023,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3425,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.1250000000108,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3426,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.50000000001137,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3427,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.87500000001194,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3428,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.2500000000125,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3429,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.62500000001307,24.0,,plate,4,1.0,15.0,40.0,72.0,,,1,0.5,30.0
3430,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.00000000001364,24.0,,plate,4,1.0,15.0,40.0,73.25000000000028,,,1,0.5,30.0
3431,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.37500000001421,24.0,,plate,4,1.0,15.0,40.0,74.50000000000057,,,1,0.5,30.0
3432,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.87808868441493,24.31188458816398,,plate,4,1.0,15.0,40.0,75.75000000000085,,,1,0.5,30.0
3433,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.4334952821622,24.751158656000573,,plate,4,1.0,15.0,40.0,77.00000000000114,,,1,0.5,30.0
3434,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.98890187990946,25.190432723837166,,plate,4,1.0,15.0,40.0,78.25000000000142,,,1,0.5,30.0
3435,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.54430847765673,25.629706791673758,,plate,4,1.0,15.0,40.0,79.5000000000017,,,1,0.5,30.0
3436,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.09971507540399,26.06898085951035,,plate,4,1.0,15.0,40.0,80.75000000000199,,,1,0.5,30.0
3437,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.65512167315126,26.508254927346943,,plate,4,1.0,15.0,40.0,82.00000000000227,,,1,0.5,30.0
3438,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.21052827089852,26.947528995183536,,plate,4,1.0,15.0,40.0,83.25000000000256,,,1,0.5,30.0
3439,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.76593486864579,27.38680306302013,,plate,4,1.0,15.0,40.0,84.50000000000284,,,1,0.5,30.0
3440,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.32134146639305,27.82607713085672,,plate,4,1.0,15.0,40.0,85.75000000000313,,,1,0.5,30.0
3441,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.87674806414032,28.265351198693313,,plate,4,1.0,15.0,40.0,87.00000000000341,,,1,0.5,30.0
3442,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.43215466188758,28.704625266529906,,plate,4,1.0,15.0,40.31621556657754,88.12016826116314,,,1,0.5,30.0
3443,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.98756125963484,29.14389933436677,,plate,4,1.0,15.0,41.19459214040404,89.0095245421619,,,1,0.5,30.0
3444,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.54296785738211,29.583173402203716,,plate,4,1.0,15.0,42.07296871423054,89.89888082316065,,,1,0.5,30.0
3445,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.09837445512937,30.022447470040664,,plate,4,1.0,15.0,42.95134528805704,90.7882371041594,,,1,0.5,30.0
3446,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.65378105287664,30.46172153787761,,plate,4,1.0,15.0,43.82972186188354,91.67759338515816,,,1,0.5,30.0
3447,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.2091876506239,30.90099560571456,,plate,4,1.0,15.0,44.70809843571004,92.56694966615692,,,1,0.5,30.0
3448,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.76459424837117,31.340269673551507,,plate,4,1.0,15.0,45.58647500953654,93.45630594715567,,,1,0.5,30.0
3449,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.32000084611843,31.779543741388455,,plate,4,1.0,15.0,46.46485158336304,94.34566222815442,,,1,0.5,30.0
3450,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.8754074438657,32.2188178092254,,plate,4,1.0,15.0,47.34322815718954,95.23501850915318,,,1,0.5,30.0
3451,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.43081404161296,32.65809187706235,,plate,4,1.0,15.0,48.22160473101604,96.12437479015193,,,1,0.5,30.0
3452,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.98622063936045,33.097365944899295,,plate,4,1.0,15.0,49.099981304842544,97.01373107115069,,,1,0.5,30.0
3453,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.54162723710837,33.53664001273624,,plate,4,1.0,15.0,49.978357878669044,97.90308735214998,,,1,0.5,30.0
3454,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.09703383485629,33.97591408057319,,plate,4,1.0,15.0,50.856734452495544,98.79244363314967,,,1,0.5,30.0
3455,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.65244043260421,34.41518814841014,,plate,4,1.0,15.0,51.735111026322045,99.68179991414935,,,1,0.5,30.0
3456,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.20784703035213,34.854462216247086,,plate,4,1.0,15.0,52.613487600148545,100.57115619514904,,,1,0.5,30.0
3457,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.76325362810005,35.293736284084034,,plate,4,1.0,15.0,53.491864173975046,101.46051247614872,,,1,0.5,30.0
3458,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.31866022584796,35.73301035192098,,plate,4,1.0,15.0,54.370240747801546,102.34986875714841,,,1,0.5,30.0
3459,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.87406682359588,36.17228441975793,,plate,4,1.0,15.0,55.248617321628046,103.23922503814809,,,1,0.5,30.0
3460,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.4294734213438,36.61155848759488,,plate,4,1.0,15.0,56.132740502653604,103.49402419263647,,,1,0.5,30.0
3461,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.98488001909172,37.050832555431825,,plate,4,1.0,15.0,57.027079874255264,102.62072178888253,,,1,0.5,30.0
3462,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.54028661683964,37.49010662326877,,plate,4,1.0,15.0,57.921419245856924,101.7474193851286,,,1,0.5,30.0
3463,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.09569321458756,37.92938069110572,,plate,4,1.0,15.0,58.815758617458584,100.87411698137466,,,1,0.5,30.0
3464,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.65109981233547,38.36865475894267,,plate,4,1.0,15.0,59.710097989060245,100.00081457762072,,,1,0.5,30.0
3465,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.20650641008339,38.807928826779616,,plate,4,1.0,15.0,60.604437360661905,99.12751217386678,,,1,0.5,30.0
3466,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.76191300783131,39.247202894616564,,plate,4,1.0,15.0,61.498776732263565,98.25420977011284,,,1,0.5,30.0
3467,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.31731960557923,39.68647696245351,,plate,4,1.0,15.0,62.393116103865225,97.3809073663589,,,1,0.5,30.0
3468,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,plate,4,1.0,15.0,63.287455475466885,96.50760496260496,,,1,0.5,30.0
3469,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,64.18179484706857,95.63430255885102,,,1,0.5,30.0
3470,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,65.0761342186698,94.76100015509708,,,1,0.5,30.0
3471,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,65.97047359027103,93.88769775134314,,,1,0.5,30.0
3472,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,66.86481296187225,93.0143953475892,,,1,0.5,30.0
3473,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,67.75915233347348,92.14109294383526,,,1,0.5,30.0
3474,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,68.6534917050747,91.26779054008132,,,1,0.5,30.0
3475,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,69.54783107667593,90.39448813632738,,,1,0.5,30.0
3476,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,70.44217044827715,89.52118573257344,,,1,0.5,30.0
3477,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,71.33650981987839,88.6478833288195,,,1,0.5,30.0
3478,0,1,,0,2,,0,3,,1,0,None_cut,3.4583333333333406,3,2,0,None_cut,3.7083333333333424,3,3,2,plate,3,3,,3,4,tomato_cut,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,4,1.0,15.0,71.80891796695335,87.59381111981527,,,1,0.5,30.0
