tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,563cf2b8cd856e2a_score,player_a445317c_x,player_a445317c_y,player_a445317c_move_target,player_a445317c_item,player_a445317c_score,player_a445317c_cut_speed,player_a445317c_speed,player_920e62ba_x,player_920e62ba_y,player_920e62ba_move_target,player_920e62ba_item,player_920e62ba_score,player_920e62ba_cut_speed,player_920e62ba_speed
3548,0,1,,0,2,tomato,1.033333333333332,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,69.00000000000273,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3549,0,1,,0,2,tomato,1.0416666666666654,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,68.50000000000318,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3550,0,1,,0,2,tomato,1.0499999999999987,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,68.00000000000364,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3551,0,1,,0,2,tomato,1.058333333333332,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,67.50000000000409,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3552,0,1,,0,2,tomato,1.0666666666666653,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,67.00000000000455,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3553,0,1,,0,2,tomato,1.0749999999999986,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,66.500000000005,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3554,0,1,,0,2,tomato,1.083333333333332,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,66.00000000000546,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3555,0,1,,0,2,tomato,1.0916666666666652,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,65.50000000000591,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3556,0,1,,0,2,tomato,1.0999999999999985,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,65.00000000000637,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3557,0,1,,0,2,tomato,1.1083333333333318,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,64.50000000000682,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3558,0,1,,0,2,tomato,1.1166666666666651,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,64.00000000000728,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3559,0,1,,0,2,tomato,1.1249999999999984,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,63.50000000000702,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3560,0,1,,0,2,tomato,1.1333333333333317,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,63.000000000006764,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3561,0,1,,0,2,tomato,1.141666666666665,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,62.50000000000651,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3562,0,1,,0,2,tomato,1.1499999999999984,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,62.00000000000625,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3563,0,1,,0,2,tomato,1.1583333333333317,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,61.500000000006,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3564,0,1,,0,2,tomato,1.166666666666665,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,61.00000000000574,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3565,0,1,,0,2,tomato,1.1749999999999983,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,60.500000000005485,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3566,0,1,,0,2,tomato,1.1833333333333316,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,60.00000000000523,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3567,0,1,,0,2,tomato,1.1916666666666649,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,59.500000000004974,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3568,0,1,,0,2,tomato,1.1999999999999982,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,59.00000000000472,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3569,0,1,,0,2,tomato,1.2083333333333315,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,58.50000000000446,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3570,0,1,,0,2,tomato,1.2166666666666648,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,58.000000000004206,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3571,0,1,,0,2,tomato,1.224999999999998,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,57.50000000000395,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3572,0,1,,0,2,tomato,1.2333333333333314,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,57.000000000003695,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3573,0,1,,0,2,tomato,1.2416666666666647,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.50000000000344,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3574,0,1,,0,2,tomato,1.249999999999998,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.00000000000318,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3575,0,1,,0,2,tomato,1.2583333333333313,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.50000000000293,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3576,0,1,,0,2,tomato,1.2666666666666646,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.00000000000267,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3577,0,1,,0,2,tomato,1.274999999999998,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.500000000002416,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3578,0,1,,0,2,tomato,1.2833333333333312,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.00000000000216,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3579,0,1,,0,2,tomato,1.2916666666666645,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.500000000001904,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3580,0,1,,0,2,tomato,1.2999999999999978,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.00000000000165,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3581,0,1,,0,2,tomato,1.3083333333333311,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,52.50000000000139,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3582,0,1,,0,2,tomato,1.3166666666666644,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,52.00000000000114,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3583,0,1,,0,2,tomato,1.3249999999999977,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.50000000000088,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3584,0,1,,0,2,tomato,1.333333333333331,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.000000000000625,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3585,0,1,,0,2,tomato,1.3416666666666643,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.50000000000037,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3586,0,1,,0,2,tomato,1.3499999999999976,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.000000000000114,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3587,0,1,,0,2,tomato,1.358333333333331,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,49.49999999999986,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3588,0,1,,0,2,tomato,1.3666666666666643,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.9999999999996,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3589,0,1,,0,2,tomato,1.3749999999999976,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.499999999999346,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3590,0,1,,0,2,tomato,1.3833333333333309,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.99999999999909,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3591,0,1,,0,2,tomato,1.3916666666666642,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.499999999998835,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3592,0,1,,0,2,tomato,1.3999999999999975,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.99999999999858,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3593,0,1,,0,2,tomato,1.4083333333333308,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.49999999999832,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3594,0,1,,0,2,tomato,1.416666666666664,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.99999999999807,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3595,0,1,,0,2,tomato,1.4249999999999974,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.49999999999781,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3596,0,1,,0,2,tomato,1.4333333333333307,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.999999999997556,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3597,0,1,,0,2,tomato,1.441666666666664,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.4999999999973,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3598,0,1,,0,2,tomato,1.4499999999999973,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.999999999997044,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3599,0,1,,0,2,tomato,1.4583333333333306,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.49999999999679,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3600,0,1,,0,2,tomato,1.466666666666664,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.99999999999653,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3601,0,1,,0,2,tomato,1.4749999999999972,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.49999999999628,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3602,0,1,,0,2,tomato,1.4833333333333305,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.99999999999602,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3603,0,1,,0,2,tomato,1.4916666666666638,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.499999999995765,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3604,0,1,,0,2,tomato,1.4999999999999971,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.99999999999551,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3605,0,1,,0,2,tomato,1.5083333333333304,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.499999999995254,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3606,0,1,,0,2,tomato,1.5166666666666637,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.14054025181224,40.057702995035356,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3607,0,1,,0,2,tomato,1.524999999999997,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.49189088134284,39.701960482636,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3608,0,1,,0,2,tomato,1.5333333333333303,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.84324151087344,39.34621797023664,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3609,0,1,,0,2,tomato,1.5416666666666636,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.19459214040404,38.99047545783728,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3610,0,1,,0,2,tomato,1.549999999999997,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.54594276993464,38.63473294543792,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3611,0,1,,0,2,tomato,1.5583333333333302,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.89729339946524,38.27899043303856,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3612,0,1,,0,2,tomato,1.5666666666666635,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.24864402899584,37.9232479206392,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3613,0,1,,0,2,tomato,1.5749999999999968,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.59999465852644,37.56750540823984,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3614,0,1,,0,2,tomato,1.5833333333333302,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.95134528805704,37.21176289584048,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3615,0,1,,0,2,tomato,1.5916666666666635,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.30269591758764,36.85602038344112,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3616,0,1,,0,2,tomato,1.5999999999999968,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.65404654711824,36.50027787104176,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3617,0,1,,0,2,tomato,1.60833333333333,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.00539717664884,36.1445353586424,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3618,0,1,,0,2,tomato,1.6166666666666634,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.35674780617944,35.78879284624304,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3619,0,1,,0,2,tomato,1.6249999999999967,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.70809843571004,35.43305033384349,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3620,0,1,,0,2,tomato,1.63333333333333,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.05944906524064,35.07730782144376,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3621,0,1,,0,2,tomato,1.6416666666666633,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.41079969477124,34.72156530904403,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3622,0,1,,0,2,tomato,1.6499999999999966,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.76215032430184,34.3658227966443,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3623,0,1,,0,2,tomato,1.6583333333333299,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.11350095383244,34.01008028424457,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3624,0,1,,0,2,tomato,1.6666666666666632,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.46485158336304,33.654337771844844,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3625,0,1,,0,2,tomato,1.6749999999999965,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.81620221289364,33.298595259445115,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3626,0,1,,0,2,tomato,1.6833333333333298,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.16755284242424,32.94285274704538,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3627,0,1,,0,2,tomato,1.691666666666663,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.51890347195484,32.58711023464566,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3628,0,1,,0,2,tomato,1.6999999999999964,1,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.87025410148544,32.23136772224592,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
