tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,aa7ec8c3b9989f1a_score,player_013421bd_x,player_013421bd_y,player_013421bd_move_target,player_013421bd_item,player_013421bd_score,player_013421bd_cut_speed,player_013421bd_speed,player_0080210c_x,player_0080210c_y,player_0080210c_move_target,player_0080210c_item,player_0080210c_score,player_0080210c_cut_speed,player_0080210c_speed
2633,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2634,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2635,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2636,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2637,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2638,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2639,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2640,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2641,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2642,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2643,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2644,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2645,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2646,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2647,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2648,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2649,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2650,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2651,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2652,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2653,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2654,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2655,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.35355339059322,39.64644660940678,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2656,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.70710678118644,39.29289321881356,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2657,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.06066017177966,38.93933982822034,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2658,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.41421356237288,38.58578643762712,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2659,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.7677669529661,38.2322330470339,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2660,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.12132034355932,37.87867965644068,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2661,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.47487373415254,37.52512626584746,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2662,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.82842712474576,37.17157287525424,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2663,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.18198051533898,36.81801948466102,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2664,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.5355339059322,36.4644660940678,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2665,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.88908729652542,36.11091270347458,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2666,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.24264068711864,35.75735931288136,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2667,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.59619407771186,35.40380592228814,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2668,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.94974746830508,35.05025253169492,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2669,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.3033008588983,34.6966991411017,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2670,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.656854249491516,34.343145750508484,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2671,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.010407640084736,33.989592359915264,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2672,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.363961030677956,33.636038969322044,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2673,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.717514421271176,33.282485578728824,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2674,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.071067811864395,32.928932188135605,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2675,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.424621202457615,32.575378797542385,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2676,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.778174593050835,32.221825406949165,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2677,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.13172798364405,31.868272016355945,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2678,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.48528137423727,31.514718625762725,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2679,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.8388347648305,31.161165235169506,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2680,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.19238815542371,30.807611844576286,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2681,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.54594154601693,30.454058453983066,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2682,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.89949493661015,30.100505063389846,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2683,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.25304832720337,29.746951672796627,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2684,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.6066017177966,29.393398282203407,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2685,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.96015510838981,29.039844891610187,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2686,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.31370849898303,28.686291501016967,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2687,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.66726188957625,28.332738110423747,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2688,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.02081528016947,27.979184719830528,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2689,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.37436867076269,27.625631329237308,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2690,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.72792206135591,27.272077938644088,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2691,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.08147545194913,26.91852454805087,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2692,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.43502884254235,26.56497115745765,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2693,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.78858223313557,26.21141776686443,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2694,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.14213562372879,25.85786437627121,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2695,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.49568901432201,25.50431098567799,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2696,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.84924240491523,25.15075759508477,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2697,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.20279579550845,24.79720420449155,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2698,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.55634918610167,24.44365081389833,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2699,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,plate,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2700,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2701,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2702,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2703,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2704,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2705,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2706,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2707,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2708,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2709,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2710,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2711,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
2712,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
