tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71337cd02ebb4bc9_score,player_3571721d_x,player_3571721d_y,player_3571721d_move_target,player_3571721d_item,player_3571721d_score,player_3571721d_cut_speed,player_3571721d_speed,player_8fd3d7f5_x,player_8fd3d7f5_y,player_8fd3d7f5_move_target,player_8fd3d7f5_item,player_8fd3d7f5_score,player_8fd3d7f5_cut_speed,player_8fd3d7f5_speed
4127,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,51.50000000000398,,,0,0.2,30.0
4128,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,52.75000000000426,,,0,0.2,30.0
4129,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,54.00000000000455,,,0,0.2,30.0
4130,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,55.25000000000483,,,0,0.2,30.0
4131,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,56.500000000005116,,,0,0.2,30.0
4132,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,57.7500000000054,,,0,0.2,30.0
4133,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,59.000000000005684,,,0,0.2,30.0
4134,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,60.25000000000597,,,0,0.2,30.0
4135,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,61.50000000000625,,,0,0.2,30.0
4136,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,62.75000000000654,,,0,0.2,30.0
4137,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,64.00000000000682,,,0,0.2,30.0
4138,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,65.2500000000071,,,0,0.2,30.0
4139,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,66.50000000000739,,,0,0.2,30.0
4140,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,67.75000000000767,,,0,0.2,30.0
4141,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,69.00000000000796,,,0,0.2,30.0
4142,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,70.25000000000824,,,0,0.2,30.0
4143,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,71.50000000000853,,,0,0.2,30.0
4144,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,72.75000000000881,,,0,0.2,30.0
4145,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,74.0000000000091,,,0,0.2,30.0
4146,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,75.25000000000938,,,0,0.2,30.0
4147,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,76.50000000000966,,,0,0.2,30.0
4148,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,77.75000000000995,,,0,0.2,30.0
4149,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,79.00000000001023,,,0,0.2,30.0
4150,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,80.25000000001052,,,0,0.2,30.0
4151,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,81.5000000000108,,,0,0.2,30.0
4152,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,82.75000000001108,,,0,0.2,30.0
4153,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,84.00000000001137,,,0,0.2,30.0
4154,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,85.25000000001165,,,0,0.2,30.0
4155,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,86.50000000001194,,,0,0.2,30.0
4156,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.0,87.75000000001222,,,0,0.2,30.0
4157,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,24.84324151087378,88.65378202977104,,,0,0.2,30.0
4158,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,25.721618084700637,89.54313831076979,,,0,0.2,30.0
4159,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,26.599994658527493,90.43249459176855,,,0,0.2,30.0
4160,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,27.47837123235435,91.3218508727673,,,0,0.2,30.0
4161,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,28.356747806181204,92.21120715376605,,,0,0.2,30.0
4162,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,29.23512438000806,93.10056343476481,,,0,0.2,30.0
4163,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,30.113500953834915,93.98991971576356,,,0,0.2,30.0
4164,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,30.99187752766177,94.87927599676232,,,0,0.2,30.0
4165,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,4,1.0,12.0,31.870254101488488,95.76863227776107,,,0,0.2,30.0
4166,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,71.50000000000045,,,4,1.0,12.0,32.74863067531499,96.65798855875983,,,0,0.2,30.0
4167,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,71.00000000000091,,,4,1.0,12.0,33.62700724914149,97.54734483975858,,,0,0.2,30.0
4168,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,70.50000000000136,,,4,1.0,12.0,34.50538382296799,98.43670112075733,,,0,0.2,30.0
4169,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,70.00000000000182,,,4,1.0,12.0,35.38376039679449,99.32605740175609,,,0,0.2,30.0
4170,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,69.50000000000227,,,4,1.0,12.0,36.26213697062099,100.21541368275484,,,0,0.2,30.0
4171,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,69.00000000000273,,,4,1.0,12.0,37.140513544447494,101.1047699637536,,,0,0.2,30.0
4172,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,68.50000000000318,,,4,1.0,12.0,38.018890118273994,101.99412624475235,,,0,0.2,30.0
4173,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,68.00000000000364,,,4,1.0,12.0,38.897266692100494,102.8834825257513,,,0,0.2,30.0
4174,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,67.50000000000409,,,4,1.0,12.0,39.775643265926995,103.772838806751,,,0,0.2,30.0
4175,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,67.00000000000455,,,4,1.0,12.0,40.66934412561765,102.9700427503872,,,0,0.2,30.0
4176,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,66.500000000005,,,4,1.0,12.0,41.56368349721931,102.09674034663325,,,0,0.2,30.0
4177,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,66.00000000000546,,,4,1.0,12.0,42.45802286882097,101.22343794287931,,,0,0.2,30.0
4178,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,65.50000000000591,,,4,1.0,12.0,43.35236224042263,100.35013553912538,,,0,0.2,30.0
4179,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,65.00000000000637,,,4,1.0,12.0,44.24670161202429,99.47683313537144,,,0,0.2,30.0
4180,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,64.50000000000682,,,4,1.0,12.0,45.14104098362595,98.6035307316175,,,0,0.2,30.0
4181,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,64.00000000000728,,,4,1.0,12.0,46.03538035522761,97.73022832786356,,,0,0.2,30.0
4182,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,63.50000000000702,,,4,1.0,12.0,46.92971972682927,96.85692592410962,,,0,0.2,30.0
4183,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,63.000000000006764,,,4,1.0,12.0,47.82405909843093,95.98362352035494,,,0,0.2,30.0
4184,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,62.50000000000651,,,4,1.0,12.0,48.71839847003259,95.11032111660002,,,0,0.2,30.0
4185,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,62.00000000000625,,,4,1.0,12.0,49.61273784163425,94.2370187128451,,,0,0.2,30.0
4186,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,61.500000000006,,,4,1.0,12.0,50.50707721323591,93.36371630909017,,,0,0.2,30.0
4187,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,61.00000000000574,,,4,1.0,12.0,51.40141658483757,92.49041390533525,,,0,0.2,30.0
4188,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,60.500000000005485,,,4,1.0,12.0,52.29575595643923,91.61711150158033,,,0,0.2,30.0
4189,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,60.00000000000523,,,4,1.0,12.0,53.19009532804089,90.74380909782539,,,0,0.2,30.0
4190,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,59.500000000004974,,,4,1.0,12.0,54.08443469964255,89.87050669407047,,,0,0.2,30.0
4191,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,59.00000000000472,,,4,1.0,12.0,54.97877407124421,88.99720429031555,,,0,0.2,30.0
4192,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,58.50000000000446,,,4,1.0,12.0,55.872287159718844,88.12306559069305,,,0,0.2,30.0
4193,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,58.000000000004206,,,4,1.0,12.0,56.75629799223268,87.23930948859339,,,0,0.2,30.0
4194,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,57.50000000000395,,,4,1.0,12.0,57.64030882474652,86.35555338649374,,,0,0.2,30.0
4195,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,57.000000000003695,,,4,1.0,12.0,58.52431965726036,85.47179728439409,,,0,0.2,30.0
4196,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.50000000000344,,,4,1.0,12.0,59.408330489774194,84.58804118229443,,,0,0.2,30.0
4197,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.00000000000318,,,4,1.0,12.0,60.29234132228803,83.70428508019478,,,0,0.2,30.0
4198,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.50000000000293,,,4,1.0,12.0,61.17635215480187,82.82052897809513,,,0,0.2,30.0
4199,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.00000000000267,,,4,1.0,12.0,62.060362987315706,81.93677287599547,,,0,0.2,30.0
4200,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.500000000002416,,,4,1.0,12.0,62.94437381982954,81.05301677389582,,,0,0.2,30.0
4201,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.00000000000216,,,4,1.0,12.0,63.82838465234338,80.16926067179617,,,0,0.2,30.0
4202,0,1,tomato_cut,0,2,None_cut,3.9249999999999887,3,0,3,None_cut,3.433333333333324,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.500000000001904,,,4,1.0,12.0,64.7123954848578,79.28550456969651,,,0,0.2,30.0
