tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,62f145affa54bd84_score,player_82fdee49_x,player_82fdee49_y,player_82fdee49_move_target,player_82fdee49_item,player_82fdee49_score,player_82fdee49_cut_speed,player_82fdee49_speed,player_726c13c5_x,player_726c13c5_y,player_726c13c5_move_target,player_726c13c5_item,player_726c13c5_score,player_726c13c5_cut_speed,player_726c13c5_speed,d50fec3c4e553249_score,596afa84a32f27f6_message,2170b242ac0cecd1_score
6971,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.01902961144071,46.980970388559285,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6972,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.13514613495767,47.864853865042335,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6973,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.251262658474616,48.748737341525384,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6974,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.367379181991566,49.632620818008434,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6975,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.48349570550852,50.51650429449148,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6976,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.59961222902547,51.40038777097453,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6977,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.71572875254242,52.28427124745758,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6978,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.83184527605937,53.16815472394063,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6979,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.94796179957632,54.05203820042368,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6980,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.06407832309327,54.93592167690673,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6981,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6982,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6983,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6984,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6985,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6986,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6987,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6988,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6989,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6990,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6991,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6992,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6993,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6994,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6995,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6996,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6997,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6998,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
6999,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7000,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7001,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7002,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7003,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7004,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7005,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.749999999999716,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7006,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.49999999999943,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7007,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.24999999999915,,,2,1.0,30.0,40.0,24.0,,,5,1.0,30.0,,,7.0
7008,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.99999999999886,,,2,1.0,30.0,39.11611652351695,24.88388347648305,,,5,1.0,30.0,,,7.0
7009,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.74999999999858,,,2,1.0,30.0,38.2322330470339,25.7677669529661,,,5,1.0,30.0,,,7.0
7010,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.499999999998295,,,2,1.0,30.0,37.34834957055085,26.65165042944915,,,5,1.0,30.0,,,7.0
7011,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.24999999999801,,,2,1.0,30.0,36.4644660940678,27.535533905932198,,,5,1.0,30.0,,,7.0
7012,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.999999999997726,,,2,1.0,30.0,35.58058261758475,28.419417382415247,,,5,1.0,30.0,,,7.0
7013,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.74999999999744,,,2,1.0,30.0,34.6966991411017,29.303300858898297,,,5,1.0,30.0,,,7.0
7014,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.49999999999716,,,2,1.0,30.0,33.812815664618654,30.187184335381346,,,5,1.0,30.0,,,7.0
7015,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.249999999996874,,,2,1.0,30.0,32.928932188135605,31.071067811864395,,,5,1.0,30.0,,,7.0
7016,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.99999999999659,,,2,1.0,30.0,32.045048711652555,31.954951288347445,,,5,1.0,30.0,,,7.0
7017,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,2,1.0,30.0,31.161165235169506,32.838834764830494,,,5,1.0,30.0,,,7.0
7018,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_salad,2,1.0,30.0,30.277281758686456,33.722718241313544,,,5,1.0,30.0,,,7.0
7019,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_salad,2,1.0,30.0,29.393398282203407,34.60660171779659,,,5,1.0,30.0,,,7.0
7020,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_salad,2,1.0,30.0,28.509514805720357,35.49048519427964,,,5,1.0,30.0,,,7.0
7021,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_salad,2,1.0,30.0,27.625631329237308,36.37436867076269,,,5,1.0,30.0,,,7.0
7022,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato_salad,2,1.0,30.0,26.74174785275426,37.25825214724574,,,5,1.0,30.0,,,7.0
7023,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.250000000000284,40.0,,tomato_salad,2,1.0,30.0,25.85786437627121,38.14213562372879,,,5,1.0,30.0,,,7.0
7024,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.50000000000057,40.0,,tomato_salad,2,1.0,30.0,24.97398089978816,39.02601910021184,,,5,1.0,30.0,,,7.0
7025,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.75000000000085,40.0,,tomato_salad,2,1.0,30.0,24.194346815316237,39.95382555869017,,,5,1.0,30.0,,,7.0
7026,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.00000000000114,40.0,,tomato_salad,2,1.0,30.0,24.179208272259245,41.203733885133886,,,5,1.0,30.0,,,7.0
7027,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.25000000000142,40.0,,tomato_salad,2,1.0,30.0,24.164069729202254,42.4536422115776,,,5,1.0,30.0,,,7.0
7028,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.500000000001705,40.0,,tomato_salad,2,1.0,30.0,24.148931186145262,43.70355053802132,,,5,1.0,30.0,,,7.0
7029,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.75000000000199,40.0,,tomato_salad,2,1.0,30.0,24.13379264308827,44.953458864465034,,,5,1.0,30.0,,,7.0
7030,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.00000000000227,40.0,,tomato_salad,2,1.0,30.0,24.11865410003119,46.20336719090875,,,5,1.0,30.0,,,7.0
7031,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.25000000000256,40.0,,tomato_salad,2,1.0,30.0,24.103515556974024,47.453275517352466,,,5,1.0,30.0,,,7.0
7032,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.50000000000284,40.0,,tomato_salad,2,1.0,30.0,24.08837701391686,48.70318384379618,,,5,1.0,30.0,,,7.0
7033,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.75000000000313,40.0,,tomato_salad,2,1.0,30.0,24.073238470859692,49.9530921702399,,,5,1.0,30.0,,,7.0
7034,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.00000000000341,40.0,,tomato_salad,2,1.0,30.0,24.058099927802527,51.203000496683615,,,5,1.0,30.0,,,7.0
