tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a1a369ed96448681_score,player_6e3ae276_x,player_6e3ae276_y,player_6e3ae276_move_target,player_6e3ae276_item,player_6e3ae276_score,player_6e3ae276_cut_speed,player_6e3ae276_speed,player_79aa8b0f_x,player_79aa8b0f_y,player_79aa8b0f_move_target,player_79aa8b0f_item,player_79aa8b0f_score,player_79aa8b0f_cut_speed,player_79aa8b0f_speed,15681df14a221cb8_score,143f9da4fcf0d76a_message,abbdd3a2e3917e12_score
5136,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,24.0,117.50000000001762,,tomato_salad,0,0.2,30.0,,,0.0
5137,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,24.0,118.7500000000179,,tomato_salad,0,0.2,30.0,,,0.0
5138,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,24.140540251812297,119.94229700497795,,tomato_salad,0,0.2,30.0,,,0.0
5139,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,25.018916825639153,120.8316532859767,,tomato_salad,0,0.2,30.0,,,0.0
5140,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,25.897293399466008,121.72100956697545,,tomato_salad,0,0.2,30.0,,,0.0
5141,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,26.775669973292864,122.61036584797421,,tomato_salad,0,0.2,30.0,,,0.0
5142,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,27.65404654711972,123.49972212897296,,tomato_salad,0,0.2,30.0,,,0.0
5143,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,28.532423120946575,124.38907840997172,,tomato_salad,0,0.2,30.0,,,0.0
5144,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,29.41079969477343,125.27843469097047,,tomato_salad,0,0.2,30.0,,,0.0
5145,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,30.289176268600286,126.16779097196923,,tomato_salad,0,0.2,30.0,,,0.0
5146,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,31.167552842427142,127.05714725296798,,tomato_salad,0,0.2,30.0,,,0.0
5147,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,32.04592941625402,127.94650353396673,,tomato_salad,0,0.2,30.0,,,0.0
5148,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,32.92430599008123,128.8358598149655,,tomato_salad,0,0.2,30.0,,,0.0
5149,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,33.80268256390844,129.72521609596424,,tomato_salad,0,0.2,30.0,,,0.0
5150,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,34.68105913773565,130.614572376963,,tomato_salad,0,0.2,30.0,,,0.0
5151,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,35.55943571156286,131.50392865796175,,tomato_salad,0,0.2,30.0,,,0.0
5152,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,36.437812285389924,132.3932849389605,,tomato_salad,0,0.2,30.0,,,0.0
5153,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,37.31618885921664,133.28264121995926,,tomato_salad,0,0.2,30.0,,,0.0
5154,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,38.194565433043344,134.171997500958,,tomato_salad,0,0.2,30.0,,,0.0
5155,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,39.07294200687006,135.06135378195677,,tomato_salad,0,0.2,30.0,,,0.0
5156,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,39.95387262834076,135.66868467339486,,tomato_salad,0,0.2,30.0,,,0.0
5157,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,40.84821199994242,134.7953822696395,,tomato_salad,0,0.2,30.0,,,0.0
5158,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,41.74255137154408,133.92207986588414,,tomato_salad,0,0.2,30.0,,,0.0
5159,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,42.63689074314574,133.04877746212878,,tomato_salad,0,0.2,30.0,,,0.0
5160,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,43.5312301147474,132.17547505837342,,tomato_salad,0,0.2,30.0,,,0.0
5161,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,44.42556948634906,131.30217265461806,,tomato_salad,0,0.2,30.0,,,0.0
5162,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,45.31990885795072,130.4288702508627,,tomato_salad,0,0.2,30.0,,,0.0
5163,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,46.21424822955238,129.55556784710734,,tomato_salad,0,0.2,30.0,,,0.0
5164,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,47.10858760115404,128.68226544335198,,tomato_salad,0,0.2,30.0,,,0.0
5165,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,48.0029269727557,127.80896303959693,,tomato_salad,0,0.2,30.0,,,0.0
5166,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,48.89726634435736,126.93566063584299,,tomato_salad,0,0.2,30.0,,,0.0
5167,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,49.79160571595902,126.06235823208905,,tomato_salad,0,0.2,30.0,,,0.0
5168,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,50.68594508756068,125.18905582833484,,tomato_salad,0,0.2,30.0,,,0.0
5169,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,51.58028445916234,124.31575342457992,,tomato_salad,0,0.2,30.0,,,0.0
5170,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,52.474623830764,123.442451020825,,tomato_salad,0,0.2,30.0,,,0.0
5171,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,53.36896320236566,122.56914861707008,,tomato_salad,0,0.2,30.0,,,0.0
5172,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,54.26330257396732,121.69584621331515,,tomato_salad,0,0.2,30.0,,,0.0
5173,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.15764194556898,120.82254380956023,,tomato_salad,0,0.2,30.0,,,0.0
5174,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.80585476953,119.84379235274251,,tomato_salad,0,0.2,30.0,,,0.0
5175,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.821170756700795,118.59388618804904,,tomato_salad,0,0.2,30.0,,,0.0
5176,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.83648674387159,117.34398002335557,,tomato_salad,0,0.2,30.0,,,0.0
5177,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.85180273104238,116.0940738586621,,tomato_salad,0,0.2,30.0,,,0.0
5178,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.86711871821318,114.84416769396863,,tomato_salad,0,0.2,30.0,,,0.0
5179,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.88243470538397,113.59426152927516,,tomato_salad,0,0.2,30.0,,,0.0
5180,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.897750692554766,112.34435536458169,,tomato_salad,0,0.2,30.0,,,0.0
5181,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.91306667972556,111.09444919988822,,tomato_salad,0,0.2,30.0,,,0.0
5182,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.928382666896354,109.84454303519475,,tomato_salad,0,0.2,30.0,,,0.0
5183,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.94369865406715,108.59463687050128,,tomato_salad,0,0.2,30.0,,,0.0
5184,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.95901464123794,107.3447307058078,,tomato_salad,0,0.2,30.0,,,0.0
5185,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.97433062840848,106.09482454111433,,tomato_salad,0,0.2,30.0,,,0.0
5186,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.98964661557893,104.84491837642086,,tomato_salad,0,0.2,30.0,,,0.0
5187,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.997699440518915,103.5949671773087,,tomato_salad,0,0.2,30.0,,,0.0
5188,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99788383970923,102.34496719090963,,tomato_salad,0,0.2,30.0,,,0.0
5189,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99806823889955,101.09496720451055,,tomato_salad,0,0.2,30.0,,,0.0
5190,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.998252638089866,99.84496721811148,,tomato_salad,0,0.2,30.0,,,0.0
5191,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99843703728018,98.5949672317124,,tomato_salad,0,0.2,30.0,,,0.0
5192,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.9986214364705,97.34496724531333,,tomato_salad,0,0.2,30.0,,,0.0
5193,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99880583566082,96.09496725891425,,tomato_salad,0,0.2,30.0,,,0.0
5194,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.998990234851135,94.84496727251518,,tomato_salad,0,0.2,30.0,,,0.0
5195,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99917463404145,93.5949672861161,,tomato_salad,0,0.2,30.0,,,0.0
5196,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99935903323177,92.34496729971703,,tomato_salad,0,0.2,30.0,,,0.0
5197,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99954343242209,91.09496731331795,,tomato_salad,0,0.2,30.0,,,0.0
5198,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.999727831612404,89.84496732691888,,tomato_salad,0,0.2,30.0,,,0.0
5199,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99991223080253,88.5949673405198,,tomato_salad,0,0.2,30.0,,,0.0
5200,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.999972748101165,87.34496734487384,,tomato_salad,0,0.2,30.0,,,0.0
5201,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.999974968039176,86.0949673448764,,tomato_salad,0,0.2,30.0,,,0.0
5202,test,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,,0,0,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,12.0,55.99997718797719,84.84496734487895,,tomato_salad,0,0.2,30.0,,,0.0
