tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,099fb98f5076077b_score,player_0d8e0d18_x,player_0d8e0d18_y,player_0d8e0d18_move_target,player_0d8e0d18_item,player_0d8e0d18_score,player_0d8e0d18_cut_speed,player_0d8e0d18_speed,player_ff63bfac_x,player_ff63bfac_y,player_ff63bfac_move_target,player_ff63bfac_item,player_ff63bfac_score,player_ff63bfac_cut_speed,player_ff63bfac_speed
4088,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,83.75000000000995,,,3,0.2,30.0
4089,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,85.00000000001023,,,3,0.2,30.0
4090,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,86.25000000001052,,,3,0.2,30.0
4091,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,87.5000000000108,,,3,0.2,30.0
4092,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.66756619610841,88.47591077356992,,,3,0.2,30.0
4093,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,25.545942769935266,89.36526705456868,,,3,0.2,30.0
4094,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,26.42431934376212,90.25462333556743,,,3,0.2,30.0
4095,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,27.302695917588977,91.14397961656618,,,3,0.2,30.0
4096,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,28.181072491415833,92.03333589756494,,,3,0.2,30.0
4097,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,29.05944906524269,92.9226921785637,,,3,0.2,30.0
4098,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,29.937825639069217,93.81204845956245,,,3,0.2,30.0
4099,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,30.816202212895718,94.7014047405612,,,3,0.2,30.0
4100,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,31.694578786722218,95.59076102155996,,,3,0.2,30.0
4101,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,32.57295536054872,96.48011730255871,,,3,0.2,30.0
4102,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,33.45133193437522,97.36947358355746,,,3,0.2,30.0
4103,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,34.32970850820172,98.25882986455622,,,3,0.2,30.0
4104,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,35.20808508202822,99.14818614555497,,,3,0.2,30.0
4105,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,36.08646165585472,100.03754242655373,,,3,0.2,30.0
4106,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,36.96483822968122,100.92689870755248,,,3,0.2,30.0
4107,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,37.84321480350772,101.81625498855124,,,3,0.2,30.0
4108,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,38.72159137733422,102.70561126955039,,,3,0.2,30.0
4109,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,39.59996795116072,103.59496755055007,,,3,0.2,30.0
4110,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,40.49047625129634,103.144703231137,,,3,0.2,30.0
4111,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,41.384815622898,102.27140082738306,,,3,0.2,30.0
4112,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,42.27915499449966,101.39809842362912,,,3,0.2,30.0
4113,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,43.17349436610132,100.52479601987518,,,3,0.2,30.0
4114,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,44.06783373770298,99.65149361612124,,,3,0.2,30.0
4115,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,44.96217310930464,98.7781912123673,,,3,0.2,30.0
4116,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,45.856512480906304,97.90488880861336,,,3,0.2,30.0
4117,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,46.750851852507964,97.03158640485942,,,3,0.2,30.0
4118,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,47.645191224109624,96.15828400110549,,,3,0.2,30.0
4119,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,48.539530595711284,95.28498159735155,,,3,0.2,30.0
4120,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,49.433869967312944,94.41167919359702,,,3,0.2,30.0
4121,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,50.328209338914604,93.5383767898421,,,3,0.2,30.0
4122,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,51.222548710516264,92.66507438608718,,,3,0.2,30.0
4123,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,52.116888082117924,91.79177198233225,,,3,0.2,30.0
4124,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,53.011227453719584,90.91846957857733,,,3,0.2,30.0
4125,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,53.905566825321245,90.04516717482241,,,3,0.2,30.0
4126,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,54.799906196922905,89.17186477106749,,,3,0.2,30.0
4127,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,55.694245568524565,88.29856236731256,,,3,0.2,30.0
4128,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,56.57949582572894,87.41606070901427,,,3,0.2,30.0
4129,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,57.46350665824278,86.53230460691462,,,3,0.2,30.0
4130,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,58.347517490756616,85.64854850481497,,,3,0.2,30.0
4131,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,59.23152832327045,84.76479240271532,,,3,0.2,30.0
4132,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,60.11553915578429,83.88103630061566,,,3,0.2,30.0
4133,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,60.99954998829813,82.99728019851601,,,3,0.2,30.0
4134,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,61.883560820811965,82.11352409641636,,,3,0.2,30.0
4135,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,62.7675716533258,81.2297679943167,,,3,0.2,30.0
4136,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,63.65158248583964,80.34601189221705,,,3,0.2,30.0
4137,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,64.5355933183539,79.4622557901174,,,3,0.2,30.0
4138,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,65.41960415086845,78.57849968801774,,,3,0.2,30.0
4139,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,66.303614983383,77.69474358591809,,,3,0.2,30.0
4140,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,67.18762581589755,76.81098748381844,,,3,0.2,30.0
4141,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,68.0716366484121,75.92723138171878,,,3,0.2,30.0
4142,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,68.95564748092664,75.04347527961913,,,3,0.2,30.0
4143,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,69.83965831344119,74.15971917751948,,,3,0.2,30.0
4144,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,70.72366914595574,73.27596307541982,,,3,0.2,30.0
4145,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.60767997847029,72.39220697332017,,,3,0.2,30.0
4146,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.81406999982093,71.22285334733816,,,3,0.2,30.0
4147,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.82933620263873,69.97294657359446,,,3,0.2,30.0
4148,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.84460240545651,68.72303979985075,,,3,0.2,30.0
4149,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.85986860827431,67.47313302610705,,,3,0.2,30.0
4150,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.87513481109211,66.22322625236335,,,3,0.2,30.0
4151,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.8904010139099,64.97331947861964,,,3,0.2,30.0
4152,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.9056672167277,63.72341270487578,,,3,0.2,30.0
4153,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.92093341954549,62.47350593113136,,,3,0.2,30.0
4154,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.93619962236329,61.22359915738695,,,3,0.2,30.0
4155,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.9514658251811,59.973692383642536,,,3,0.2,30.0
4156,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.9667320279989,58.72378560989812,,,3,0.2,30.0
4157,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.9819982308167,57.47387883615371,,,3,0.2,30.0
4158,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.9972644336345,56.223972062409295,,,3,0.2,30.0
4159,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.99775353765216,54.97397394072011,,,3,0.2,30.0
4160,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.99794106822492,53.72397395478715,,,3,0.2,30.0
4161,0,1,,0,2,tomato,0.35000000000000026,0,0,3,None_cut,3.1583333333333248,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,71.99812859879768,52.47397396885419,,,3,0.2,30.0
