tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,adb7d262fa5a6aae_score,player_23736cc7_x,player_23736cc7_y,player_23736cc7_move_target,player_23736cc7_item,player_23736cc7_score,player_23736cc7_cut_speed,player_23736cc7_speed,player_97f93ea9_x,player_97f93ea9_y,player_97f93ea9_move_target,player_97f93ea9_item,player_97f93ea9_score,player_97f93ea9_cut_speed,player_97f93ea9_speed
3990,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.13864087933982,28.861359120656772,,plate,1,1.0,15.0,40.00000014291922,30.521148790632335,,,3,0.5,30.0
3991,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.69669914109843,29.303300858898297,,plate,1,1.0,15.0,40.00000011552389,29.271148790632406,,,3,0.5,30.0
3992,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.25475740285705,29.74524259713982,,plate,1,1.0,15.0,40.00000008812856,28.021148790632477,,,3,0.5,30.0
3993,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.81281566461566,30.187184335381346,,plate,1,1.0,15.0,40.00000006073323,26.771148790632548,,,3,0.5,30.0
3994,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,97.37087392637426,30.62912607362287,,plate,1,1.0,15.0,40.0000000333379,25.52114879063262,,,3,0.5,30.0
3995,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.92893218813288,31.071067811864395,,plate,1,1.0,15.0,40.00000000594257,24.27114879063269,,,3,0.5,30.0
3996,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.4869904498915,31.51300955010592,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
3997,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,96.0450487116501,31.954951288347445,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
3998,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.6031069734087,32.39689302658897,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
3999,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,95.16116523516732,32.838834764830494,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4000,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.71922349692593,33.28077650307202,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4001,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,94.27728175868454,33.722718241313544,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4002,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.83534002044314,34.16465997955507,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4003,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,93.39339828220176,34.60660171779659,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4004,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.95145654396038,35.04854345603812,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4005,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.50951480571898,35.49048519427964,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4006,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,92.06757306747758,35.93242693252117,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4007,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.6256313292362,36.37436867076269,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4008,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,91.18368959099482,36.81631040900422,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4009,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.74174785275342,37.25825214724574,,plate,1,1.0,15.0,40.0,24.0,,,3,0.5,30.0
4010,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.29980611451202,37.700193885487266,,plate,1,1.0,15.0,40.0,25.24999999999993,,,3,0.5,30.0
4011,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.85786437627064,38.14213562372879,,plate,1,1.0,15.0,40.0,26.499999999999858,,,3,0.5,30.0
4012,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.41592263802924,38.584077361970316,,plate,1,1.0,15.0,40.0,27.749999999999787,,,3,0.5,30.0
4013,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.97398089978786,39.02601910021184,,plate,1,1.0,15.0,40.0,28.999999999999716,,,3,0.5,30.0
4014,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.53203916154646,39.467960838453365,,plate,1,1.0,15.0,40.0,30.249999999999645,,,3,0.5,30.0
4015,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.19434681531618,39.953825558690255,,plate,1,1.0,15.0,40.0,31.499999999999574,,,3,0.5,30.0
4016,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.18677754378768,40.57877972191247,,plate,1,1.0,15.0,40.0,32.749999999999716,,,3,0.5,30.0
4017,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.17920827225919,41.20373388513468,,plate,1,1.0,15.0,40.0,34.0,,,3,0.5,30.0
4018,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.17163900073069,41.828688048356895,,plate,1,1.0,15.0,40.0,35.250000000000284,,,3,0.5,30.0
4019,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.1640697292022,42.45364221157911,,plate,1,1.0,15.0,40.0,36.50000000000057,,,3,0.5,30.0
4020,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.1565004576737,43.07859637480132,,plate,1,1.0,15.0,40.0,37.75000000000085,,,3,0.5,30.0
4021,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.1489311861452,43.703550538023535,,plate,1,1.0,15.0,40.0,39.00000000000114,,,3,0.5,30.0
4022,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.14136191461671,44.32850470124575,,plate,1,1.0,15.0,40.0,40.0,,,3,0.5,30.0
4023,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.13379264308821,44.95345886446796,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4024,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.12622337155972,45.578413027690175,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4025,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.11865410003122,46.20336719091239,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4026,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.11108482850273,46.8283213541346,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4027,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.10351555697423,47.453275517356815,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4028,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.09594628544573,48.07822968057903,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4029,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.08837701391724,48.70318384380124,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4030,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.08080774238874,49.328138007023455,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4031,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.07323847086025,49.95309217024567,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4032,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.06566919933175,50.57804633346788,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4033,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.05809992780326,51.203000496690095,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4034,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.05053065627476,51.82795465991231,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4035,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.04296138474626,52.45290882313452,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4036,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.03539211321777,53.077862986356735,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4037,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.02782284168927,53.70281714957895,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4038,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.02025357016078,54.32777131280116,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4039,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.01268429863197,54.952725476023375,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4040,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00511502710276,55.57767963924559,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4041,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00233106509788,56.20266313365056,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4042,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00223883970042,56.827663126845835,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4043,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00214661430297,57.45266312004111,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4044,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00205438890552,58.07766311323638,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4045,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00196216350807,58.70266310643166,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4046,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00186993811062,59.32766309962693,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4047,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00177771271316,59.952663092822206,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4048,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00168548731571,60.57766308601748,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4049,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00159326191826,61.202663079212755,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4050,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0015010365208,61.82766307240803,,plate,1,1.0,15.0,40.0,40.0,,tomato,3,0.5,30.0
4051,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00140881112335,62.4526630656033,,plate,1,1.0,15.0,40.0,38.749999999999716,,tomato,3,0.5,30.0
4052,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0013165857259,63.07766305879858,,plate,1,1.0,15.0,40.0,37.49999999999943,,tomato,3,0.5,30.0
4053,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00122436032845,63.70266305199385,,plate,1,1.0,15.0,40.0,36.24999999999915,,tomato,3,0.5,30.0
4054,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.001132134931,64.32766304518913,,plate,1,1.0,15.0,40.0,34.99999999999886,,tomato,3,0.5,30.0
4055,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00103990953355,64.9526630383844,,plate,1,1.0,15.0,40.0,33.74999999999858,,tomato,3,0.5,30.0
4056,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0009476841361,65.57766303157968,,plate,1,1.0,15.0,40.0,32.499999999998295,,tomato,3,0.5,30.0
4057,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00085545873864,66.20266302477495,,plate,1,1.0,15.0,40.0,31.249999999998227,,tomato,3,0.5,30.0
4058,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00076323334119,66.82766301797022,,plate,1,1.0,15.0,40.0,29.9999999999983,,tomato,3,0.5,30.0
4059,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00067100794374,67.4526630111655,,plate,1,1.0,15.0,40.0,28.74999999999837,,tomato,3,0.5,30.0
4060,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.00057878254628,68.07766300436077,,plate,1,1.0,15.0,40.0,27.49999999999844,,tomato,3,0.5,30.0
