tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8f586923ca4798a7_score,player_a757b7ac_x,player_a757b7ac_y,player_a757b7ac_move_target,player_a757b7ac_item,player_a757b7ac_score,player_a757b7ac_cut_speed,player_a757b7ac_speed,player_d5e721dc_x,player_d5e721dc_y,player_d5e721dc_move_target,player_d5e721dc_item,player_d5e721dc_score,player_d5e721dc_cut_speed,player_d5e721dc_speed,2cfbfaee13303373_score,87adac642bb9d461_message,83d1c72ed97f54f3_score
6019,test,0,1,None_cut,4.0,3,0,2,tomato,2.791666666666665,2,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6020,test,0,1,None_cut,4.0,3,0,2,tomato,2.8333333333333317,2,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6021,test,0,1,None_cut,4.0,3,0,2,tomato,2.8749999999999982,2,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6022,test,0,1,None_cut,4.0,3,0,2,tomato,2.9166666666666647,2,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6023,test,0,1,None_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6024,test,0,1,None_cut,4.0,3,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6025,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.0416666666666643,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6026,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.083333333333331,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6027,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.1249999999999973,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6028,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.166666666666664,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6029,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.2083333333333304,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6030,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.249999999999997,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6031,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.2916666666666634,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6032,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6033,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.3749999999999964,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6034,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6035,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.4583333333333295,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6036,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.499999999999996,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6037,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6038,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.583333333333329,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6039,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.6249999999999956,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6040,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.666666666666662,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6041,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.7083333333333286,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6042,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.749999999999995,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6043,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6044,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.833333333333328,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6045,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.8749999999999947,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6046,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.916666666666661,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6047,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9583333333333277,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6048,test,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6049,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6050,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6051,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6052,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.75000000000654,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6053,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.00000000000682,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6054,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.2500000000071,40.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6055,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.29803951736653,39.50810911865716,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6056,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.18739579836529,38.62973254483066,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6057,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.07675207936404,37.75135597100416,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6058,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.9661083603628,36.87297939717766,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6059,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.85546464136155,35.99460282335116,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6060,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.7448209223603,35.11622624952466,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6061,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.63417720335906,34.23784967569816,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6062,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.52353348435781,33.35947310187166,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6063,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.41288976535657,32.48109652804516,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6064,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.30224604635532,31.602719954218657,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6065,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.19160232735408,30.724343380392156,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6066,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.08095860835283,29.845966806565656,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6067,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.97031488935158,28.967590232739155,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6068,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.85967117035034,28.089213658912655,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6069,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.7490274513491,27.210837085086226,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6070,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.63838373234785,26.33246051126008,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6071,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.5277400133466,25.454083937433936,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6072,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.41709629434553,24.57570736360819,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6073,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6074,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6075,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6076,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6077,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6078,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6079,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6080,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6081,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6082,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6083,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6084,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6085,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
6086,test,0,1,None_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,3.0
