tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,b1e5276f7954aa4f_score,player_eee64a55_x,player_eee64a55_y,player_eee64a55_move_target,player_eee64a55_item,player_eee64a55_score,player_eee64a55_cut_speed,player_eee64a55_speed,player_ded46ca7_x,player_ded46ca7_y,player_ded46ca7_move_target,player_ded46ca7_item,player_ded46ca7_score,player_ded46ca7_cut_speed,player_ded46ca7_speed,b2fb363a7a6f56cf_score,99cdfdcb30faa2c0_message,763bc06edebf8b31_score
6562,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.774927690835874,50.29542986631321,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6563,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.88564361699684,51.17387954387986,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6564,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.9963595431578,52.05232922144651,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6565,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.107075469318765,52.93077889901316,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6566,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.21779139547973,53.809228576579805,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6567,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.32850732164069,54.687678254146455,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6568,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.43922324780166,55.5661279317131,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6569,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.18789943411698,56.715740397590366,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6570,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.172533524872954,57.965645949555125,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6571,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.15716761562893,59.21555150151988,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6572,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.1418017063849,60.46545705348464,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6573,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12643579714088,61.7153626054494,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6574,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.11106988789685,62.96526815741416,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6575,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.09570397865283,64.21517370937904,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6576,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0803380694088,65.46507926134451,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6577,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06497216016478,66.71498481330998,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6578,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.04960625092075,67.96489036527545,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6579,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.03424034167659,69.21479591724092,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6580,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.018874432432206,70.46470146920639,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6581,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00350852318782,71.71460702117186,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6582,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00225830311742,72.9646003966967,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6583,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00207055427517,74.21460038259697,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6584,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00188280543292,75.46460036849724,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6585,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00169505659067,76.71460035439752,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6586,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00150730774842,77.96460034029779,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6587,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00131955890636,79.21460032619807,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6588,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.001131810064464,80.46460031209834,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6589,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00094406122257,81.71460029799862,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6590,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00075631238067,82.96460028389889,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6591,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00056856353878,84.21460026979916,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6592,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00038081469688,85.46460025569944,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6593,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00019306585499,86.71460024159971,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6594,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_cut,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,plate,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6595,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6596,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6597,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6598,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6599,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6600,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6601,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6602,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6603,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6604,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6605,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6606,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6607,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6608,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6609,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6610,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,86.74999999999972,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6611,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,85.49999999999943,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6612,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,84.24999999999915,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6613,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,82.99999999999886,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6614,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,81.74999999999858,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6615,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,80.4999999999983,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6616,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,79.24999999999801,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6617,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,77.99999999999773,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6618,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,76.74999999999744,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6619,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,75.49999999999716,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6620,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,74.24999999999687,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6621,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.99999999999659,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6622,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,71.7499999999963,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6623,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.49999999999602,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
6624,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.24999999999574,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
