tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,16437be60400a92b_score,player_1ab11cda_x,player_1ab11cda_y,player_1ab11cda_move_target,player_1ab11cda_item,player_1ab11cda_score,player_1ab11cda_cut_speed,player_1ab11cda_speed,player_2ca0bb99_x,player_2ca0bb99_y,player_2ca0bb99_move_target,player_2ca0bb99_item,player_2ca0bb99_score,player_2ca0bb99_cut_speed,player_2ca0bb99_speed,7cec597422afc9d1_score,8e63fe384bf0b8bc_message,dc2ea2071e83a6d4_score
5975,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.023552669097576,70.00978408572847,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5976,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.008760919720935,71.25969656432459,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5977,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5978,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5979,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5980,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5981,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5982,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5983,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5984,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5985,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5986,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5987,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5988,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
5989,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5990,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.74999999999744,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5991,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.49999999999716,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5992,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.249999999996874,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5993,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.99999999999659,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5994,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5995,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5996,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5997,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5998,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
5999,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6000,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6001,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6002,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6003,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6004,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6005,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.250000000000284,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6006,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.50000000000057,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6007,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.75000000000085,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6008,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.00000000000114,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6009,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.25000000000142,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6010,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.500000000001705,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6011,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.75000000000199,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6012,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.00000000000227,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6013,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,67.25000000000256,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6014,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.50000000000284,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6015,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.75000000000313,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6016,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,71.00000000000341,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6017,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6018,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6019,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6020,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6021,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6022,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6023,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6024,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6025,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6026,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6027,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6028,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6029,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6030,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6031,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6032,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6033,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6034,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6035,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6036,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6037,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
6038,test,True,0,1,None_cut,3.833333333333328,3,0,2,None_cut,3.8749999999999947,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,tomato_salad,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
