tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,80e56876183e2598_score,player_f6c916c3_x,player_f6c916c3_y,player_f6c916c3_move_target,player_f6c916c3_item,player_f6c916c3_score,player_f6c916c3_cut_speed,player_f6c916c3_speed,player_fde12707_x,player_fde12707_y,player_fde12707_move_target,player_fde12707_item,player_fde12707_score,player_fde12707_cut_speed,player_fde12707_speed
3577,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3578,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.0,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3579,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,40.500000000000256,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3580,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.00000000000051,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3581,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,41.50000000000077,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3582,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.00000000000102,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3583,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.50000000000128,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3584,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.000000000001535,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3585,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.50000000000179,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3586,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.000000000002046,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3587,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.5000000000023,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3588,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.00000000000256,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3589,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.500000000002814,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3590,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.00000000000307,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3591,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.500000000003325,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3592,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.00000000000358,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3593,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.50000000000384,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3594,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.00000000000409,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3595,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.50000000000435,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3596,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.000000000004604,,,1,1.0,12.0,88.0,56.0,,,7,0.2,30.0
3597,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.50000000000486,,,1,1.0,12.0,86.74999999999972,56.0,,,7,0.2,30.0
3598,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.000000000005116,,,1,1.0,12.0,85.49999999999943,56.0,,,7,0.2,30.0
3599,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.50000000000537,,,1,1.0,12.0,84.24999999999915,56.0,,,7,0.2,30.0
3600,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.00000000000563,,,1,1.0,12.0,82.99999999999886,56.0,,,7,0.2,30.0
3601,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.50000000000588,,,1,1.0,12.0,81.74999999999858,56.0,,,7,0.2,30.0
3602,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.00000000000614,,,1,1.0,12.0,80.4999999999983,56.0,,,7,0.2,30.0
3603,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.500000000006395,,,1,1.0,12.0,79.24999999999801,56.0,,,7,0.2,30.0
3604,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.00000000000665,,,1,1.0,12.0,77.99999999999773,56.0,,,7,0.2,30.0
3605,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.50000000000691,,,1,1.0,12.0,76.74999999999744,56.0,,,7,0.2,30.0
3606,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.00000000000716,,,1,1.0,12.0,75.49999999999716,56.0,,,7,0.2,30.0
3607,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.50000000000742,,,1,1.0,12.0,74.24999999999687,56.0,,,7,0.2,30.0
3608,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.000000000007674,,,1,1.0,12.0,72.99999999999659,56.0,,,7,0.2,30.0
3609,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.50000000000793,,,1,1.0,12.0,71.87983173883686,55.68378443342246,,,7,0.2,30.0
3610,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.000000000008185,,,1,1.0,12.0,70.9904754578381,54.80540785959596,,,7,0.2,30.0
3611,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.50000000000844,,,1,1.0,12.0,70.10111917683935,53.92703128576946,,,7,0.2,30.0
3612,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.0000000000087,,,1,1.0,12.0,69.2117628958406,53.04865471194296,,,7,0.2,30.0
3613,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.50000000000895,,,1,1.0,12.0,68.32240661484184,52.17027813811646,,,7,0.2,30.0
3614,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.00000000000921,,,1,1.0,12.0,67.43305033384308,51.29190156428996,,,7,0.2,30.0
3615,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.500000000009464,,,1,1.0,12.0,66.54369405284433,50.41352499046346,,,7,0.2,30.0
3616,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.00000000000972,,,1,1.0,12.0,65.65433777184558,49.53514841663696,,,7,0.2,30.0
3617,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.500000000009976,,,1,1.0,12.0,64.76498149084682,48.65677184281046,,,7,0.2,30.0
3618,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.00000000001023,,,1,1.0,12.0,63.87562520984797,47.77839526898396,,,7,0.2,30.0
3619,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.50000000001049,,,1,1.0,12.0,62.9862689288485,46.900018695157456,,,7,0.2,30.0
3620,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.00000000001074,,,1,1.0,12.0,62.09691264784904,46.021642121330956,,,7,0.2,30.0
3621,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.500000000011,,,1,1.0,12.0,61.20755636684957,45.143265547504456,,,7,0.2,30.0
3622,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.000000000011255,,,1,1.0,12.0,60.31820008585011,44.264888973677955,,,7,0.2,30.0
3623,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.50000000001151,,,1,1.0,12.0,59.42884380485064,43.386512399851455,,,7,0.2,30.0
3624,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.00000000001177,,,1,1.0,12.0,58.53948752385118,42.508135826024954,,,7,0.2,30.0
3625,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.50000000001202,,,1,1.0,12.0,57.650131242851714,41.629759252198454,,,7,0.2,30.0
3626,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.00000000001228,,,1,1.0,12.0,56.76077496185225,40.75138267837206,,,7,0.2,30.0
3627,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.50000000001182,,,1,1.0,12.0,56.0,40.0,,,7,0.2,30.0
3628,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.00000000001137,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3629,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.50000000001091,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3630,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.00000000001046,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3631,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.50000000001,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3632,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,67.00000000000955,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3633,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,67.5000000000091,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3634,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,68.00000000000864,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3635,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,68.50000000000819,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3636,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,69.00000000000773,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3637,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,69.50000000000728,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3638,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,70.00000000000682,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3639,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,70.50000000000637,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3640,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,71.00000000000591,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3641,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,71.50000000000546,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3642,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3643,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3644,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3645,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3646,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3647,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3648,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3649,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3650,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
3651,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,1,1.0,12.0,56.0,40.0,,tomato_salad,7,0.2,30.0
