tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,599c13b62f0ef2d5_score,player_ebeafa8a_x,player_ebeafa8a_y,player_ebeafa8a_move_target,player_ebeafa8a_item,player_ebeafa8a_score,player_ebeafa8a_cut_speed,player_ebeafa8a_speed,player_81ed746b_x,player_81ed746b_y,player_81ed746b_move_target,player_81ed746b_item,player_81ed746b_score,player_81ed746b_cut_speed,player_81ed746b_speed
3589,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,71.11611652351695,24.88388347648305,,tomato,10,1.0,30.0
3590,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,70.2322330470339,25.7677669529661,,tomato,10,1.0,30.0
3591,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,69.34834957055085,26.65165042944915,,tomato,10,1.0,30.0
3592,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,68.4644660940678,27.535533905932198,,tomato,10,1.0,30.0
3593,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,67.58058261758475,28.419417382415247,,tomato,10,1.0,30.0
3594,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,66.6966991411017,29.303300858898297,,tomato,10,1.0,30.0
3595,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,65.81281566461865,30.187184335381346,,tomato,10,1.0,30.0
3596,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,64.9289321881356,31.071067811864395,,tomato,10,1.0,30.0
3597,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,64.04504871165256,31.954951288347445,,tomato,10,1.0,30.0
3598,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,63.161165235169506,32.838834764830494,,tomato,10,1.0,30.0
3599,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,62.277281758686456,33.722718241313544,,tomato,10,1.0,30.0
3600,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,61.39339828220341,34.60660171779659,,tomato,10,1.0,30.0
3601,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,60.50951480572036,35.49048519427964,,tomato,10,1.0,30.0
3602,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,59.62563132923731,36.37436867076269,,tomato,10,1.0,30.0
3603,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,58.74174785275426,37.25825214724574,,tomato,10,1.0,30.0
3604,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,57.85786437627121,38.14213562372879,,tomato,10,1.0,30.0
3605,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,56.97398089978816,39.02601910021184,,tomato,10,1.0,30.0
3606,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato,10,1.0,30.0
3607,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3608,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3609,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,54.749999999999716,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3610,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,53.49999999999943,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3611,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,52.24999999999915,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3612,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,50.99999999999886,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3613,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,49.74999999999858,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3614,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,48.499999999998295,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3615,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,47.24999999999801,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3616,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,45.999999999997726,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3617,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,44.74999999999744,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3618,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,43.49999999999716,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3619,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,42.249999999996874,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3620,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.99999999999659,,,0,1.0,30.0,56.0,40.0,,,10,1.0,30.0
3621,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,56.0,41.250000000000284,,,10,1.0,30.0
3622,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,42.50000000000057,,,10,1.0,30.0
3623,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,43.75000000000085,,,10,1.0,30.0
3624,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,45.00000000000114,,,10,1.0,30.0
3625,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,46.25000000000142,,,10,1.0,30.0
3626,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,47.500000000001705,,,10,1.0,30.0
3627,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,48.75000000000199,,,10,1.0,30.0
3628,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,50.000000000002274,,,10,1.0,30.0
3629,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,51.25000000000256,,,10,1.0,30.0
3630,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,52.50000000000284,,,10,1.0,30.0
3631,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,53.750000000003126,,,10,1.0,30.0
3632,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,55.00000000000341,,,10,1.0,30.0
3633,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,10,1.0,30.0
3634,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3635,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3636,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3637,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3638,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3639,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3640,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3641,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3642,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3643,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3644,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3645,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato_salad,10,1.0,30.0
3646,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,57.250000000000284,56.0,,tomato_salad,10,1.0,30.0
3647,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,58.50000000000057,56.0,,tomato_salad,10,1.0,30.0
3648,0,1,,0,2,None_cut,3.9999999999999942,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,tomato,0,1.0,30.0,59.75000000000085,56.0,,tomato_salad,10,1.0,30.0
3649,0,1,,0,2,tomato,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,61.00000000000114,56.0,,tomato_salad,10,1.0,30.0
3650,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,62.25000000000142,56.0,,tomato_salad,10,1.0,30.0
3651,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,63.500000000001705,56.0,,tomato_salad,10,1.0,30.0
3652,0,1,,0,2,tomato,0.125,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,64.75000000000199,56.0,,tomato_salad,10,1.0,30.0
3653,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,66.00000000000227,56.0,,tomato_salad,10,1.0,30.0
3654,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,67.25000000000256,56.0,,tomato_salad,10,1.0,30.0
3655,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,68.50000000000284,56.0,,tomato_salad,10,1.0,30.0
3656,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,69.75000000000313,56.0,,tomato_salad,10,1.0,30.0
3657,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,71.00000000000341,56.0,,tomato_salad,10,1.0,30.0
3658,0,1,,0,2,tomato,0.375,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,72.2500000000037,56.0,,tomato_salad,10,1.0,30.0
3659,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,73.50000000000398,56.0,,tomato_salad,10,1.0,30.0
3660,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,74.75000000000426,56.0,,tomato_salad,10,1.0,30.0
3661,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,76.00000000000455,56.0,,tomato_salad,10,1.0,30.0
3662,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,77.25000000000483,56.0,,tomato_salad,10,1.0,30.0
3663,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,78.50000000000512,56.0,,tomato_salad,10,1.0,30.0
3664,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,79.7500000000054,56.0,,tomato_salad,10,1.0,30.0
3665,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,81.00000000000568,56.0,,tomato_salad,10,1.0,30.0
3666,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,82.25000000000597,56.0,,tomato_salad,10,1.0,30.0
3667,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,0,1.0,30.0,83.50000000000625,56.0,,tomato_salad,10,1.0,30.0
