tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9fea084d0d3dfb36_score,player_7082ca8f_x,player_7082ca8f_y,player_7082ca8f_move_target,player_7082ca8f_item,player_7082ca8f_score,player_7082ca8f_cut_speed,player_7082ca8f_speed,player_0165dc76_x,player_0165dc76_y,player_0165dc76_move_target,player_0165dc76_item,player_0165dc76_score,player_0165dc76_cut_speed,player_0165dc76_speed,57efa1e3d04bc7ea_score,702d61c0705c6480_message,20094dbdf709454f_score
6497,test,False,0,1,None_cut,3.9999999999999942,3,0,2,tomato_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.24520254377215,39.997966086391884,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6498,test,False,0,1,None_cut,3.9999999999999942,3,0,2,tomato_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.99520255651332,39.99814455994995,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6499,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.74520256925449,39.998323033508015,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6500,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.49520258199566,39.99850150706608,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6501,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.24520259473682,39.998679980624146,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6502,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6503,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.74520262021916,39.99903692774028,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6504,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.49520263296033,39.99921540129834,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6505,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.2452026457015,39.99939387485641,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6506,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.99520265844266,39.999572348414475,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6507,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.74520267118383,39.99975082197275,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6508,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.495202683925,39.99992929553117,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6509,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.5193913528273,40.66763899269328,,plate,4,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,7.0
6510,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.6301659131489,41.54614802362497,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6511,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.7409404734705,42.42465705455686,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6512,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.8517150337921,43.303166085489146,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6513,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.9624895941137,44.181675116421424,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6514,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.07326415443531,45.0601841473537,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6515,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.18403871475691,45.93869317828598,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6516,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.29481327507851,46.817202209218266,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6517,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.40558783540011,47.695711240150544,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6518,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.516362395721714,48.57422027108282,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6519,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.627136956043316,49.4527293020151,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6520,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.73791151636492,50.331238332947386,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6521,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.84868607668652,51.209747363879664,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6522,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.95946063700812,52.08825639481194,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6523,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.07023519732972,52.96676542574422,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6524,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.181009757651324,53.8452744566765,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6525,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.291784317972926,54.723783487608785,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6526,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.40255887829453,55.60229251854106,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6527,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6528,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6529,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6530,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,,3,1.0,30.0,,,7.0
6531,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6532,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6533,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6534,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6535,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6536,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6537,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6538,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6539,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6540,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6541,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6542,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6543,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6544,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6545,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6546,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6547,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6548,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6549,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6550,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6551,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6552,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6553,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6554,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6555,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6556,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6557,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6558,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.88388347648305,55.11611652351695,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
6559,test,False,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.7677669529661,54.2322330470339,,,4,1.0,30.0,24.0,40.0,,tomato_salad,3,1.0,30.0,,,7.0
