tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8f4b41276f54f3d8_score,player_ecf8e71e_x,player_ecf8e71e_y,player_ecf8e71e_move_target,player_ecf8e71e_item,player_ecf8e71e_score,player_ecf8e71e_cut_speed,player_ecf8e71e_speed,player_cde718cb_x,player_cde718cb_y,player_cde718cb_move_target,player_cde718cb_item,player_cde718cb_score,player_cde718cb_cut_speed,player_cde718cb_speed
3988,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3989,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3990,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3991,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3992,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3993,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.250000000000284,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3994,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.50000000000057,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3995,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.75000000000085,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3996,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.00000000000114,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3997,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.25000000000142,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3998,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.500000000001705,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
3999,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.75000000000199,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4000,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.00000000000227,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4001,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.25000000000256,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4002,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.50000000000284,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4003,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.75000000000313,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4004,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.00000000000341,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4005,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.2500000000037,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4006,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.50000000000398,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4007,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.75000000000426,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4008,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.00000000000455,56.0,,tomato_salad,3,1.0,30.0,24.0,40.0,,,0,1.0,30.0
4009,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.25000000000483,56.0,,tomato_salad,3,1.0,30.0,24.88388347648305,39.11611652351695,,,0,1.0,30.0
4010,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.50000000000512,56.0,,tomato_salad,3,1.0,30.0,25.7677669529661,38.2322330470339,,,0,1.0,30.0
4011,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.7500000000054,56.0,,tomato_salad,3,1.0,30.0,26.65165042944915,37.34834957055085,,,0,1.0,30.0
4012,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.00000000000568,56.0,,tomato_salad,3,1.0,30.0,27.535533905932198,36.4644660940678,,,0,1.0,30.0
4013,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.25000000000597,56.0,,tomato_salad,3,1.0,30.0,28.419417382415247,35.58058261758475,,,0,1.0,30.0
4014,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.50000000000625,56.0,,tomato_salad,3,1.0,30.0,29.303300858898297,34.6966991411017,,,0,1.0,30.0
4015,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.75000000000654,56.0,,tomato_salad,3,1.0,30.0,30.187184335381346,33.812815664618654,,,0,1.0,30.0
4016,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.00000000000682,56.0,,tomato_salad,3,1.0,30.0,31.071067811864395,32.928932188135605,,,0,1.0,30.0
4017,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.2500000000071,56.0,,tomato_salad,3,1.0,30.0,31.954951288347445,32.045048711652555,,,0,1.0,30.0
4018,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,tomato_salad,3,1.0,30.0,32.838834764830494,31.161165235169506,,,0,1.0,30.0
4019,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,33.722718241313544,30.277281758686456,,,0,1.0,30.0
4020,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,34.60660171779659,29.393398282203407,,,0,1.0,30.0
4021,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,35.49048519427964,28.509514805720357,,,0,1.0,30.0
4022,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,36.37436867076269,27.625631329237308,,,0,1.0,30.0
4023,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,37.25825214724574,26.74174785275426,,,0,1.0,30.0
4024,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,38.14213562372879,25.85786437627121,,,0,1.0,30.0
4025,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,39.02601910021184,24.97398089978816,,,0,1.0,30.0
4026,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,39.95382555869017,24.194346815316237,,,0,1.0,30.0
4027,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,41.203733885133886,24.179208272259245,,,0,1.0,30.0
4028,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,42.4536422115776,24.164069729202254,,,0,1.0,30.0
4029,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,43.70355053802132,24.148931186145262,,,0,1.0,30.0
4030,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,44.953458864465034,24.13379264308827,,,0,1.0,30.0
4031,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,46.20336719090875,24.11865410003119,,,0,1.0,30.0
4032,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,47.453275517352466,24.103515556974024,,,0,1.0,30.0
4033,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,48.70318384379618,24.08837701391686,,,0,1.0,30.0
4034,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,49.9530921702399,24.073238470859692,,,0,1.0,30.0
4035,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,51.203000496683615,24.058099927802527,,,0,1.0,30.0
4036,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,52.45290882312733,24.04296138474536,,,0,1.0,30.0
4037,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,53.70281714957105,24.027822841688195,,,0,1.0,30.0
4038,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,54.95272547601476,24.01268429863103,,,0,1.0,30.0
4039,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,56.20266313364169,24.00233106509779,,,0,1.0,30.0
4040,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,57.45266312003295,24.002146614302884,,,0,1.0,30.0
4041,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,58.70266310642421,24.00196216350798,,,0,1.0,30.0
4042,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,59.95266309281547,24.001777712713075,,,0,1.0,30.0
4043,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,61.20266307920673,24.00159326191817,,,0,1.0,30.0
4044,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,62.45266306559799,24.001408811123397,,,0,1.0,30.0
4045,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,63.70266305198925,24.00122436032867,,,0,1.0,30.0
4046,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,64.95266303837997,24.001039909533944,,,0,1.0,30.0
4047,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,66.20266302477052,24.000855458739217,,,0,1.0,30.0
4048,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,67.45266301116106,24.00067100794449,,,0,1.0,30.0
4049,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,68.70266299755161,24.000486557149763,,,0,1.0,30.0
4050,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,69.95266298394216,24.000302106355036,,,0,1.0,30.0
4051,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,71.20266297033271,24.00011765556031,,,0,1.0,30.0
4052,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,72.45266296379884,24.00002795062462,,,0,1.0,30.0
4053,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,73.70266296379629,24.000025703404965,,,0,1.0,30.0
4054,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,74.95266296379373,24.00002345618531,,,0,1.0,30.0
4055,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,76.20266296379117,24.000021208965656,,,0,1.0,30.0
4056,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,77.45266296378861,24.000018961746,,,0,1.0,30.0
4057,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,78.70266296378605,24.000016714526346,,,0,1.0,30.0
4058,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,79.9526629637835,24.00001446730669,,,0,1.0,30.0
4059,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,81.20266296378094,24.000012220087036,,,0,1.0,30.0
4060,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,82.45266296377838,24.00000997286738,,,0,1.0,30.0
4061,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,83.70266296377582,24.000007725647727,,,0,1.0,30.0
4062,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,84.95266296377326,24.000005478428115,,,0,1.0,30.0
4063,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,86.2026629637707,24.000003231208638,,,0,1.0,30.0
4064,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,87.45266296376815,24.00000098398916,,,0,1.0,30.0
4065,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,88.70266296376764,24.00000033505509,,,0,1.0,30.0
4066,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,4,1.0,30.0,89.95266296376792,24.00000030767646,,,0,1.0,30.0
