tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9121861962135ab9_score,player_76cfa63f_x,player_76cfa63f_y,player_76cfa63f_move_target,player_76cfa63f_item,player_76cfa63f_score,player_76cfa63f_cut_speed,player_76cfa63f_speed,player_67838363_x,player_67838363_y,player_67838363_move_target,player_67838363_item,player_67838363_score,player_67838363_cut_speed,player_67838363_speed,f3fef15827a22cfa_score,eaf07cde31687ab1_message,124351e805007b79_score
5785,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.75000000000995,24.0,,,3,1.0,30.0,24.00000000047213,41.83250195982299,,tomato,3,1.0,30.0,,,6.0
5786,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.00000000001023,24.0,,,3,1.0,30.0,24.000000000150077,40.58250195982271,,tomato,3,1.0,30.0,,,6.0
5787,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.25000000001052,24.0,,,3,1.0,30.0,24.000000000047546,39.33250195982242,,tomato,3,1.0,30.0,,,6.0
5788,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.5000000000108,24.0,,,3,1.0,30.0,24.000000000043638,38.08250195982214,,tomato,3,1.0,30.0,,,6.0
5789,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.75000000001108,24.0,,,3,1.0,30.0,24.00000000003973,36.832501959821855,,tomato,3,1.0,30.0,,,6.0
5790,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.00000000001137,24.0,,,3,1.0,30.0,24.000000000035822,35.58250195982157,,tomato,3,1.0,30.0,,,6.0
5791,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.25000000001165,24.0,,,3,1.0,30.0,24.000000000031914,34.332501959821286,,tomato,3,1.0,30.0,,,6.0
5792,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.50000000001194,24.0,,,3,1.0,30.0,24.000000000028006,33.082501959821,,tomato,3,1.0,30.0,,,6.0
5793,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.75000000001222,24.0,,,3,1.0,30.0,24.000000000024098,31.832501959820767,,tomato,3,1.0,30.0,,,6.0
5794,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,,3,1.0,30.0,24.00000000002019,30.58250195982084,,tomato,3,1.0,30.0,,,6.0
5795,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.000000000016282,29.33250195982091,,tomato,3,1.0,30.0,,,6.0
5796,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.000000000012374,28.08250195982098,,tomato,3,1.0,30.0,,,6.0
5797,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.000000000008466,26.83250195982105,,tomato,3,1.0,30.0,,,6.0
5798,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.00000000000472,25.582501959821123,,tomato,3,1.0,30.0,,,6.0
5799,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.00000000000099,24.332501959821194,,tomato,3,1.0,30.0,,,6.0
5800,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,tomato,3,1.0,30.0,,,6.0
5801,test,True,0,1,tomato,0.0,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5802,test,True,0,1,tomato,0.041666666666666664,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5803,test,True,0,1,tomato,0.08333333333333333,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5804,test,True,0,1,tomato,0.125,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5805,test,True,0,1,tomato,0.16666666666666666,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5806,test,True,0,1,tomato,0.20833333333333331,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5807,test,True,0,1,tomato,0.24999999999999997,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5808,test,True,0,1,tomato,0.29166666666666663,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5809,test,True,0,1,tomato,0.3333333333333333,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5810,test,True,0,1,tomato,0.375,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5811,test,True,0,1,tomato,0.4166666666666667,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5812,test,True,0,1,tomato,0.45833333333333337,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5813,test,True,0,1,tomato,0.5,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5814,test,True,0,1,tomato,0.5416666666666666,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5815,test,True,0,1,tomato,0.5833333333333333,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5816,test,True,0,1,tomato,0.6249999999999999,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5817,test,True,0,1,tomato,0.6666666666666665,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5818,test,True,0,1,tomato,0.7083333333333331,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5819,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5820,test,True,0,1,tomato,0.7916666666666664,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5821,test,True,0,1,tomato,0.833333333333333,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5822,test,True,0,1,tomato,0.8749999999999997,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5823,test,True,0,1,tomato,0.9166666666666663,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5824,test,True,0,1,tomato,0.9583333333333329,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5825,test,True,0,1,tomato,0.9999999999999996,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5826,test,True,0,1,tomato,1.0416666666666663,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5827,test,True,0,1,tomato,1.083333333333333,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5828,test,True,0,1,tomato,1.1249999999999998,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5829,test,True,0,1,tomato,1.1666666666666665,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5830,test,True,0,1,tomato,1.2083333333333333,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5831,test,True,0,1,tomato,1.25,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5832,test,True,0,1,tomato,1.2916666666666667,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5833,test,True,0,1,tomato,1.3333333333333335,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5834,test,True,0,1,tomato,1.3750000000000002,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5835,test,True,0,1,tomato,1.416666666666667,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5836,test,True,0,1,tomato,1.4583333333333337,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5837,test,True,0,1,tomato,1.5000000000000004,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5838,test,True,0,1,tomato,1.5416666666666672,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5839,test,True,0,1,tomato,1.583333333333334,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5840,test,True,0,1,tomato,1.6250000000000007,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5841,test,True,0,1,tomato,1.6666666666666674,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5842,test,True,0,1,tomato,1.7083333333333341,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5843,test,True,0,1,tomato,1.7500000000000009,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5844,test,True,0,1,tomato,1.7916666666666676,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5845,test,True,0,1,tomato,1.8333333333333344,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5846,test,True,0,1,tomato,1.875000000000001,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
5847,test,True,0,1,tomato,1.9166666666666679,1,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,3,1.0,30.0,24.0,24.0,,,3,1.0,30.0,,,6.0
