tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9177759baec59c51_score,player_aacbc262_x,player_aacbc262_y,player_aacbc262_move_target,player_aacbc262_item,player_aacbc262_score,player_aacbc262_cut_speed,player_aacbc262_speed,player_0d9b4bae_x,player_0d9b4bae_y,player_0d9b4bae_move_target,player_0d9b4bae_item,player_0d9b4bae_score,player_0d9b4bae_cut_speed,player_0d9b4bae_speed
3855,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.21052827089852,37.05247100481408,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3856,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.76593486864579,36.61319693697713,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3857,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.32134146639305,36.173922869140185,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3858,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.87674806414032,35.73464880130324,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3859,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.43215466188758,35.29537473346629,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3860,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.98756125963484,34.85610066562934,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3861,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.54296785738211,34.416826597792394,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3862,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.09837445512937,33.977552529955446,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3863,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.65378105287664,33.5382784621185,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3864,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.2091876506239,33.09900439428155,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3865,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.76459424837117,32.6597303264446,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3866,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.32000084611843,32.220456258607655,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3867,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.8754074438657,31.781182190770885,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3868,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.43081404161296,31.341908122934196,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3869,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.98622063936023,30.90263405509725,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3870,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.54162723710749,30.4633599872603,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3871,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.09703383485476,30.024085919423353,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3872,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.65244043260202,29.584811851586405,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3873,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.20784703034928,29.145537783749457,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3874,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.76325362809655,28.70626371591251,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3875,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.31866022584447,28.266989648075562,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3876,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.87406682359239,27.827715580238614,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3877,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.4294734213403,27.388441512401666,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3878,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.98488001908822,26.94916744456472,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3879,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.54028661683614,26.50989337672777,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3880,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.09569321458406,26.070619308890823,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3881,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.65109981233198,25.631345241053875,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3882,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.2065064100799,25.192071173216927,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3883,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.7619130078278,24.75279710537998,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3884,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.31731960557572,24.313523037543032,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3885,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3886,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3887,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3888,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3889,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3890,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3891,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3892,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3893,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3894,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3895,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3896,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3897,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3898,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3899,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3900,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3901,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3902,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3903,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3904,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3905,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3906,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3907,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3908,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3909,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3910,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3911,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3912,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3913,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3914,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3915,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3916,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3917,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3918,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3919,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3920,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3921,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3922,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3923,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3924,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3925,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3926,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3927,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3928,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3929,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
3930,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,3.5833333333333415,3,3,2,,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,1,1.0,15.0,88.0,72.0,,tomato_cut,0,0.5,30.0
