tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b7e0d85217b88b34_score,player_e15fbbb7_x,player_e15fbbb7_y,player_e15fbbb7_move_target,player_e15fbbb7_item,player_e15fbbb7_score,player_e15fbbb7_cut_speed,player_e15fbbb7_speed,player_6bebc786_x,player_6bebc786_y,player_6bebc786_move_target,player_6bebc786_item,player_6bebc786_score,player_6bebc786_cut_speed,player_6bebc786_speed
3663,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,1,1.0,15.0,40.08999651770992,79.3444304328282,,tomato,4,0.5,30.0
3664,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.0,,tomato,1,1.0,15.0,40.074680530539126,78.09452426813473,,tomato,4,0.5,30.0
3665,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,24.625000000000142,,tomato,1,1.0,15.0,40.05936454336833,76.84461810344126,,tomato,4,0.5,30.0
3666,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,25.250000000000284,,tomato,1,1.0,15.0,40.04404855619754,75.59471193874779,,tomato,4,0.5,30.0
3667,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,25.875000000000426,,tomato,1,1.0,15.0,40.028732569026744,74.34480577405432,,tomato,4,0.5,30.0
3668,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,26.50000000000057,,tomato,1,1.0,15.0,40.0134165818558,73.09489960936085,,tomato,4,0.5,30.0
3669,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,27.12500000000071,,tomato,1,1.0,15.0,40.00233743931928,71.84496717458981,,tomato,4,0.5,30.0
3670,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,27.750000000000853,,tomato,1,1.0,15.0,40.00215304012896,70.59496718819074,,tomato,4,0.5,30.0
3671,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,28.375000000000995,,tomato,1,1.0,15.0,40.00196864093864,69.34496720179166,,tomato,4,0.5,30.0
3672,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,29.000000000001137,,tomato,1,1.0,15.0,40.001784241748325,68.09496721539259,,tomato,4,0.5,30.0
3673,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,29.62500000000128,,tomato,1,1.0,15.0,40.00159984255801,66.84496722899351,,tomato,4,0.5,30.0
3674,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,30.25000000000142,,tomato,1,1.0,15.0,40.00141544336769,65.59496724259444,,tomato,4,0.5,30.0
3675,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,30.875000000001563,,tomato,1,1.0,15.0,40.00123104417737,64.34496725619536,,tomato,4,0.5,30.0
3676,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,31.500000000001705,,tomato,1,1.0,15.0,40.001046644987056,63.094967269796285,,tomato,4,0.5,30.0
3677,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,32.12500000000185,,tomato,1,1.0,15.0,40.00086224579674,61.84496728339721,,tomato,4,0.5,30.0
3678,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,32.75000000000199,,tomato,1,1.0,15.0,40.00067784660642,60.594967296998135,,tomato,4,0.5,30.0
3679,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,33.37500000000213,,tomato,1,1.0,15.0,40.000493447416105,59.34496731059906,,tomato,4,0.5,30.0
3680,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,34.000000000002274,,tomato,1,1.0,15.0,40.00030904822579,58.094967324199985,,tomato,4,0.5,30.0
3681,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,34.625000000002416,,tomato,1,1.0,15.0,40.00012464903547,56.84496733780091,,tomato,4,0.5,30.0
3682,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,35.25000000000256,,tomato,1,1.0,15.0,40.00002769588644,55.59496734487428,,tomato,4,0.5,30.0
3683,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,35.8750000000027,,tomato,1,1.0,15.0,40.000025475948426,54.344967344876125,,tomato,4,0.5,30.0
3684,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,36.50000000000284,,tomato,1,1.0,15.0,40.000023256010415,53.09496734487797,,tomato,4,0.5,30.0
3685,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,37.125000000002984,,tomato,1,1.0,15.0,40.000021036072404,51.84496734487982,,tomato,4,0.5,30.0
3686,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,37.750000000003126,,tomato,1,1.0,15.0,40.00001881613439,50.59496734488167,,tomato,4,0.5,30.0
3687,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,38.37500000000327,,tomato,1,1.0,15.0,40.00001659619638,49.344967344883514,,tomato,4,0.5,30.0
3688,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,39.00000000000341,,tomato,1,1.0,15.0,40.00001437625837,48.09496734488536,,tomato,4,0.5,30.0
3689,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,39.62500000000355,,tomato,1,1.0,15.0,40.00001215632061,46.84496734488721,,tomato,4,0.5,30.0
3690,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.250000000003695,,tomato,1,1.0,15.0,40.00000993638295,45.59496734488906,,tomato,4,0.5,30.0
3691,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.87500000000384,,tomato,1,1.0,15.0,40.000007716445296,44.344967344890904,,tomato,4,0.5,30.0
3692,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,41.50000000000398,,tomato,1,1.0,15.0,40.00000549650764,43.09496734489275,,tomato,4,0.5,30.0
3693,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,42.12500000000412,,tomato,1,1.0,15.0,40.000003276569984,41.8449673448946,,tomato,4,0.5,30.0
3694,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,42.75000000000426,,tomato,1,1.0,15.0,40.00000105663233,40.594967344896446,,tomato,4,0.5,30.0
3695,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,43.375000000004405,,tomato,1,1.0,15.0,40.00000032807895,39.344967344896844,,tomato,4,0.5,30.0
3696,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,44.00000000000455,,tomato,1,1.0,15.0,40.00000030135366,38.09496734489656,,tomato,4,0.5,30.0
3697,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,44.62500000000469,,tomato,1,1.0,15.0,40.00000027462837,36.844967344896276,,tomato,4,0.5,30.0
3698,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,45.25000000000483,,tomato,1,1.0,15.0,40.00000024790308,35.59496734489599,,tomato,4,0.5,30.0
3699,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,45.875000000004974,,tomato,1,1.0,15.0,40.00000022117779,34.34496734489571,,tomato,4,0.5,30.0
3700,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,46.500000000005116,,tomato,1,1.0,15.0,40.000000194452504,33.09496734489542,,tomato,4,0.5,30.0
3701,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,47.12500000000526,,tomato,1,1.0,15.0,40.000000167727215,31.844967344895185,,tomato,4,0.5,30.0
3702,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,47.7500000000054,,tomato,1,1.0,15.0,40.00000014100193,30.594967344895256,,tomato,4,0.5,30.0
3703,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,48.37500000000554,,tomato,1,1.0,15.0,40.00000011427664,29.344967344895327,,tomato,4,0.5,30.0
3704,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,49.000000000005684,,tomato,1,1.0,15.0,40.00000008755135,28.094967344895398,,tomato,4,0.5,30.0
3705,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,49.62500000000583,,tomato,1,1.0,15.0,40.00000006082606,26.84496734489547,,tomato,4,0.5,30.0
3706,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,50.25000000000597,,tomato,1,1.0,15.0,40.00000003410077,25.59496734489554,,tomato,4,0.5,30.0
3707,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,50.87500000000611,,tomato,1,1.0,15.0,40.00000000737548,24.34496734489561,,tomato,4,0.5,30.0
3708,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.520833333333341,3,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,51.50000000000625,,tomato,1,1.0,15.0,40.0,24.0,,tomato,4,0.5,30.0
3709,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,52.125000000006395,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3710,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.020833333333333332,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,52.75000000000654,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3711,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.041666666666666664,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,53.37500000000668,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3712,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.0625,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,54.00000000000682,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3713,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.08333333333333333,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,54.62500000000696,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3714,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.10416666666666666,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,55.250000000007105,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3715,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.12499999999999999,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,55.87500000000725,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3716,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.14583333333333331,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.50000000000739,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3717,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.16666666666666666,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,57.12500000000753,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3718,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.1875,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,57.750000000007674,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3719,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.20833333333333334,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,58.375000000007816,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3720,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.22916666666666669,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,59.00000000000796,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3721,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.25,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,59.6250000000081,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3722,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.2708333333333333,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,60.25000000000824,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3723,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.29166666666666663,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,60.875000000008384,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3724,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.31249999999999994,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,61.50000000000853,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3725,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.33333333333333326,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,62.12500000000867,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3726,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.3541666666666666,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,62.75000000000881,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3727,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.3749999999999999,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,63.37500000000895,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3728,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.3958333333333332,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,64.0000000000091,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3729,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.4166666666666665,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,64.62500000000853,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3730,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.43749999999999983,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,65.25000000000796,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3731,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.45833333333333315,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,65.87500000000739,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3732,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.47916666666666646,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,66.50000000000682,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
3733,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.4999999999999998,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,67.12500000000625,,tomato,1,1.0,15.0,40.0,24.0,,,4,0.5,30.0
