tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a1ed02ef79c2d472_score,player_186b6f19_x,player_186b6f19_y,player_186b6f19_move_target,player_186b6f19_item,player_186b6f19_score,player_186b6f19_cut_speed,player_186b6f19_speed,player_c5e09a42_x,player_c5e09a42_y,player_c5e09a42_move_target,player_c5e09a42_item,player_c5e09a42_score,player_c5e09a42_cut_speed,player_c5e09a42_speed,87c9ac870fc6495a_score,d25b34b36892b989_message,331428b544668fa2_score
6572,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.79733703620933,39.99998777991249,,plate,5,1.0,30.0,24.0,56.99999999999659,,tomato,0,1.0,30.0,,,5.0
6573,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.54733703621189,39.99999002713214,,plate,5,1.0,30.0,24.0,55.749999999996305,,tomato,0,1.0,30.0,,,5.0
6574,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.29733703621444,39.9999922743518,,plate,5,1.0,30.0,24.0,54.49999999999602,,tomato,0,1.0,30.0,,,5.0
6575,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.047337036217,39.99999452157145,,plate,5,1.0,30.0,24.0,53.24999999999574,,tomato,0,1.0,30.0,,,5.0
6576,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.79733703621956,39.99999676879111,,plate,5,1.0,30.0,24.0,51.99999999999545,,tomato,0,1.0,30.0,,,5.0
6577,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.54733703622212,39.99999901601076,,plate,5,1.0,30.0,24.0,50.74999999999517,,tomato,0,1.0,30.0,,,5.0
6578,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.55705250305924,40.632483413080365,,plate,5,1.0,30.0,24.0,49.499999999994884,,tomato,0,1.0,30.0,,,5.0
6579,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.66776842922091,41.51093309064717,,plate,5,1.0,30.0,24.0,48.2499999999946,,tomato,0,1.0,30.0,,,5.0
6580,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.77848435538259,42.38938276821398,,plate,5,1.0,30.0,24.0,46.999999999994316,,tomato,0,1.0,30.0,,,5.0
6581,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.88920028154426,43.26783244578078,,plate,5,1.0,30.0,24.0,45.74999999999403,,tomato,0,1.0,30.0,,,5.0
6582,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99991620770594,44.14628212334759,,plate,5,1.0,30.0,24.0,44.49999999999375,,tomato,0,1.0,30.0,,,5.0
6583,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.11063213386761,45.024731800914395,,plate,5,1.0,30.0,24.0,43.24999999999346,,tomato,0,1.0,30.0,,,5.0
6584,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.22134806002929,45.9031814784812,,plate,5,1.0,30.0,24.0,41.99999999999318,,tomato,0,1.0,30.0,,,5.0
6585,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.33206398619096,46.78163115604774,,plate,5,1.0,30.0,24.0,40.749999999992895,,tomato,0,1.0,30.0,,,5.0
6586,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.44277991235263,47.66008083361383,,plate,5,1.0,30.0,24.0,39.49999999999261,,tomato,0,1.0,30.0,,,5.0
6587,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.553495838513946,48.53853051117993,,plate,5,1.0,30.0,24.0,38.249999999992326,,tomato,0,1.0,30.0,,,5.0
6588,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.66421176467491,49.41698018874657,,plate,5,1.0,30.0,24.0,36.99999999999204,,tomato,0,1.0,30.0,,,5.0
6589,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.774927690835874,50.29542986631321,,plate,5,1.0,30.0,24.0,35.74999999999176,,tomato,0,1.0,30.0,,,5.0
6590,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.88564361699684,51.17387954387986,,plate,5,1.0,30.0,24.0,34.49999999999147,,tomato,0,1.0,30.0,,,5.0
6591,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.9963595431578,52.05232922144651,,plate,5,1.0,30.0,24.0,33.24999999999119,,tomato,0,1.0,30.0,,,5.0
6592,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.107075469318765,52.93077889901316,,plate,5,1.0,30.0,24.0,31.99999999999091,,tomato,0,1.0,30.0,,,5.0
6593,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.21779139547973,53.809228576579805,,plate,5,1.0,30.0,24.0,30.74999999999098,,tomato,0,1.0,30.0,,,5.0
6594,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.32850732164069,54.687678254146455,,plate,5,1.0,30.0,24.0,29.49999999999105,,tomato,0,1.0,30.0,,,5.0
6595,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.43922324780166,55.5661279317131,,plate,5,1.0,30.0,24.0,28.24999999999112,,tomato,0,1.0,30.0,,,5.0
6596,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.18789943411698,56.715740397590366,,plate,5,1.0,30.0,24.0,26.999999999991193,,tomato,0,1.0,30.0,,,5.0
6597,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.172533524872954,57.965645949555125,,plate,5,1.0,30.0,24.0,25.749999999991264,,tomato,0,1.0,30.0,,,5.0
6598,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.15716761562893,59.21555150151988,,plate,5,1.0,30.0,24.0,24.499999999991335,,tomato,0,1.0,30.0,,,5.0
6599,test,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.1418017063849,60.46545705348464,,plate,5,1.0,30.0,24.0,24.0,,tomato,0,1.0,30.0,,,5.0
6600,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12643579714088,61.7153626054494,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6601,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.041666666666666664,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.11106988789685,62.96526815741416,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6602,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.08333333333333333,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.09570397865283,64.21517370937904,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6603,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.125,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0803380694088,65.46507926134451,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6604,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.16666666666666666,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06497216016478,66.71498481330998,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6605,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.20833333333333331,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.04960625092075,67.96489036527545,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6606,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.24999999999999997,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.03424034167659,69.21479591724092,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6607,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.29166666666666663,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.018874432432206,70.46470146920639,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6608,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.3333333333333333,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00350852318782,71.71460702117186,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6609,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.375,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00225830311742,72.9646003966967,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6610,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.4166666666666667,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00207055427517,74.21460038259697,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6611,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.45833333333333337,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00188280543292,75.46460036849724,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6612,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.5,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00169505659067,76.71460035439752,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6613,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.5416666666666666,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00150730774842,77.96460034029779,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6614,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.5833333333333333,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00131955890636,79.21460032619807,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6615,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.6249999999999999,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.001131810064464,80.46460031209834,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6616,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.6666666666666665,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00094406122257,81.71460029799862,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6617,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.7083333333333331,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00075631238067,82.96460028389889,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6618,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.7499999999999998,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00056856353878,84.21460026979916,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6619,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.7916666666666664,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00038081469688,85.46460025569944,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6620,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.833333333333333,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00019306585499,86.71460024159971,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6621,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.8749999999999997,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00002942616286,87.96460022933262,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6622,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.9166666666666663,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00002713231917,89.21460022933006,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6623,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.9583333333333329,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000024838475476,90.4646002293275,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6624,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,0.9999999999999996,0,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00002254463178,91.71460022932494,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6625,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.0416666666666663,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00002025078809,92.96460022932239,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6626,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.083333333333333,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0000179569444,94.21460022931983,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6627,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.1249999999999998,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000015663100704,95.46460022931727,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6628,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.1666666666666665,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00001336925672,96.71460022931471,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6629,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.2083333333333333,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00001107541267,97.96460022931215,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6630,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.25,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000008781568624,99.2146002293096,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6631,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.2916666666666667,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000006487724576,100.46460022930704,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6632,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000419388053,101.71460022930448,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6633,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.3750000000000002,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000190003648,102.96460022930192,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6634,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.416666666666667,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,plate,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
6635,test,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.4583333333333337,1,2,2,tomato,2,3,tomato,2,4,,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,104.0,,,5,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,5.0
