tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,68f95f0a94b2c517_score,player_ac2f5be6_x,player_ac2f5be6_y,player_ac2f5be6_move_target,player_ac2f5be6_item,player_ac2f5be6_score,player_ac2f5be6_cut_speed,player_ac2f5be6_speed,player_97567a80_x,player_97567a80_y,player_97567a80_move_target,player_97567a80_item,player_97567a80_score,player_97567a80_cut_speed,player_97567a80_speed
4173,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,42.50000000000128,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4174,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.000000000001535,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4175,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,43.50000000000179,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4176,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.000000000002046,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4177,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,44.5000000000023,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4178,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.00000000000256,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4179,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,45.500000000002814,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4180,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.00000000000307,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4181,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,46.500000000003325,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4182,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.00000000000358,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4183,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,47.50000000000384,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4184,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.00000000000409,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4185,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,48.50000000000435,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4186,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.000000000004604,,,0,1.0,12.0,104.0,24.0,,plate,8,0.2,30.0
4187,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,49.50000000000486,,,0,1.0,12.0,102.74999999999972,24.0,,plate,8,0.2,30.0
4188,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.000000000005116,,,0,1.0,12.0,101.49999999999943,24.0,,plate,8,0.2,30.0
4189,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,50.50000000000537,,,0,1.0,12.0,100.24999999999915,24.0,,plate,8,0.2,30.0
4190,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.00000000000563,,,0,1.0,12.0,98.99999999999886,24.0,,plate,8,0.2,30.0
4191,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,51.50000000000588,,,0,1.0,12.0,97.74999999999858,24.0,,plate,8,0.2,30.0
4192,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.00000000000614,,,0,1.0,12.0,96.4999999999983,24.0,,plate,8,0.2,30.0
4193,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,52.500000000006395,,,0,1.0,12.0,95.24999999999801,24.0,,plate,8,0.2,30.0
4194,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.00000000000665,,,0,1.0,12.0,93.99999999999773,24.0,,plate,8,0.2,30.0
4195,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,53.50000000000691,,,0,1.0,12.0,92.74999999999744,24.0,,plate,8,0.2,30.0
4196,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.00000000000716,,,0,1.0,12.0,91.49999999999716,24.0,,plate,8,0.2,30.0
4197,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,54.50000000000742,,,0,1.0,12.0,90.24999999999687,24.0,,plate,8,0.2,30.0
4198,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.000000000007674,,,0,1.0,12.0,88.99999999999659,24.0,,plate,8,0.2,30.0
4199,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,55.50000000000793,,,0,1.0,12.0,87.7499999999963,24.0,,plate,8,0.2,30.0
4200,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.000000000008185,,,0,1.0,12.0,86.49999999999602,24.0,,plate,8,0.2,30.0
4201,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.50000000000844,,,0,1.0,12.0,85.24999999999574,24.0,,plate,8,0.2,30.0
4202,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.0000000000087,,,0,1.0,12.0,83.99999999999545,24.0,,plate,8,0.2,30.0
4203,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,57.50000000000895,,,0,1.0,12.0,82.74999999999517,24.0,,plate,8,0.2,30.0
4204,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.00000000000921,,,0,1.0,12.0,81.49999999999488,24.0,,plate,8,0.2,30.0
4205,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,58.500000000009464,,,0,1.0,12.0,80.2499999999946,24.0,,plate,8,0.2,30.0
4206,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.00000000000972,,,0,1.0,12.0,78.99999999999432,24.0,,plate,8,0.2,30.0
4207,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,59.500000000009976,,,0,1.0,12.0,77.74999999999403,24.0,,plate,8,0.2,30.0
4208,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.00000000001023,,,0,1.0,12.0,76.49999999999375,24.0,,plate,8,0.2,30.0
4209,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,60.50000000001049,,,0,1.0,12.0,75.24999999999346,24.0,,plate,8,0.2,30.0
4210,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.00000000001074,,,0,1.0,12.0,73.99999999999318,24.0,,plate,8,0.2,30.0
4211,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,61.500000000011,,,0,1.0,12.0,72.7499999999929,24.0,,plate,8,0.2,30.0
4212,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.000000000011255,,,0,1.0,12.0,71.70196048263347,24.49189088134284,,plate,8,0.2,30.0
4213,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,62.50000000001151,,,0,1.0,12.0,70.81260420163471,25.37026745516934,,plate,8,0.2,30.0
4214,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.00000000001177,,,0,1.0,12.0,69.92324792063596,26.24864402899584,,plate,8,0.2,30.0
4215,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,63.50000000001202,,,0,1.0,12.0,69.0338916396372,27.12702060282234,,plate,8,0.2,30.0
4216,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.00000000001228,,,0,1.0,12.0,68.14453535863845,28.00539717664884,,plate,8,0.2,30.0
4217,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,64.50000000001182,,,0,1.0,12.0,67.2551790776397,28.883773750475342,,plate,8,0.2,30.0
4218,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.00000000001137,,,0,1.0,12.0,66.36582279664094,29.762150324301842,,plate,8,0.2,30.0
4219,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,65.50000000001091,,,0,1.0,12.0,65.47646651564219,30.640526898128343,,plate,8,0.2,30.0
4220,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.00000000001046,,,0,1.0,12.0,64.58711023464343,31.518903471954843,,plate,8,0.2,30.0
4221,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,66.50000000001,,,0,1.0,12.0,63.69775395364444,32.39728004578134,,plate,8,0.2,30.0
4222,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,67.00000000000955,,,0,1.0,12.0,62.80839767264497,33.275656619607844,,plate,8,0.2,30.0
4223,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,67.5000000000091,,,0,1.0,12.0,61.91904139164551,34.154033193434344,,plate,8,0.2,30.0
4224,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,68.00000000000864,,,0,1.0,12.0,61.02968511064632,35.032409767260845,,plate,8,0.2,30.0
4225,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,68.50000000000819,,,0,1.0,12.0,60.14032882964735,35.910786341087345,,plate,8,0.2,30.0
4226,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,69.00000000000773,,,0,1.0,12.0,59.25097254864839,36.789162914913845,,plate,8,0.2,30.0
4227,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,69.50000000000728,,,0,1.0,12.0,58.361616267649424,37.667539488740346,,plate,8,0.2,30.0
4228,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,70.00000000000682,,,0,1.0,12.0,57.47225998665046,38.545916062566846,,plate,8,0.2,30.0
4229,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,70.50000000000637,,,0,1.0,12.0,56.582903705651496,39.424292636393346,,plate,8,0.2,30.0
4230,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,71.00000000000591,,,0,1.0,12.0,56.0,40.0,,plate,8,0.2,30.0
4231,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,71.50000000000546,,,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4232,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4233,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4234,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4235,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4236,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4237,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4238,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4239,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4240,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4241,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4242,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4243,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4244,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
4245,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,3.666666666666662,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,72.0,,tomato,0,1.0,12.0,56.0,40.0,,,8,0.2,30.0
