tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,519ba0588e92a7cd_score,player_0a03c2a9_x,player_0a03c2a9_y,player_0a03c2a9_move_target,player_0a03c2a9_item,player_0a03c2a9_score,player_0a03c2a9_cut_speed,player_0a03c2a9_speed,player_27bc4487_x,player_27bc4487_y,player_27bc4487_move_target,player_27bc4487_item,player_27bc4487_score,player_27bc4487_cut_speed,player_27bc4487_speed
3316,0,1,,0,2,,0,3,,1,0,tomato,2.1666666666666674,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.05730783311829,76.64581013308856,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3317,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.04188978116705,75.3959052232363,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3318,0,1,,0,2,,0,3,,1,0,tomato,2.2500000000000004,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.026471729215814,74.14600031338404,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3319,0,1,,0,2,,0,3,,1,0,tomato,2.291666666666667,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.01105367726458,72.89609540353177,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3320,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00233740280598,71.64614866015211,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3321,0,1,,0,2,,0,3,,1,0,tomato,2.375,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.002150663338,70.3961486741012,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3322,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00196392387002,69.14614868805029,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3323,0,1,,0,2,,0,3,,1,0,tomato,2.458333333333333,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.001777184402044,67.89614870199938,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3324,0,1,,0,2,,0,3,,1,0,tomato,2.4999999999999996,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00159044493407,66.64614871594847,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3325,0,1,,0,2,,0,3,,1,0,tomato,2.541666666666666,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00140370546609,65.39614872989756,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3326,0,1,,0,2,,0,3,,1,0,tomato,2.5833333333333326,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00121696599811,64.14614874384665,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3327,0,1,,0,2,,0,3,,1,0,tomato,2.624999999999999,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00103022653013,62.89614875779511,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3328,0,1,,0,2,,0,3,,1,0,tomato,2.6666666666666656,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.000843487062156,61.64614877174349,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3329,0,1,,0,2,,0,3,,1,0,tomato,2.708333333333332,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00065674759439,60.39614878569187,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3330,0,1,,0,2,,0,3,,1,0,tomato,2.7499999999999987,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00047000812677,59.14614879964025,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3331,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.000283268659146,57.89614881358863,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3332,0,1,,0,2,,0,3,,1,0,tomato,2.8333333333333317,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.000096529191524,56.64614882753701,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3333,0,1,,0,2,,0,3,,1,0,tomato,2.8749999999999982,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.000027855578296,55.39614883255961,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3334,0,1,,0,2,,0,3,,1,0,tomato,2.9166666666666647,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.000025594008164,54.14614883256146,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3335,0,1,,0,2,,0,3,,1,0,tomato,2.9583333333333313,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00002333243803,52.896148832563306,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3336,0,1,,0,2,,0,3,,1,0,tomato,2.999999999999998,2,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0000210708679,51.64614883256515,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3337,0,1,,0,2,,0,3,,1,0,tomato_cut,3.0416666666666643,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00001880929777,50.396148832567,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3338,0,1,,0,2,,0,3,,1,0,tomato_cut,3.083333333333331,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00001654772764,49.14614883256885,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3339,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.00001428615751,47.896148832570695,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3340,0,1,,0,2,,0,3,,1,0,tomato_cut,3.166666666666664,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.000012024587235,46.64614883257254,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3341,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2083333333333304,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,plate,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3342,0,1,,0,2,,0,3,,1,0,tomato_cut,3.249999999999997,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3343,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2916666666666634,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3344,0,1,,0,2,,0,3,,1,0,tomato_cut,3.33333333333333,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3345,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3749999999999964,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3346,0,1,,0,2,,0,3,,1,0,tomato_cut,3.416666666666663,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3347,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333295,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3348,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3349,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666625,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3350,0,1,,0,2,,0,3,,1,0,tomato_cut,3.583333333333329,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3351,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6249999999999956,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3352,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3353,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3354,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3355,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7916666666666616,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3356,0,1,,0,2,,0,3,,1,0,tomato_cut,3.833333333333328,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3357,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8749999999999947,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3358,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3359,0,1,,0,2,,0,3,,1,0,tomato_cut,3.9583333333333277,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3360,0,1,,0,2,,0,3,,1,0,tomato_cut,3.9999999999999942,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3361,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3362,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3363,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3364,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,40.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3365,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,38.749999999999716,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3366,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,37.49999999999943,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3367,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,36.24999999999915,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3368,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,34.99999999999886,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3369,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,33.74999999999858,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3370,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,32.499999999998295,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3371,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,31.249999999998227,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3372,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,29.9999999999983,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3373,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,28.74999999999837,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3374,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,27.49999999999844,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3375,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,26.24999999999851,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3376,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.999999999998582,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3377,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,tomato,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3378,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.0,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3379,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.041666666666666664,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3380,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.08333333333333333,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3381,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.125,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3382,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.16666666666666666,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3383,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.20833333333333331,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,,1,1.0,30.0
3384,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.24999999999999997,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
3385,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.29166666666666663,0,3,2,plate,3,3,tomato_salad,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0
