tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9fc2c6490505a099_score,player_cec63023_x,player_cec63023_y,player_cec63023_move_target,player_cec63023_item,player_cec63023_score,player_cec63023_cut_speed,player_cec63023_speed,player_b0fefbab_x,player_b0fefbab_y,player_b0fefbab_move_target,player_b0fefbab_item,player_b0fefbab_score,player_b0fefbab_cut_speed,player_b0fefbab_speed,408dab703b914fca_score,4c7535247458e37b_message,185ad724364b6bc7_score
5595,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.50000000000284,40.0,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5596,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.75000000000313,40.0,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5597,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.00000000000341,40.0,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5598,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.12016826116314,39.68378443342246,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5599,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.0095245421619,38.80540785959596,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5600,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.89888082316065,37.92703128576946,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5601,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.7882371041594,37.04865471194296,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5602,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.67759338515816,36.17027813811646,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5603,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.56694966615692,35.29190156428996,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5604,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.45630594715567,34.41352499046346,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5605,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.34566222815442,33.53514841663696,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5606,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.23501850915318,32.65677184281046,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5607,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.12437479015193,31.778395268983957,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5608,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.01373107115069,30.900018695157552,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5609,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.90308735214953,30.021642121331407,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5610,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.79244363314886,29.143265547505262,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5611,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.68179991414819,28.264888973679117,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5612,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.57115619514751,27.386512399852972,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5613,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.46051247614683,26.508135826026827,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5614,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.34986875714615,25.62975925220068,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5615,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.23922503814548,24.751382678374537,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5616,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5617,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5618,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5619,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5620,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5621,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5622,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5623,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5624,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5625,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5626,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5627,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5628,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5629,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5630,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5631,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5632,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5633,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5634,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5635,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5636,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5637,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5638,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5639,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5640,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5641,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5642,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5643,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,3.0
5644,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,88.88388347648305,39.11611652351695,,,2,1.0,30.0,,,3.0
5645,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,89.7677669529661,38.2322330470339,,,2,1.0,30.0,,,3.0
5646,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,90.65165042944915,37.34834957055085,,,2,1.0,30.0,,,3.0
5647,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,91.5355339059322,36.4644660940678,,,2,1.0,30.0,,,3.0
5648,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.11611652351695,24.88388347648305,,tomato,1,1.0,30.0,92.41941738241525,35.58058261758475,,,2,1.0,30.0,,,3.0
5649,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.2322330470339,25.7677669529661,,tomato,1,1.0,30.0,93.3033008588983,34.6966991411017,,,2,1.0,30.0,,,3.0
5650,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.34834957055085,26.65165042944915,,tomato,1,1.0,30.0,94.18718433538135,33.812815664618654,,,2,1.0,30.0,,,3.0
5651,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.4644660940678,27.535533905932198,,tomato,1,1.0,30.0,95.0710678118644,32.928932188135605,,,2,1.0,30.0,,,3.0
5652,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.58058261758475,28.419417382415247,,tomato,1,1.0,30.0,95.95495128834744,32.045048711652555,,,2,1.0,30.0,,,3.0
5653,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.6966991411017,29.303300858898297,,tomato,1,1.0,30.0,96.8388347648305,31.161165235169506,,,2,1.0,30.0,,,3.0
5654,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.81281566461865,30.187184335381346,,tomato,1,1.0,30.0,97.72271824131354,30.277281758686456,,,2,1.0,30.0,,,3.0
5655,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.9289321881356,31.071067811864395,,tomato,1,1.0,30.0,98.6066017177966,29.393398282203407,,,2,1.0,30.0,,,3.0
5656,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04504871165256,31.954951288347445,,tomato,1,1.0,30.0,99.49048519427964,28.509514805720357,,,2,1.0,30.0,,,3.0
5657,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.1611652351695,32.838834764830494,,tomato,1,1.0,30.0,100.37436867076269,27.625631329237308,,,2,1.0,30.0,,,3.0
5658,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.27728175868646,33.722718241313544,,tomato,1,1.0,30.0,101.25825214724574,26.74174785275426,,,2,1.0,30.0,,,3.0
5659,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.3933982822034,34.60660171779659,,tomato,1,1.0,30.0,102.14213562372879,25.85786437627121,,,2,1.0,30.0,,,3.0
5660,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.50951480572036,35.49048519427964,,tomato,1,1.0,30.0,103.02601910021184,24.97398089978816,,,2,1.0,30.0,,,3.0
5661,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.62563132923731,36.37436867076269,,tomato,1,1.0,30.0,104.0,24.0,,,2,1.0,30.0,,,3.0
5662,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.74174785275426,37.25825214724574,,tomato,1,1.0,30.0,104.0,24.0,,tomato,2,1.0,30.0,,,3.0
5663,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.85786437627121,38.14213562372879,,tomato,1,1.0,30.0,104.0,24.0,,tomato,2,1.0,30.0,,,3.0
