tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cbf7431ebcd45ba3_score,player_4b0f5328_x,player_4b0f5328_y,player_4b0f5328_move_target,player_4b0f5328_item,player_4b0f5328_score,player_4b0f5328_cut_speed,player_4b0f5328_speed,player_2f010222_x,player_2f010222_y,player_2f010222_move_target,player_2f010222_item,player_2f010222_score,player_2f010222_cut_speed,player_2f010222_speed,fdd21a25036d0105_score,0a36b82c1558f250_message,07e5bd0855e1e648_score
5890,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.75000000000085,,,0,1.0,30.0,24.0,68.50000000000284,,,0,1.0,30.0,,,0.0
5891,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000114,,,0,1.0,30.0,24.0,69.75000000000313,,,0,1.0,30.0,,,0.0
5892,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.25000000000142,,,0,1.0,30.0,24.0,71.00000000000341,,,0,1.0,30.0,,,0.0
5893,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.500000000001705,,,0,1.0,30.0,24.0,72.2500000000037,,,0,1.0,30.0,,,0.0
5894,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.75000000000199,,,0,1.0,30.0,24.0,73.50000000000398,,,0,1.0,30.0,,,0.0
5895,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000002274,,,0,1.0,30.0,24.0,74.75000000000426,,,0,1.0,30.0,,,0.0
5896,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.25000000000256,,,0,1.0,30.0,24.0,76.00000000000455,,,0,1.0,30.0,,,0.0
5897,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,,0,1.0,30.0,24.0,77.25000000000483,,,0,1.0,30.0,,,0.0
5898,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,,0,1.0,30.0,24.0,78.50000000000512,,,0,1.0,30.0,,,0.0
5899,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,,0,1.0,30.0,24.0,79.7500000000054,,,0,1.0,30.0,,,0.0
5900,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,81.00000000000568,,,0,1.0,30.0,,,0.0
5901,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,82.25000000000597,,,0,1.0,30.0,,,0.0
5902,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,83.50000000000625,,,0,1.0,30.0,,,0.0
5903,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,84.75000000000654,,,0,1.0,30.0,,,0.0
5904,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,86.00000000000682,,,0,1.0,30.0,,,0.0
5905,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,87.2500000000071,,,0,1.0,30.0,,,0.0
5906,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,88.50000000000739,,,0,1.0,30.0,,,0.0
5907,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,89.75000000000767,,,0,1.0,30.0,,,0.0
5908,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,91.00000000000796,,,0,1.0,30.0,,,0.0
5909,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,92.25000000000824,,,0,1.0,30.0,,,0.0
5910,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,93.50000000000853,,,0,1.0,30.0,,,0.0
5911,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,94.75000000000881,,,0,1.0,30.0,,,0.0
5912,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,96.0000000000091,,,0,1.0,30.0,,,0.0
5913,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,97.25000000000938,,,0,1.0,30.0,,,0.0
5914,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,98.50000000000966,,,0,1.0,30.0,,,0.0
5915,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,99.75000000000995,,,0,1.0,30.0,,,0.0
5916,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,101.00000000001023,,,0,1.0,30.0,,,0.0
5917,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,102.25000000001052,,,0,1.0,30.0,,,0.0
5918,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,103.5000000000108,,,0,1.0,30.0,,,0.0
5919,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,104.75000000001108,,,0,1.0,30.0,,,0.0
5920,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,106.00000000001137,,,0,1.0,30.0,,,0.0
5921,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,107.25000000001165,,,0,1.0,30.0,,,0.0
5922,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,108.50000000001194,,,0,1.0,30.0,,,0.0
5923,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,109.75000000001222,,,0,1.0,30.0,,,0.0
5924,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,111.0000000000125,,,0,1.0,30.0,,,0.0
5925,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,112.25000000001279,,,0,1.0,30.0,,,0.0
5926,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,113.50000000001307,,,0,1.0,30.0,,,0.0
5927,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,114.75000000001336,,,0,1.0,30.0,,,0.0
5928,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,116.00000000001364,,,0,1.0,30.0,,,0.0
5929,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,117.25000000001393,,,0,1.0,30.0,,,0.0
5930,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,118.50000000001421,,,0,1.0,30.0,,,0.0
5931,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.0,119.7500000000145,,,0,1.0,30.0,,,0.0
5932,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,24.84324151087378,120.65378202977331,,,0,1.0,30.0,,,0.0
5933,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,25.721618084700637,121.54313831077206,,,0,1.0,30.0,,,0.0
5934,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,26.599994658527493,122.43249459177082,,,0,1.0,30.0,,,0.0
5935,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,27.47837123235435,123.32185087276957,,,0,1.0,30.0,,,0.0
5936,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,28.356747806181204,124.21120715376833,,,0,1.0,30.0,,,0.0
5937,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,29.23512438000806,125.10056343476708,,,0,1.0,30.0,,,0.0
5938,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,30.113500953834915,125.98991971576584,,,0,1.0,30.0,,,0.0
5939,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,30.99187752766177,126.87927599676459,,,0,1.0,30.0,,,0.0
5940,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,31.870254101488626,127.76863227776334,,,0,1.0,30.0,,,0.0
5941,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,32.74863067531518,128.6579885587621,,,0,1.0,30.0,,,0.0
5942,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,33.62700724914168,129.54734483976085,,,0,1.0,30.0,,,0.0
5943,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,34.50538382296818,130.4367011207596,,,0,1.0,30.0,,,0.0
5944,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,35.38376039679468,131.32605740175836,,,0,1.0,30.0,,,0.0
5945,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,36.26213697062118,132.21541368275712,,,0,1.0,30.0,,,0.0
5946,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,37.1405135444477,133.10476996375587,,,0,1.0,30.0,,,0.0
5947,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,38.01889011827441,133.99412624475463,,,0,1.0,30.0,,,0.0
5948,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,38.89726669210113,134.88348252575338,,,0,1.0,30.0,,,0.0
5949,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,39.77564326592783,135.77283880675213,,,0,1.0,30.0,,,0.0
5950,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,40.669344125618494,134.97004275038694,,,0,1.0,30.0,,,0.0
5951,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,41.563683497220154,134.09674034663158,,,0,1.0,30.0,,,0.0
5952,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,42.458022868821814,133.22343794287622,,,0,1.0,30.0,,,0.0
5953,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,43.352362240423474,132.35013553912086,,,0,1.0,30.0,,,0.0
5954,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,44.246701612025134,131.4768331353655,,,0,1.0,30.0,,,0.0
5955,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,45.141040983626795,130.60353073161014,,,0,1.0,30.0,,,0.0
5956,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,46.035380355228455,129.73022832785477,,,0,1.0,30.0,,,0.0
