tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ae5bd443eea7972a_score,player_e72457b7_x,player_e72457b7_y,player_e72457b7_move_target,player_e72457b7_item,player_e72457b7_score,player_e72457b7_cut_speed,player_e72457b7_speed,player_2aaa5118_x,player_2aaa5118_y,player_2aaa5118_move_target,player_2aaa5118_item,player_2aaa5118_score,player_2aaa5118_cut_speed,player_2aaa5118_speed
3106,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.09612291258126,79.84439289871324,,tomato,4,1.0,30.0,81.79663280908761,39.88134589996872,,plate,0,1.0,30.0
3107,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.080806925409924,78.59448673401977,,tomato,4,1.0,30.0,80.54672448264319,39.89648444302571,,plate,0,1.0,30.0
3108,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.06549093823859,77.3445805693263,,tomato,4,1.0,30.0,79.29681615619876,39.911622986082705,,plate,0,1.0,30.0
3109,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.050174951067255,76.09467440463283,,tomato,4,1.0,30.0,78.04690782975433,39.9267615291397,,plate,0,1.0,30.0
3110,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.034858963895918,74.84476823993936,,tomato,4,1.0,30.0,76.7969995033099,39.94190007219687,,plate,0,1.0,30.0
3111,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.019542976724583,73.59486207524589,,tomato,4,1.0,30.0,75.54709117686548,39.95703861525422,,plate,0,1.0,30.0
3112,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.004226989553246,72.34495591055241,,tomato,4,1.0,30.0,74.29718285042105,39.972177158311574,,plate,0,1.0,30.0
3113,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.002226799805207,71.09496718275801,,tomato,4,1.0,30.0,73.04727452397663,39.98731570136893,,plate,0,1.0,30.0
3114,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00204240061489,69.84496719635894,,tomato,4,1.0,30.0,71.91278695016098,40.27873505658064,,plate,0,1.0,30.0
3115,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001858001424573,68.59496720995986,,tomato,4,1.0,30.0,71.02356847568149,41.15725113762039,,plate,0,1.0,30.0
3116,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001673602234256,67.34496722356079,,tomato,4,1.0,30.0,70.134350001202,42.03576721866014,,plate,0,1.0,30.0
3117,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00148920304394,66.09496723716171,,tomato,4,1.0,30.0,69.2451315267225,42.91428329969989,,plate,0,1.0,30.0
3118,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00130480385362,64.84496725076264,,tomato,4,1.0,30.0,68.35591305224301,43.79279938073964,,plate,0,1.0,30.0
3119,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001120404663304,63.59496726436356,,tomato,4,1.0,30.0,67.46669457776352,44.671315461779386,,plate,0,1.0,30.0
3120,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.000936005472987,62.344967277964486,,tomato,4,1.0,30.0,66.57747610328403,45.549831542819135,,plate,0,1.0,30.0
3121,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00075160628267,61.09496729156541,,tomato,4,1.0,30.0,65.68825762880454,46.42834762385888,,plate,0,1.0,30.0
3122,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.000567207092352,59.844967305166335,,tomato,4,1.0,30.0,64.79903915432504,47.30686370489863,,plate,0,1.0,30.0
3123,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.000382807902035,58.59496731876726,,tomato,4,1.0,30.0,63.90982067984555,48.18537978593838,,plate,0,1.0,30.0
3124,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.000198408711718,57.344967332368185,,tomato,4,1.0,30.0,63.02060220536606,49.06389586697813,,plate,0,1.0,30.0
3125,0,1,,0,2,None_cut,3.083333333333331,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,4,1.0,30.0,62.13138373088657,49.94241194801788,,plate,0,1.0,30.0
3126,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,61.24216525640708,50.82092802905757,,plate,0,1.0,30.0
3127,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,60.352946781927585,51.69944411009722,,plate,0,1.0,30.0
3128,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,59.46372830744809,52.57796019113686,,plate,0,1.0,30.0
3129,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,58.5745098329686,53.4564762721765,,plate,0,1.0,30.0
3130,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,57.68529135848911,54.334992353216144,,plate,0,1.0,30.0
3131,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.79607288400962,55.213508434255786,,plate,0,1.0,30.0
3132,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,plate,0,1.0,30.0
3133,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3134,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3135,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3136,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3137,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.45833333333333337,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3138,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.5,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3139,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.5416666666666666,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3140,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.5833333333333333,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3141,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.6249999999999999,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3142,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.6666666666666665,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3143,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.7083333333333331,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3144,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3145,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.7916666666666664,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3146,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.833333333333333,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3147,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.8749999999999997,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3148,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.9166666666666663,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3149,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.9583333333333329,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3150,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,0.9999999999999996,0,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3151,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.0416666666666663,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3152,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.083333333333333,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3153,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.1249999999999998,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3154,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.1666666666666665,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3155,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.2083333333333333,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3156,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.25,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3157,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.2916666666666667,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3158,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.3333333333333335,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,56.0,,,0,1.0,30.0
3159,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.3750000000000002,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,54.749999999999716,,,0,1.0,30.0
3160,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,53.49999999999943,,,0,1.0,30.0
3161,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.4583333333333337,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,52.24999999999915,,,0,1.0,30.0
3162,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.5000000000000004,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,50.99999999999886,,,0,1.0,30.0
3163,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.5416666666666672,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,49.74999999999858,,,0,1.0,30.0
3164,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.583333333333334,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,48.499999999998295,,,0,1.0,30.0
3165,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,47.24999999999801,,,0,1.0,30.0
3166,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.6666666666666674,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,45.999999999997726,,,0,1.0,30.0
3167,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,44.74999999999744,,,0,1.0,30.0
3168,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.7500000000000009,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,43.49999999999716,,,0,1.0,30.0
3169,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.7916666666666676,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,42.249999999996874,,,0,1.0,30.0
3170,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.8333333333333344,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.99999999999659,,,0,1.0,30.0
3171,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.875000000000001,1,2,2,tomato_salad,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,,0,1.0,30.0
3172,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.9166666666666679,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3173,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,1.9583333333333346,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3174,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.0000000000000013,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3175,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.041666666666668,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3176,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.0833333333333344,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3177,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.125000000000001,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3178,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.1666666666666674,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3179,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.208333333333334,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3180,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.2500000000000004,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
3181,0,1,,0,2,None_cut,3.083333333333331,3,0,3,tomato,2.291666666666667,2,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
