tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,33f13f608e89e818_score,player_13417f8e_x,player_13417f8e_y,player_13417f8e_move_target,player_13417f8e_item,player_13417f8e_score,player_13417f8e_cut_speed,player_13417f8e_speed,player_1062ffe2_x,player_1062ffe2_y,player_1062ffe2_move_target,player_1062ffe2_item,player_1062ffe2_score,player_1062ffe2_cut_speed,player_1062ffe2_speed
4018,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.001643252841575,67.13243598537909,,tomato,2,1.0,15.0,30.61746306601924,30.698099746314814,,tomato,2,0.5,30.0
4019,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.001550996931286,66.50743599218808,,tomato,2,1.0,15.0,29.738948339405752,29.808879933713175,,tomato,2,0.5,30.0
4020,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.001458741021,65.88243599899707,,tomato,2,1.0,15.0,28.860433612792264,28.919660121111537,,tomato,2,0.5,30.0
4021,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00136648511071,65.25743600580606,,tomato,2,1.0,15.0,27.981918886178775,28.0304403085099,,tomato,2,0.5,30.0
4022,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00127422920042,64.63243601261505,,tomato,2,1.0,15.0,27.103404159565287,27.14122049590826,,tomato,2,0.5,30.0
4023,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00118197329013,64.00743601942403,,tomato,2,1.0,15.0,26.224889432951798,26.252000683306623,,tomato,2,0.5,30.0
4024,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00108971737984,63.38243602623302,,tomato,2,1.0,15.0,25.34637470633831,25.362780870704984,,tomato,2,0.5,30.0
4025,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00099746146955,62.75743603304201,,tomato,2,1.0,15.0,24.46785997972482,24.473561058103463,,tomato,2,0.5,30.0
4026,0,1,,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00090520555926,62.132436039851,,tomato,2,1.0,15.0,24.0,24.0,,tomato,2,0.5,30.0
4027,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000812949648974,61.50743604665999,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4028,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000720693738685,60.88243605346898,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4029,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0006284378284,60.25743606027797,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4030,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00053618191811,59.63243606708696,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4031,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00044392600782,59.007436073895946,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4032,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00035167009753,58.382436080704935,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4033,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000259414187475,57.75743608751392,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4034,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00016715827754,57.13243609432291,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4035,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00007490236761,56.5074361011319,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4036,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00002821917714,55.882436104537035,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4037,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000027108706135,55.257436104538314,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4038,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00002599823513,54.63243610453959,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4039,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00002488776413,54.00743610454087,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4040,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00002377729312,53.38243610454215,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4041,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00002266682212,52.75743610454343,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4042,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000021556351115,52.13243610454471,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4043,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00002044588011,51.50743610454599,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4044,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00001933540911,50.88243610454727,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4045,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0000182249381,50.257436104548546,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4046,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0000171144671,49.632436104549825,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4047,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000016003996095,49.007436104551104,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4048,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00001489352509,48.38243610455238,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4049,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00001378305409,47.75743610455366,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4050,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00001267258308,47.13243610455494,,tomato,2,1.0,15.0,24.0,24.0,,,2,0.5,30.0
4051,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00001156211208,46.50743610455622,,tomato,2,1.0,15.0,25.24999999999993,24.0,,,2,0.5,30.0
4052,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000010451641074,45.8824361045575,,tomato,2,1.0,15.0,26.499999999999858,24.0,,,2,0.5,30.0
4053,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00000934117007,45.25743610455878,,tomato,2,1.0,15.0,27.749999999999787,24.0,,,2,0.5,30.0
4054,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000008230699066,44.63243610456006,,tomato,2,1.0,15.0,28.999999999999716,24.0,,,2,0.5,30.0
4055,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00000712022806,44.007436104561336,,tomato,2,1.0,15.0,30.249999999999645,24.0,,,2,0.5,30.0
4056,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00000600975706,43.382436104562615,,tomato,2,1.0,15.0,31.499999999999574,24.0,,,2,0.5,30.0
4057,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000004899286054,42.757436104563894,,tomato,2,1.0,15.0,32.749999999999716,24.0,,,2,0.5,30.0
4058,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00000378881475,42.13243610456517,,tomato,2,1.0,15.0,34.0,24.0,,,2,0.5,30.0
4059,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00000267834339,41.50743610456645,,tomato,2,1.0,15.0,35.250000000000284,24.0,,,2,0.5,30.0
4060,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.00000156787203,40.88243610456773,,tomato,2,1.0,15.0,36.50000000000057,24.0,,,2,0.5,30.0
4061,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.000000457400674,40.25743610456901,,tomato,2,1.0,15.0,37.75000000000085,24.0,,,2,0.5,30.0
4062,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.60466833345753,39.79478757017277,,tomato,2,1.0,15.0,39.00000000000114,24.0,,,2,0.5,30.0
4063,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,tomato_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.16541054135086,39.350178087510145,,tomato,2,1.0,15.0,40.0,24.0,,,2,0.5,30.0
4064,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,38.726152749244186,38.90556860484752,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4065,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,38.28689495713751,38.46095912218489,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4066,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.84763716503084,38.01634963952226,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4067,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.408379372924166,37.57174015685963,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4068,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.96912158081749,37.127130674197005,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4069,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.52986378871082,36.68252119153438,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4070,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.09060599660415,36.23791170887175,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4071,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.651348204497474,35.79330222620912,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4072,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.2120904123908,35.34869274354641,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4073,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.77283262028413,34.90408326088311,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4074,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.333574828177454,34.45947377821981,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4075,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.89431703607078,34.014864295556514,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4076,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.45505924396411,33.57025481289321,,tomato,2,1.0,15.0,40.0,24.0,,tomato_cut,2,0.5,30.0
4077,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.015801451857435,33.125645330229915,,tomato,2,1.0,15.0,40.0,25.24999999999993,,tomato_cut,2,0.5,30.0
4078,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.57654365975076,32.68103584756661,,tomato,2,1.0,15.0,40.0,26.499999999999858,,tomato_cut,2,0.5,30.0
4079,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.13728586764409,32.23642636490331,,tomato,2,1.0,15.0,40.0,27.749999999999787,,tomato_cut,2,0.5,30.0
4080,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.69802807553766,31.791816882240237,,tomato,2,1.0,15.0,40.0,28.999999999999716,,tomato_cut,2,0.5,30.0
4081,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.258770283431343,31.347207399577254,,tomato,2,1.0,15.0,40.0,30.249999999999645,,tomato_cut,2,0.5,30.0
4082,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.819512491325025,30.90259791691427,,tomato,2,1.0,15.0,40.0,31.499999999999574,,tomato_cut,2,0.5,30.0
4083,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.380254699218707,30.457988434251288,,tomato,2,1.0,15.0,40.0,32.749999999999716,,tomato_cut,2,0.5,30.0
4084,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.94099690711239,30.013378951588304,,tomato,2,1.0,15.0,40.0,34.0,,tomato_cut,2,0.5,30.0
4085,0,1,tomato,0,2,,0,3,,1,0,None_cut,3.6666666666666754,3,2,0,None_cut,3.208333333333339,3,3,2,,3,3,plate,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.50173911500607,29.56876946892532,,tomato,2,1.0,15.0,40.0,35.250000000000284,,tomato_cut,2,0.5,30.0
