tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,4cee7414efadf153_score,player_0cdace60_x,player_0cdace60_y,player_0cdace60_move_target,player_0cdace60_item,player_0cdace60_score,player_0cdace60_cut_speed,player_0cdace60_speed,player_5153f21a_x,player_5153f21a_y,player_5153f21a_move_target,player_5153f21a_item,player_5153f21a_score,player_5153f21a_cut_speed,player_5153f21a_speed,d97b7e10b891d6e0_score,a5b0f2259253fdf3_message,ad73825a98aed21b_score
6273,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.928382666896354,109.84454303519475,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6274,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.94369865406715,108.59463687050128,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6275,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.95901464123794,107.3447307058078,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6276,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.97433062840848,106.09482454111433,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6277,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98964661557893,104.84491837642086,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6278,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.997699440518915,103.5949671773087,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6279,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99788383970923,102.34496719090963,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6280,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99806823889955,101.09496720451055,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6281,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998252638089866,99.84496721811148,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6282,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99843703728018,98.5949672317124,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6283,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9986214364705,97.34496724531333,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6284,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99880583566082,96.09496725891425,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6285,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998990234851135,94.84496727251518,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6286,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99917463404145,93.5949672861161,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6287,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99935903323177,92.34496729971703,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6288,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99954343242209,91.09496731331795,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6289,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999727831612404,89.84496732691888,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6290,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99991223080253,88.5949673405198,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6291,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999972748101165,87.34496734487384,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6292,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999974968039176,86.0949673448764,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6293,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99997718797719,84.84496734487895,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6294,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999794079152,83.59496734488151,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6295,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998162785321,82.34496734488407,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6296,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998384779122,81.09496734488663,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6297,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998606772923,79.84496734488918,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6298,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998828766692,78.59496734489174,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6299,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999050760458,77.3449673448943,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6300,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999992727542235,76.09496734489686,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6301,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999494747989,74.84496734489942,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6302,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999716741755,73.59496734490197,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6303,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999993873552,72.34496734490453,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6304,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999967726611,71.09496734490459,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6305,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999997039914,69.8449673449043,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6306,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999973071669,68.59496734490402,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6307,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999975744198,67.34496734490374,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6308,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999784167265,66.09496734490345,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6309,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999810892554,64.84496734490317,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6310,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999983761784,63.594967344902884,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6311,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999986434313,62.3449673449026,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6312,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999989106842,61.094967344902315,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6313,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999991779371,59.84496734490203,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6314,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999944519,58.59496734490175,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6315,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999971244286,57.34496734490146,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6316,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.07028117320021,56.1238297591418,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6317,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.94879589030841,55.23460993714927,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6318,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.827310607416614,54.345390115156746,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6319,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.70582532452482,53.45617029316422,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6320,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.58434004163302,52.566950471171694,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6321,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.46285475874122,51.67773064917917,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6322,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.341369475849426,50.78851082718664,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6323,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.21988419295763,49.899291005194115,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6324,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.09839891006583,49.01007118320159,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6325,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.976913627174035,48.12085136120906,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
6326,test,False,0,1,None_cut,4.0,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_cut,2,5,tomato_cut,2,6,tomato_cut,2,7,tomato_cut,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.85542834428225,47.23163153921654,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
