tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b3d41ea5cd0bb321_score,player_11843aa3_x,player_11843aa3_y,player_11843aa3_move_target,player_11843aa3_item,player_11843aa3_score,player_11843aa3_cut_speed,player_11843aa3_speed,player_96d81ed9_x,player_96d81ed9_y,player_96d81ed9_move_target,player_96d81ed9_item,player_96d81ed9_score,player_96d81ed9_cut_speed,player_96d81ed9_speed
3405,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.50000000000077,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3406,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.00000000000102,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3407,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.50000000000128,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3408,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.000000000001535,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3409,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.50000000000179,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3410,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.000000000002046,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3411,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.5000000000023,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3412,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000000256,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3413,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.500000000002814,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3414,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.00000000000307,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3415,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.500000000003325,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3416,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.00000000000358,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3417,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.50000000000384,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3418,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.00000000000409,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3419,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.50000000000364,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3420,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.00000000000318,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3421,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.50000000000273,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3422,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000000227,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3423,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.50000000000182,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3424,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.00000000000136,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3425,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.50000000000091,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3426,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.00000000000045,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3427,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.5,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3428,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.99999999999955,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3429,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.49999999999909,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3430,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.99999999999864,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3431,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.49999999999818,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3432,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.99999999999773,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3433,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.49999999999727,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3434,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.99999999999682,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3435,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.49999999999636,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3436,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.99999999999591,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3437,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.49999999999545,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3438,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.999999999995,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3439,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.49999999999454,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3440,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.99999999999409,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3441,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,75.49999999999363,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3442,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,75.99999999999318,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3443,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.49999999999272,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3444,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.99999999999227,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3445,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.49999999999181,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3446,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.99999999999136,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3447,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.4999999999909,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3448,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.99999999999045,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3449,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.49999999999,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3450,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.99999999998954,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3451,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,80.49999999998909,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3452,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,80.99999999998863,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3453,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.49999999998818,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3454,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.99999999998772,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3455,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.49999999998727,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3456,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.99999999998681,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3457,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.49999999998636,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3458,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.9999999999859,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3459,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.49999999998545,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3460,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.999999999985,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3461,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,85.49999999998454,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3462,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,85.99999999998408,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3463,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.49999999998363,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3464,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.99999999998317,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3465,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.49999999998272,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3466,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.137048156007157,87.94371843039113,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3467,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.488453684230638,88.29940671349033,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3468,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.83985921245412,88.65509499658953,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3469,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.1912647406776,89.01078327968872,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3470,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.54267026890108,89.36647156278792,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3471,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.89407579712456,89.72215984588712,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3472,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24548132534804,90.07784812898632,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3473,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.596886853571522,90.43353641208552,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3474,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.948292381795003,90.78922469518471,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3475,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.299697910018484,91.14491297828391,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3476,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.651103438241964,91.50060126138311,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3477,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.002508966465445,91.85628954448231,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3478,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.353914494688926,92.2119778275815,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3479,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.705320022912407,92.5676661106807,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3480,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.056725551135887,92.9233543937799,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3481,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.408131079359368,93.2790426768791,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
3482,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.75953660758285,93.6347309599783,,tomato_cut,0,1.0,12.0,88.0,56.0,,tomato,0,0.2,30.0
