tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa0d0f1e6e000507_score,player_1a19cdbc_x,player_1a19cdbc_y,player_1a19cdbc_move_target,player_1a19cdbc_item,player_1a19cdbc_score,player_1a19cdbc_cut_speed,player_1a19cdbc_speed,player_9f4bde33_x,player_9f4bde33_y,player_9f4bde33_move_target,player_9f4bde33_item,player_9f4bde33_score,player_9f4bde33_cut_speed,player_9f4bde33_speed
3933,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.99999999999659,,,1,1.0,30.0,56.0,56.0,,tomato_salad,11,1.0,30.0
3934,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,tomato_salad,11,1.0,30.0
3935,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,tomato_salad,11,1.0,30.0
3936,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,tomato_salad,11,1.0,30.0
3937,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,57.250000000000284,56.0,,tomato_salad,11,1.0,30.0
3938,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,58.50000000000057,56.0,,tomato_salad,11,1.0,30.0
3939,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,59.75000000000085,56.0,,tomato_salad,11,1.0,30.0
3940,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,61.00000000000114,56.0,,tomato_salad,11,1.0,30.0
3941,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,62.25000000000142,56.0,,tomato_salad,11,1.0,30.0
3942,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,63.500000000001705,56.0,,tomato_salad,11,1.0,30.0
3943,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,64.75000000000199,56.0,,tomato_salad,11,1.0,30.0
3944,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,66.00000000000227,56.0,,tomato_salad,11,1.0,30.0
3945,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,67.25000000000256,56.0,,tomato_salad,11,1.0,30.0
3946,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,68.50000000000284,56.0,,tomato_salad,11,1.0,30.0
3947,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,69.75000000000313,56.0,,tomato_salad,11,1.0,30.0
3948,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,71.00000000000341,56.0,,tomato_salad,11,1.0,30.0
3949,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,72.2500000000037,56.0,,tomato_salad,11,1.0,30.0
3950,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,73.50000000000398,56.0,,tomato_salad,11,1.0,30.0
3951,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,74.75000000000426,56.0,,tomato_salad,11,1.0,30.0
3952,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,76.00000000000455,56.0,,tomato_salad,11,1.0,30.0
3953,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,77.25000000000483,56.0,,tomato_salad,11,1.0,30.0
3954,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,78.50000000000512,56.0,,tomato_salad,11,1.0,30.0
3955,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,79.7500000000054,56.0,,tomato_salad,11,1.0,30.0
3956,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,81.00000000000568,56.0,,tomato_salad,11,1.0,30.0
3957,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,82.25000000000597,56.0,,tomato_salad,11,1.0,30.0
3958,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,83.50000000000625,56.0,,tomato_salad,11,1.0,30.0
3959,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,84.75000000000654,56.0,,tomato_salad,11,1.0,30.0
3960,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,86.00000000000682,56.0,,tomato_salad,11,1.0,30.0
3961,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,87.2500000000071,56.0,,tomato_salad,11,1.0,30.0
3962,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,tomato_salad,11,1.0,30.0
3963,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3964,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3965,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3966,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3967,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3968,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3969,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3970,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3971,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3972,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3973,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3974,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3975,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3976,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3977,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,56.0,,,12,1.0,30.0
3978,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,54.749999999999716,,,12,1.0,30.0
3979,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,53.49999999999943,,,12,1.0,30.0
3980,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,52.24999999999915,,,12,1.0,30.0
3981,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,50.99999999999886,,,12,1.0,30.0
3982,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,tomato,1,1.0,30.0,88.0,49.74999999999858,,,12,1.0,30.0
3983,0,1,,0,2,tomato,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,48.499999999998295,,,12,1.0,30.0
3984,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,47.24999999999801,,,12,1.0,30.0
3985,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,45.999999999997726,,,12,1.0,30.0
3986,0,1,,0,2,tomato,0.125,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,44.74999999999744,,,12,1.0,30.0
3987,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,43.49999999999716,,,12,1.0,30.0
3988,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,42.249999999996874,,,12,1.0,30.0
3989,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.0,40.99999999999659,,,12,1.0,30.0
3990,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,88.3162155665778,39.8798317388366,,,12,1.0,30.0
3991,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,89.194592140405,38.990475457837135,,,12,1.0,30.0
3992,0,1,,0,2,tomato,0.375,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,90.07296871423222,38.10111917683767,,,12,1.0,30.0
3993,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,90.95134528805943,37.211762895838206,,,12,1.0,30.0
3994,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,91.82972186188655,36.32240661483874,,,12,1.0,30.0
3995,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,92.70809843571327,35.433050333839276,,,12,1.0,30.0
3996,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,93.58647500953998,34.54369405283981,,,12,1.0,30.0
3997,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,94.4648515833667,33.654337771840346,,,12,1.0,30.0
3998,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,95.34322815719341,32.76498149084088,,,12,1.0,30.0
3999,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,96.22160473102007,31.875625209841466,,,12,1.0,30.0
4000,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,97.09998130484644,30.986268928842357,,,12,1.0,30.0
4001,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,97.9783578786728,30.096912647843247,,,12,1.0,30.0
4002,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,98.85673445249915,29.207556366844138,,,12,1.0,30.0
4003,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,99.73511102632551,28.318200085845028,,,12,1.0,30.0
4004,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,100.61348760015187,27.42884380484592,,,12,1.0,30.0
4005,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,101.49186417397823,26.53948752384681,,,12,1.0,30.0
4006,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,102.3702407478046,25.6501312428477,,,12,1.0,30.0
4007,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,103.24861732163096,24.76077496184859,,,12,1.0,30.0
4008,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,,12,1.0,30.0
4009,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,12,1.0,30.0
4010,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,12,1.0,30.0
4011,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,12,1.0,30.0
4012,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,12,1.0,30.0
4013,0,1,,0,2,tomato,1.25,1,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,12,1.0,30.0
