tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5de783074bdd2656_score,player_b8836c3c_x,player_b8836c3c_y,player_b8836c3c_move_target,player_b8836c3c_item,player_b8836c3c_score,player_b8836c3c_cut_speed,player_b8836c3c_speed,player_967cfb4d_x,player_967cfb4d_y,player_967cfb4d_move_target,player_967cfb4d_item,player_967cfb4d_score,player_967cfb4d_cut_speed,player_967cfb4d_speed
3135,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3136,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3137,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3138,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3139,0,1,,0,2,tomato,1.8583333333333292,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3140,0,1,,0,2,tomato,1.8666666666666625,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3141,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3142,0,1,,0,2,tomato,1.883333333333329,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3143,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3144,0,1,,0,2,tomato,1.8999999999999957,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3145,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3146,0,1,,0,2,tomato,1.9166666666666623,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3147,0,1,,0,2,tomato,1.9249999999999956,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3148,0,1,,0,2,tomato,1.933333333333329,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3149,0,1,,0,2,tomato,1.9416666666666622,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3150,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3151,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3152,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3153,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3154,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3155,0,1,,0,2,tomato,1.9583333333333288,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3156,0,1,,0,2,tomato,1.9666666666666621,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3157,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3158,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3159,0,1,,0,2,tomato,1.991666666666662,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3160,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3161,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3162,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3163,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3164,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3165,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3166,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3167,0,1,,0,2,tomato,2.0249999999999955,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3168,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3169,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3170,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3171,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3172,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3173,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3174,0,1,,0,2,tomato,2.0499999999999954,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3175,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3176,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3177,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3178,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3179,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3180,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3181,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3182,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3183,0,1,,0,2,tomato,2.091666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3184,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3185,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3186,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3187,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3188,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3189,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3190,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.64644660940678,71.64644660940678,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3191,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.29289321881356,71.29289321881356,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3192,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.93933982822034,70.93933982822034,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3193,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.58578643762712,70.58578643762712,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3194,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.2322330470339,70.2322330470339,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3195,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.87867965644068,69.87867965644068,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3196,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.52512626584746,69.52512626584746,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3197,0,1,,0,2,tomato,2.1416666666666617,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.17157287525424,69.17157287525424,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3198,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.81801948466102,68.81801948466102,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3199,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.4644660940678,68.4644660940678,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3200,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.11091270347458,68.11091270347458,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3201,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.75735931288136,67.75735931288136,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3202,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.40380592228814,67.40380592228814,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3203,0,1,,0,2,tomato,2.1583333333333283,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.05025253169492,67.05025253169492,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3204,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.6966991411017,66.6966991411017,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3205,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.34314575050848,66.34314575050848,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3206,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.98959235991526,65.98959235991526,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3207,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.63603896932204,65.63603896932204,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3208,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.28248557872882,65.28248557872882,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3209,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.9289321881356,64.9289321881356,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3210,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.57537879754238,64.57537879754238,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3211,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.633333333333323,3,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.22182540694916,64.22182540694916,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
