tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,652bdc4936ee99e4_score,player_35074a07_x,player_35074a07_y,player_35074a07_move_target,player_35074a07_item,player_35074a07_score,player_35074a07_cut_speed,player_35074a07_speed,player_923c9be6_x,player_923c9be6_y,player_923c9be6_move_target,player_923c9be6_item,player_923c9be6_score,player_923c9be6_cut_speed,player_923c9be6_speed,a174e44d288dc2a4_score,8ec5c0db206a2c8e_message,3517dbd3b600b50f_score
5217,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.9157852193804,40.000754554477574,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5218,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.16578520561463,40.00056904046489,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5219,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.41578519184885,40.00038352645192,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5220,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.66578517808308,40.00019801243888,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5221,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.915785165556,40.000028991905026,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5222,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.16578516555344,40.00002673877188,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5223,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.41578516555089,40.00002448563873,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5224,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.66578516554833,40.000022232505586,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5225,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.91578516554577,40.00001997937244,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5226,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.16578516554321,40.00001772623913,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5227,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.41578516554065,40.00001547310563,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5228,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.6657851655381,40.000013219972125,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5229,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.91578516553554,40.00001096683862,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5230,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.16578516553298,40.00000871370512,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5231,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.41578516553042,40.00000646057162,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5232,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.66578516552786,40.00000420743812,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5233,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9157851655253,40.000001954304615,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5234,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.06117265419364,39.74524499509275,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5235,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.9504398565045,38.866778238240755,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5236,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.83970705881536,37.98831148138876,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5237,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.72897426112623,37.10984472453677,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5238,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.61824146343709,36.23137796768478,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5239,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.50750866574795,35.35291121083286,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5240,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.39677586805881,34.474444453981576,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5241,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.28604307036967,33.595977697130294,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5242,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.17531027268053,32.71751094027901,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5243,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.0645774749914,31.839044183427664,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5244,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.95384467730227,30.960577426576027,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5245,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.84311187961313,30.08211066972439,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5246,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.732379081924,29.203643912872753,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5247,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.62164628423486,28.325177156021287,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5248,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.51091348654572,27.446710399170005,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5249,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.40018068885658,26.568243642318723,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5250,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.28944789116744,25.689776885467488,,,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5251,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.1787150934783,24.811310128616615,,,0,1.0,30.0,57.250000000000284,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5252,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,0,1.0,30.0,58.50000000000057,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5253,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,59.75000000000085,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5254,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,61.00000000000114,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5255,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,62.25000000000142,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5256,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,63.500000000001705,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5257,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,64.75000000000199,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5258,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,66.00000000000227,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5259,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,67.25000000000256,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5260,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,68.50000000000284,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5261,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,69.75000000000313,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5262,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,71.00000000000341,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5263,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,72.2500000000037,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5264,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,73.50000000000398,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5265,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,74.75000000000426,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5266,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,76.00000000000455,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5267,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,77.25000000000483,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5268,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,78.50000000000512,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5269,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,79.7500000000054,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5270,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,81.00000000000568,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5271,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,82.25000000000597,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5272,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,83.50000000000625,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5273,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,84.75000000000654,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5274,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,86.00000000000682,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5275,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,87.2500000000071,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5276,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,88.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5277,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5278,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5279,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5280,test,0,1,None_cut,3.666666666666662,3,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
