tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,949d18a8199a1c1c_score,player_e66911fc_x,player_e66911fc_y,player_e66911fc_move_target,player_e66911fc_item,player_e66911fc_score,player_e66911fc_cut_speed,player_e66911fc_speed,player_7962ead8_x,player_7962ead8_y,player_7962ead8_move_target,player_7962ead8_item,player_7962ead8_score,player_7962ead8_cut_speed,player_7962ead8_speed,4e104443587d4a0d_score,fa70c5212080818d_message,c3eb99f7debb49b3_score
7217,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.9904754578381,41.19459214040404,,,2,1.0,30.0,27.563665317461982,36.52265893481782,,,0,1.0,30.0,,,2.0
7218,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.10111917683935,42.07296871423054,,,2,1.0,30.0,26.66901247588821,37.39564020212214,,,0,1.0,30.0,,,2.0
7219,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.2117628958406,42.95134528805704,,,2,1.0,30.0,25.774359634314436,38.268621469426456,,,0,1.0,30.0,,,2.0
7220,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.32240661484184,43.82972186188354,,,2,1.0,30.0,24.879706792740663,39.141602736730775,,,0,1.0,30.0,,,2.0
7221,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.43305033384308,44.70809843571004,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7222,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.5833333333333326,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.54369405284433,45.58647500953654,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7223,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.624999999999999,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.65433777184558,46.46485158336304,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7224,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.6666666666666656,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.76498149084682,47.34322815718954,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7225,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.708333333333332,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.87562520984797,48.22160473101604,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7226,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.7499999999999987,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.9862689288485,49.099981304842544,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7227,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.791666666666665,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.09691264784904,49.978357878669044,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7228,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.8333333333333317,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.20755636684957,50.856734452495544,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7229,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.8749999999999982,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.31820008585011,51.735111026322045,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7230,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.42884380485064,52.613487600148545,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7231,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.53948752385118,53.491864173975046,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7232,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.650131242851714,54.370240747801546,,,2,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,2.0
7233,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.76077496185225,55.24861732162794,,,2,1.0,30.0,24.88388347648305,39.11611652351695,,,0,1.0,30.0,,,2.0
7234,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,25.7677669529661,38.2322330470339,,,0,1.0,30.0,,,2.0
7235,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,26.65165042944915,37.34834957055085,,,0,1.0,30.0,,,2.0
7236,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,2,1.0,30.0,27.535533905932198,36.4644660940678,,,0,1.0,30.0,,,2.0
7237,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,28.419417382415247,35.58058261758475,,,0,1.0,30.0,,,2.0
7238,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,29.303300858898297,34.6966991411017,,,0,1.0,30.0,,,2.0
7239,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,30.187184335381346,33.812815664618654,,,0,1.0,30.0,,,2.0
7240,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,31.071067811864395,32.928932188135605,,,0,1.0,30.0,,,2.0
7241,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,31.954951288347445,32.045048711652555,,,0,1.0,30.0,,,2.0
7242,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,32.838834764830494,31.161165235169506,,,0,1.0,30.0,,,2.0
7243,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,33.722718241313544,30.277281758686456,,,0,1.0,30.0,,,2.0
7244,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,34.60660171779659,29.393398282203407,,,0,1.0,30.0,,,2.0
7245,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,35.49048519427964,28.509514805720357,,,0,1.0,30.0,,,2.0
7246,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,36.37436867076269,27.625631329237308,,,0,1.0,30.0,,,2.0
7247,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,37.25825214724574,26.74174785275426,,,0,1.0,30.0,,,2.0
7248,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,38.14213562372879,25.85786437627121,,,0,1.0,30.0,,,2.0
7249,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,39.02601910021184,24.97398089978816,,,0,1.0,30.0,,,2.0
7250,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,39.95382555869017,24.194346815316237,,,0,1.0,30.0,,,2.0
7251,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,41.203733885133886,24.179208272259245,,,0,1.0,30.0,,,2.0
7252,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,42.4536422115776,24.164069729202254,,,0,1.0,30.0,,,2.0
7253,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,43.70355053802132,24.148931186145262,,,0,1.0,30.0,,,2.0
7254,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,44.953458864465034,24.13379264308827,,,0,1.0,30.0,,,2.0
7255,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,46.20336719090875,24.11865410003119,,,0,1.0,30.0,,,2.0
7256,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,47.453275517352466,24.103515556974024,,,0,1.0,30.0,,,2.0
7257,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,48.70318384379618,24.08837701391686,,,0,1.0,30.0,,,2.0
7258,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,49.9530921702399,24.073238470859692,,,0,1.0,30.0,,,2.0
7259,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,51.203000496683615,24.058099927802527,,,0,1.0,30.0,,,2.0
7260,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,52.45290882312733,24.04296138474536,,,0,1.0,30.0,,,2.0
7261,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,53.70281714957105,24.027822841688195,,,0,1.0,30.0,,,2.0
7262,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,54.95272547601476,24.01268429863103,,,0,1.0,30.0,,,2.0
7263,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,56.20266313364169,24.00233106509779,,,0,1.0,30.0,,,2.0
7264,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,57.45266312003295,24.002146614302884,,,0,1.0,30.0,,,2.0
7265,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,58.70266310642421,24.00196216350798,,,0,1.0,30.0,,,2.0
7266,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,59.95266309281547,24.001777712713075,,,0,1.0,30.0,,,2.0
7267,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,61.20266307920673,24.00159326191817,,,0,1.0,30.0,,,2.0
7268,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,62.45266306559799,24.001408811123397,,,0,1.0,30.0,,,2.0
7269,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,63.70266305198925,24.00122436032867,,,0,1.0,30.0,,,2.0
7270,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,64.95266303837997,24.001039909533944,,,0,1.0,30.0,,,2.0
7271,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,66.20266302477052,24.000855458739217,,,0,1.0,30.0,,,2.0
7272,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,67.45266301116106,24.00067100794449,,,0,1.0,30.0,,,2.0
7273,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,68.70266299755161,24.000486557149763,,,0,1.0,30.0,,,2.0
7274,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,69.95266298394216,24.000302106355036,,,0,1.0,30.0,,,2.0
7275,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,71.20266297033271,24.00011765556031,,,0,1.0,30.0,,,2.0
7276,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,72.45266296379884,24.00002795062462,,,0,1.0,30.0,,,2.0
7277,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,73.70266296379629,24.000025703404965,,,0,1.0,30.0,,,2.0
7278,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,74.95266296379373,24.00002345618531,,,0,1.0,30.0,,,2.0
7279,test,True,0,1,tomato,0.7499999999999998,0,0,2,tomato,2.9166666666666647,2,1,0,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,tomato_salad,2,1.0,30.0,76.20266296379117,24.000021208965656,,,0,1.0,30.0,,,2.0
