tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f3ca91610d131a3a_score,player_ddda1121_x,player_ddda1121_y,player_ddda1121_move_target,player_ddda1121_item,player_ddda1121_score,player_ddda1121_cut_speed,player_ddda1121_speed,player_08e8cab9_x,player_08e8cab9_y,player_08e8cab9_move_target,player_08e8cab9_item,player_08e8cab9_score,player_08e8cab9_cut_speed,player_08e8cab9_speed,228923cd0b6922d5_score,501df094647b88a6_message,7e887e6e80b06599_score
6340,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.583333333333334,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,64.44277991235263,47.66008083361383,,plate,7,1.0,30.0,,,7.0
6341,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.6250000000000007,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.553495838513946,48.53853051117993,,plate,7,1.0,30.0,,,7.0
6342,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.6666666666666674,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,62.66421176467491,49.41698018874657,,plate,7,1.0,30.0,,,7.0
6343,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.7083333333333341,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,61.774927690835874,50.29542986631321,,plate,7,1.0,30.0,,,7.0
6344,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.7500000000000009,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,60.88564361699684,51.17387954387986,,plate,7,1.0,30.0,,,7.0
6345,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.7916666666666676,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.9963595431578,52.05232922144651,,plate,7,1.0,30.0,,,7.0
6346,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.8333333333333344,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.107075469318765,52.93077889901316,,plate,7,1.0,30.0,,,7.0
6347,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,58.21779139547973,53.809228576579805,,plate,7,1.0,30.0,,,7.0
6348,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.9166666666666679,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,57.32850732164069,54.687678254146455,,plate,7,1.0,30.0,,,7.0
6349,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,1.9583333333333346,1,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.43922324780166,55.5661279317131,,plate,7,1.0,30.0,,,7.0
6350,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.0000000000000013,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.18789943411698,56.715740397590366,,plate,7,1.0,30.0,,,7.0
6351,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.172533524872954,57.965645949555125,,plate,7,1.0,30.0,,,7.0
6352,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.0833333333333344,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.15716761562893,59.21555150151988,,plate,7,1.0,30.0,,,7.0
6353,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.1418017063849,60.46545705348464,,plate,7,1.0,30.0,,,7.0
6354,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.1666666666666674,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.12643579714088,61.7153626054494,,plate,7,1.0,30.0,,,7.0
6355,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.208333333333334,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.11106988789685,62.96526815741416,,plate,7,1.0,30.0,,,7.0
6356,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.2500000000000004,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.09570397865283,64.21517370937904,,plate,7,1.0,30.0,,,7.0
6357,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.291666666666667,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0803380694088,65.46507926134451,,plate,7,1.0,30.0,,,7.0
6358,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.3333333333333335,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.06497216016478,66.71498481330998,,plate,7,1.0,30.0,,,7.0
6359,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.375,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.04960625092075,67.96489036527545,,plate,7,1.0,30.0,,,7.0
6360,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.4166666666666665,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.03424034167659,69.21479591724092,,plate,7,1.0,30.0,,,7.0
6361,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.458333333333333,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.018874432432206,70.46470146920639,,plate,7,1.0,30.0,,,7.0
6362,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.4999999999999996,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00350852318782,71.71460702117186,,plate,7,1.0,30.0,,,7.0
6363,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.541666666666666,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00225830311742,72.9646003966967,,plate,7,1.0,30.0,,,7.0
6364,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.5833333333333326,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00207055427517,74.21460038259697,,plate,7,1.0,30.0,,,7.0
6365,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.624999999999999,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00188280543292,75.46460036849724,,plate,7,1.0,30.0,,,7.0
6366,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.6666666666666656,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00169505659067,76.71460035439752,,plate,7,1.0,30.0,,,7.0
6367,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.708333333333332,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00150730774842,77.96460034029779,,plate,7,1.0,30.0,,,7.0
6368,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.7499999999999987,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00131955890636,79.21460032619807,,plate,7,1.0,30.0,,,7.0
6369,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.791666666666665,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.001131810064464,80.46460031209834,,plate,7,1.0,30.0,,,7.0
6370,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.8333333333333317,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00094406122257,81.71460029799862,,plate,7,1.0,30.0,,,7.0
6371,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.8749999999999982,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00075631238067,82.96460028389889,,plate,7,1.0,30.0,,,7.0
6372,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.9166666666666647,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00056856353878,84.21460026979916,,plate,7,1.0,30.0,,,7.0
6373,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.9583333333333313,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00038081469688,85.46460025569944,,plate,7,1.0,30.0,,,7.0
6374,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato,2.999999999999998,2,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00019306585499,86.71460024159971,,plate,7,1.0,30.0,,,7.0
6375,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00002942616286,87.96460022933262,,plate,7,1.0,30.0,,,7.0
6376,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.083333333333331,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00002713231917,89.21460022933006,,plate,7,1.0,30.0,,,7.0
6377,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.1249999999999973,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.000024838475476,90.4646002293275,,plate,7,1.0,30.0,,,7.0
6378,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.166666666666664,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00002254463178,91.71460022932494,,plate,7,1.0,30.0,,,7.0
6379,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.2083333333333304,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00002025078809,92.96460022932239,,plate,7,1.0,30.0,,,7.0
6380,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0000179569444,94.21460022931983,,plate,7,1.0,30.0,,,7.0
6381,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.2916666666666634,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.000015663100704,95.46460022931727,,plate,7,1.0,30.0,,,7.0
6382,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00001336925672,96.71460022931471,,plate,7,1.0,30.0,,,7.0
6383,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.3749999999999964,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00001107541267,97.96460022931215,,plate,7,1.0,30.0,,,7.0
6384,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.416666666666663,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.000008781568624,99.2146002293096,,plate,7,1.0,30.0,,,7.0
6385,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.000006487724576,100.46460022930704,,plate,7,1.0,30.0,,,7.0
6386,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00000419388053,101.71460022930448,,plate,7,1.0,30.0,,,7.0
6387,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00000190003648,102.96460022930192,,plate,7,1.0,30.0,,,7.0
6388,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.88388347648305,39.11611652351695,,,0,1.0,30.0,56.0,104.0,,plate,7,1.0,30.0,,,7.0
6389,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.7677669529661,38.2322330470339,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6390,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.65165042944915,37.34834957055085,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6391,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.535533905932198,36.4644660940678,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6392,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.419417382415247,35.58058261758475,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6393,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.303300858898297,34.6966991411017,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6394,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.187184335381346,33.812815664618654,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6395,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.071067811864395,32.928932188135605,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6396,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.954951288347445,32.045048711652555,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6397,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.838834764830494,31.161165235169506,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6398,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.722718241313544,30.277281758686456,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6399,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.60660171779659,29.393398282203407,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
6400,test,True,0,1,None_cut,3.7916666666666616,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.49048519427964,28.509514805720357,,,0,1.0,30.0,56.0,104.0,,,7,1.0,30.0,,,7.0
