tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,bde618a2d1243f93_score,player_b9b1c1c5_x,player_b9b1c1c5_y,player_b9b1c1c5_move_target,player_b9b1c1c5_item,player_b9b1c1c5_score,player_b9b1c1c5_cut_speed,player_b9b1c1c5_speed,player_d36e0109_x,player_d36e0109_y,player_d36e0109_move_target,player_d36e0109_item,player_d36e0109_score,player_d36e0109_cut_speed,player_d36e0109_speed
3432,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.12499999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3433,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.13333333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3434,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.14166666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3435,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.15,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3436,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.15833333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3437,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3438,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.175,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3439,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.18333333333333332,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3440,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3441,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.19999999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3442,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3443,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.21666666666666665,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3444,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.22499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.500000000000256,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3445,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.2333333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.00000000000051,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3446,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.24166666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,57.50000000000077,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3447,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.00000000000102,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3448,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.2583333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.50000000000128,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3449,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.26666666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.000000000001535,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3450,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.275,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.50000000000179,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3451,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.2833333333333334,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.000000000002046,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3452,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.29166666666666674,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.5000000000023,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3453,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.3000000000000001,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.00000000000256,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3454,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.30833333333333346,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.500000000002814,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3455,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.3166666666666668,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.00000000000307,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3456,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.3250000000000002,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,62.500000000003325,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3457,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.33333333333333354,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.00000000000358,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3458,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.3416666666666669,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.50000000000384,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3459,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.35000000000000026,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.00000000000409,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3460,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.3583333333333336,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.50000000000364,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3461,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.366666666666667,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.00000000000318,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3462,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.50000000000273,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3463,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.3833333333333337,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.00000000000227,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3464,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.39166666666666705,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.50000000000182,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3465,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.00000000000136,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3466,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.40833333333333377,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.50000000000091,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3467,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.41666666666666713,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.00000000000045,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3468,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.4250000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.5,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3469,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.43333333333333385,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.99999999999955,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3470,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.4416666666666672,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.49999999999909,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3471,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.45000000000000057,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.99999999999864,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3472,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.4583333333333339,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.49999999999818,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3473,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.4666666666666673,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.99999999999773,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3474,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.47500000000000064,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.49999999999727,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3475,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.483333333333334,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.94371843040568,40.137048156007296,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3476,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.49166666666666736,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.29940671350488,40.48845368423113,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3477,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5000000000000007,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.65509499660408,40.83985921245497,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3478,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.508333333333334,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.01078327970328,41.191264740678804,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3479,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5166666666666673,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.36647156280247,41.54267026890264,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3480,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5250000000000006,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.72215984590167,41.894075797126476,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3481,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5333333333333339,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.07784812900087,42.24548132535031,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3482,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5416666666666672,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.43353641210007,42.59688685357415,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3483,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5500000000000005,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.78922469519927,42.948292381797984,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3484,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5583333333333338,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.14491297829846,43.29969791002182,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3485,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.50060126139766,43.651103438245656,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3486,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5750000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.85628954449686,44.00250896646949,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3487,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.5833333333333337,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.21197782759606,44.35391449469333,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3488,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.591666666666667,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.56766611069526,44.705320022917164,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3489,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6000000000000003,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.92335439379445,45.056725551141,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3490,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6083333333333336,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.27904267689365,45.408131079364836,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3491,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6166666666666669,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.63473095999285,45.75953660758867,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3492,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6250000000000002,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.99041924309205,46.11094213581251,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3493,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6333333333333335,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.34610752619125,46.46234766403634,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3494,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6416666666666668,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.70179580929045,46.81375319226018,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3495,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6500000000000001,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.05748409238964,47.165158720484015,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3496,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6583333333333334,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.41317237548884,47.51656424870785,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3497,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6666666666666667,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.76886065858804,47.86796977693169,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3498,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.675,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.12454894168724,48.21937530515552,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3499,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6833333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.48023722478644,48.57078083337936,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3500,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.6916666666666667,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.83592550788563,48.922186361603195,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3501,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.19161379098483,49.27359188982703,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3502,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7083333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.54730207408403,49.62499741805087,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3503,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7166666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.90299035718323,49.9764029462747,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3504,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7249999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.25867864028243,50.32780847449854,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3505,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7333333333333332,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.61436692338162,50.679214002722375,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3506,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7416666666666665,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.97005520648082,51.03061953094621,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3507,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.32574348958002,51.38202505917005,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3508,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7583333333333331,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.68143177267922,51.73343058739388,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
3509,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.7666666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.03712005577842,52.08483611561772,,tomato_salad,2,1.0,12.0,24.0,56.0,,,1,0.2,30.0
