tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e113bed64c06e7dd_score,player_06737ef0_x,player_06737ef0_y,player_06737ef0_move_target,player_06737ef0_item,player_06737ef0_score,player_06737ef0_cut_speed,player_06737ef0_speed,player_9481588e_x,player_9481588e_y,player_9481588e_move_target,player_9481588e_item,player_9481588e_score,player_9481588e_cut_speed,player_9481588e_speed,f98420205e959499_score,fe67a236200c616d_message,bbcaa5290f8da7a4_score
5928,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7249999999999999,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.50000000002106,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5929,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7333333333333332,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.000000000020805,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5930,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7416666666666665,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.50000000002055,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5931,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.00000000002029,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5932,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7583333333333331,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.50000000002004,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5933,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7666666666666664,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.00000000001978,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5934,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7749999999999997,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.500000000019526,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5935,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.783333333333333,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.00000000001927,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5936,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7916666666666663,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.500000000019014,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5937,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.7999999999999996,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.00000000001876,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5938,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8083333333333329,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.5000000000185,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5939,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8166666666666662,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.00000000001825,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5940,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8249999999999995,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.50000000001799,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5941,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8333333333333328,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.000000000017735,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5942,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8416666666666661,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.50000000001748,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5943,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8499999999999994,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.000000000017224,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5944,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8583333333333327,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.50000000001697,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5945,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.866666666666666,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.00000000001671,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5946,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8749999999999993,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.500000000016456,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5947,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8833333333333326,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.0000000000162,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5948,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8916666666666659,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.500000000015945,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5949,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.8999999999999992,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.00000000001569,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5950,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9083333333333325,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.50000000001543,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5951,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9166666666666659,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.00000000001518,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5952,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9249999999999992,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.50000000001492,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5953,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9333333333333325,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.000000000014666,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5954,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9416666666666658,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.50000000001441,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5955,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9499999999999991,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.000000000014154,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5956,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9583333333333324,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.5000000000139,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5957,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9666666666666657,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.00000000001364,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5958,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.974999999999999,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.50000000001339,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5959,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9833333333333323,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.00000000001313,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5960,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9916666666666656,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.500000000012875,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5961,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,0.9999999999999989,0,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.00000000001262,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5962,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0083333333333322,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.50000000001236,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5963,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0166666666666655,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.00000000001211,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5964,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0249999999999988,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.50000000001185,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5965,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.033333333333332,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.000000000011596,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5966,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0416666666666654,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.50000000001134,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5967,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0499999999999987,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.000000000011084,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5968,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.058333333333332,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.50000000001083,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5969,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0666666666666653,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.00000000001057,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5970,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0749999999999986,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.50000000001032,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5971,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.083333333333332,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.00000000001006,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5972,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0916666666666652,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.500000000009805,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5973,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.0999999999999985,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.862951843992704,40.05628156960096,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5974,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1083333333333318,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.51154631576887,39.700593286501764,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5975,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1166666666666651,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.16014078754503,39.344905003402566,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5976,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1249999999999984,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.808735259321196,38.98921672030337,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5977,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1333333333333317,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.45732973109736,38.63352843720417,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5978,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.141666666666665,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.105924202873524,38.27784015410497,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5979,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1499999999999984,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.75451867464969,37.922151871005774,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5980,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1583333333333317,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.40311314642585,37.566463587906576,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5981,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.166666666666665,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.051707618202016,37.21077530480738,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5982,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1749999999999983,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.70030208997818,36.85508702170818,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5983,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1833333333333316,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.348896561754344,36.49939873860898,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5984,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1916666666666649,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.99749103353051,36.14371045550978,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5985,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.1999999999999982,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.64608550530667,35.788022172410585,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5986,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.2083333333333315,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.294679977082836,35.43233388931139,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5987,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.2166666666666648,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.943274448859,35.07664560621219,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
5988,test,True,0,1,None_cut,3.358333333333328,3,0,2,tomato,1.224999999999998,1,1,0,None_cut,3.2583333333333244,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.591868920635164,34.72095732311299,,tomato,1,1.0,12.0,24.0,40.0,,,1,0.2,30.0,,,2.0
