tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,80d7c35ab249cd60_score,player_e857c733_x,player_e857c733_y,player_e857c733_move_target,player_e857c733_item,player_e857c733_score,player_e857c733_cut_speed,player_e857c733_speed,player_8f198e6d_x,player_8f198e6d_y,player_8f198e6d_move_target,player_8f198e6d_item,player_8f198e6d_score,player_8f198e6d_cut_speed,player_8f198e6d_speed,7398d489a56265ba_score,4be7e6f21f3c30ad_message,cf7f363945f4897f_score
6972,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,2,1.0,30.0,68.32240661484184,27.82972186188354,,tomato,1,1.0,30.0,,,3.0
6973,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,2,1.0,30.0,67.43305033384308,28.708098435710042,,tomato,1,1.0,30.0,,,3.0
6974,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,2,1.0,30.0,66.54369405284433,29.586475009536542,,tomato,1,1.0,30.0,,,3.0
6975,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,2,1.0,30.0,65.65433777184558,30.464851583363043,,tomato,1,1.0,30.0,,,3.0
6976,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,2,1.0,30.0,64.76498149084682,31.343228157189543,,tomato,1,1.0,30.0,,,3.0
6977,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,2,1.0,30.0,63.87562520984797,32.22160473101604,,tomato,1,1.0,30.0,,,3.0
6978,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,2,1.0,30.0,62.9862689288485,33.099981304842544,,tomato,1,1.0,30.0,,,3.0
6979,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.8763439699661,24.30755190613945,,plate,2,1.0,30.0,62.09691264784904,33.978357878669044,,tomato,1,1.0,30.0,,,3.0
6980,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9873267412821,25.186271637966456,,plate,2,1.0,30.0,61.20755636684957,34.856734452495544,,tomato,1,1.0,30.0,,,3.0
6981,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.0983095125981,26.06499136979346,,plate,2,1.0,30.0,60.31820008585011,35.735111026322045,,tomato,1,1.0,30.0,,,3.0
6982,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.20929228391411,26.943711101620465,,plate,2,1.0,30.0,59.42884380485064,36.613487600148545,,tomato,1,1.0,30.0,,,3.0
6983,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.32027505523011,27.82243083344747,,plate,2,1.0,30.0,58.53948752385118,37.491864173975046,,tomato,1,1.0,30.0,,,3.0
6984,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43125782654612,28.70115056527412,,plate,2,1.0,30.0,57.650131242851714,38.370240747801546,,tomato,1,1.0,30.0,,,3.0
6985,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54224059786175,29.57987029710077,,plate,2,1.0,30.0,56.76077496185225,39.24861732162794,,tomato,1,1.0,30.0,,,3.0
6986,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.6532233691772,30.458590028927418,,plate,2,1.0,30.0,56.0,40.0,,tomato,1,1.0,30.0,,,3.0
6987,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.76420614049265,31.337309760754067,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6988,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87518891180801,32.2160294925808,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6989,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.98617168312309,33.094749224407806,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6990,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09715445443817,33.97346895623481,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6991,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.20813722575326,34.852188688061815,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6992,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31911999706834,35.73090841988882,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6993,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.43010276838343,36.609628151715825,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6994,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54108553969851,37.48834788354283,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6995,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.6520683110136,38.367067615369834,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6996,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.76305108232869,39.24578734719684,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6997,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.74411162538074,39.81349821690576,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6998,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.49419931818743,39.82830444284919,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
6999,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.24428701099411,39.84311066879262,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7000,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.9943747038008,39.85791689473605,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7001,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.74446239660749,39.87272312067948,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7002,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7003,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.24463778222086,39.902335572566344,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7004,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.99472547502755,39.917141798509775,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7005,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.74481316783424,39.931948024453206,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7006,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.49490086064093,39.94675425039664,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7007,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.24498855344761,39.96156047634007,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7008,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.9950762462543,39.97636670228327,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7009,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.74516393906099,39.99117292822635,,plate,2,1.0,30.0,56.0,40.0,,,1,1.0,30.0,,,3.0
7010,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.49520253103098,39.99778761283382,,plate,2,1.0,30.0,57.250000000000284,40.0,,,1,1.0,30.0,,,3.0
7011,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.24520254377215,39.997966086391884,,plate,2,1.0,30.0,58.50000000000057,40.0,,,1,1.0,30.0,,,3.0
7012,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.99520255651332,39.99814455994995,,plate,2,1.0,30.0,59.75000000000085,40.0,,,1,1.0,30.0,,,3.0
7013,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.74520256925449,39.998323033508015,,plate,2,1.0,30.0,61.00000000000114,40.0,,,1,1.0,30.0,,,3.0
7014,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.49520258199566,39.99850150706608,,plate,2,1.0,30.0,62.25000000000142,40.0,,,1,1.0,30.0,,,3.0
7015,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.24520259473682,39.998679980624146,,plate,2,1.0,30.0,63.500000000001705,40.0,,,1,1.0,30.0,,,3.0
7016,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,64.75000000000199,40.0,,,1,1.0,30.0,,,3.0
7017,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,66.00000000000227,40.0,,,1,1.0,30.0,,,3.0
7018,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,67.25000000000256,40.0,,,1,1.0,30.0,,,3.0
7019,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,68.50000000000284,40.0,,,1,1.0,30.0,,,3.0
7020,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,69.75000000000313,40.0,,,1,1.0,30.0,,,3.0
7021,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,71.00000000000341,40.0,,,1,1.0,30.0,,,3.0
7022,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,72.12016826116314,39.68378443342246,,,1,1.0,30.0,,,3.0
7023,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,73.0095245421619,38.80540785959596,,,1,1.0,30.0,,,3.0
7024,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,73.89888082316065,37.92703128576946,,,1,1.0,30.0,,,3.0
7025,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,74.7882371041594,37.04865471194296,,,1,1.0,30.0,,,3.0
7026,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,75.67759338515816,36.17027813811646,,,1,1.0,30.0,,,3.0
7027,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,76.56694966615692,35.29190156428996,,,1,1.0,30.0,,,3.0
7028,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,77.45630594715567,34.41352499046346,,,1,1.0,30.0,,,3.0
7029,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,78.34566222815442,33.53514841663696,,,1,1.0,30.0,,,3.0
7030,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,79.23501850915318,32.65677184281046,,,1,1.0,30.0,,,3.0
7031,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,80.12437479015193,31.778395268983957,,,1,1.0,30.0,,,3.0
7032,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.74520262021916,39.99903692774028,,plate,2,1.0,30.0,81.01373107115069,30.900018695157552,,,1,1.0,30.0,,,3.0
7033,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.49520263296033,39.99921540129834,,plate,2,1.0,30.0,81.90308735214953,30.021642121331407,,,1,1.0,30.0,,,3.0
7034,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.2452026457015,39.99939387485641,,plate,2,1.0,30.0,82.79244363314886,29.143265547505262,,,1,1.0,30.0,,,3.0
7035,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.99520265844266,39.999572348414475,,plate,2,1.0,30.0,83.68179991414819,28.264888973679117,,,1,1.0,30.0,,,3.0
7036,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.74520267118383,39.99975082197275,,plate,2,1.0,30.0,84.57115619514751,27.386512399852972,,,1,1.0,30.0,,,3.0
