tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b01bce1933a41448_score,player_e07cf345_x,player_e07cf345_y,player_e07cf345_move_target,player_e07cf345_item,player_e07cf345_score,player_e07cf345_cut_speed,player_e07cf345_speed,player_0c2307b3_x,player_0c2307b3_y,player_0c2307b3_move_target,player_0c2307b3_item,player_0c2307b3_score,player_0c2307b3_cut_speed,player_0c2307b3_speed
2007,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.25000000000142,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2008,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.87500000000156,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2009,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.500000000001705,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2010,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.12500000000185,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2011,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.75000000000199,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2012,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.37500000000213,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2013,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.000000000002274,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2014,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato_cut,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2015,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2016,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2017,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2018,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2019,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2020,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2021,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2022,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2023,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2024,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2025,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2026,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2027,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2028,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2029,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2030,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2031,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2032,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2033,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2034,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2035,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2036,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2037,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2038,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2039,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2040,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2041,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2042,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2043,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2044,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2045,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2046,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,55.37499999999986,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2047,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,54.749999999999716,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2048,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,54.124999999999574,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2049,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,53.49999999999943,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2050,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.87499999999929,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2051,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.24999999999915,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2052,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.624999999999005,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2053,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.99999999999886,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2054,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.37499999999872,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2055,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.74999999999858,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2056,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.12499999999844,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2057,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.499999999998295,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2058,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.87499999999815,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2059,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.24999999999801,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2060,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.62499999999787,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2061,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.999999999997726,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2062,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.374999999997584,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2063,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.74999999999744,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2064,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.1249999999973,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2065,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,43.49999999999716,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2066,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.874999999997016,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2067,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.249999999996874,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2068,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.62499999999673,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2069,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.99999999999659,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2070,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.37499999999645,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2071,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,tomato_cut,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2072,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_salad,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2073,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_salad,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
2074,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_salad,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,72.0,40.0,,,0,0.5,30.0
