tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0ff6a4aabb27309e_score,player_7986d26c_x,player_7986d26c_y,player_7986d26c_move_target,player_7986d26c_item,player_7986d26c_score,player_7986d26c_cut_speed,player_7986d26c_speed,player_d2673e8f_x,player_d2673e8f_y,player_d2673e8f_move_target,player_d2673e8f_item,player_d2673e8f_score,player_d2673e8f_cut_speed,player_d2673e8f_speed
3322,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3323,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3324,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.24999999999993,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3325,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.499999999999858,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3326,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.749999999999787,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3327,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.999999999999716,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3328,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,30.249999999999645,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3329,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.499999999999574,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3330,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,32.749999999999716,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3331,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,34.0,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3332,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,35.250000000000284,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3333,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.50000000000057,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3334,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,37.75000000000085,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3335,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.00000000000114,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3336,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,24.0,,tomato,2,1.0,30.0
3337,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.6666666666666665,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,25.24999999999993,,tomato,2,1.0,30.0
3338,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.7083333333333331,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,26.499999999999858,,tomato,2,1.0,30.0
3339,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.7499999999999998,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,27.749999999999787,,tomato,2,1.0,30.0
3340,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.7916666666666664,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,28.999999999999716,,tomato,2,1.0,30.0
3341,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.833333333333333,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,30.249999999999645,,tomato,2,1.0,30.0
3342,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.8749999999999997,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,31.499999999999574,,tomato,2,1.0,30.0
3343,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.9166666666666663,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,32.749999999999716,,tomato,2,1.0,30.0
3344,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.9583333333333329,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,34.0,,tomato,2,1.0,30.0
3345,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,0.9999999999999996,0,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,35.250000000000284,,tomato,2,1.0,30.0
3346,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.0416666666666663,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,36.50000000000057,,tomato,2,1.0,30.0
3347,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.083333333333333,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,37.75000000000085,,tomato,2,1.0,30.0
3348,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.1249999999999998,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,39.00000000000114,,tomato,2,1.0,30.0
3349,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.1666666666666665,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,40.25000000000142,,tomato,2,1.0,30.0
3350,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.2083333333333333,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,41.500000000001705,,tomato,2,1.0,30.0
3351,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.25,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,42.75000000000199,,tomato,2,1.0,30.0
3352,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.2916666666666667,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,44.000000000002274,,tomato,2,1.0,30.0
3353,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.3333333333333335,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,45.25000000000256,,tomato,2,1.0,30.0
3354,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.3750000000000002,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,46.50000000000284,,tomato,2,1.0,30.0
3355,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.416666666666667,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,47.750000000003126,,tomato,2,1.0,30.0
3356,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.4583333333333337,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,49.00000000000341,,tomato,2,1.0,30.0
3357,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.5000000000000004,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,50.250000000003695,,tomato,2,1.0,30.0
3358,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.5416666666666672,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,51.50000000000398,,tomato,2,1.0,30.0
3359,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.583333333333334,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,52.75000000000426,,tomato,2,1.0,30.0
3360,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.6250000000000007,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,54.00000000000455,,tomato,2,1.0,30.0
3361,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.6666666666666674,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,55.25000000000483,,tomato,2,1.0,30.0
3362,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.7083333333333341,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,56.500000000005116,,tomato,2,1.0,30.0
3363,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.7500000000000009,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,57.7500000000054,,tomato,2,1.0,30.0
3364,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.7916666666666676,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,59.000000000005684,,tomato,2,1.0,30.0
3365,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.8333333333333344,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,60.25000000000597,,tomato,2,1.0,30.0
3366,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.875000000000001,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,61.50000000000625,,tomato,2,1.0,30.0
3367,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.9166666666666679,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,62.75000000000654,,tomato,2,1.0,30.0
3368,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,1.9583333333333346,1,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,64.00000000000682,,tomato,2,1.0,30.0
3369,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.0000000000000013,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,65.2500000000071,,tomato,2,1.0,30.0
3370,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,66.50000000000739,,tomato,2,1.0,30.0
3371,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.0833333333333344,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,67.75000000000767,,tomato,2,1.0,30.0
3372,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.125000000000001,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,69.00000000000796,,tomato,2,1.0,30.0
3373,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.1666666666666674,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,70.25000000000824,,tomato,2,1.0,30.0
3374,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.208333333333334,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,71.50000000000853,,tomato,2,1.0,30.0
3375,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.2500000000000004,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,72.75000000000881,,tomato,2,1.0,30.0
3376,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.291666666666667,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,74.0000000000091,,tomato,2,1.0,30.0
3377,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.3333333333333335,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,75.25000000000938,,tomato,2,1.0,30.0
3378,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.375,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,76.50000000000966,,tomato,2,1.0,30.0
3379,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.4166666666666665,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,77.75000000000995,,tomato,2,1.0,30.0
3380,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.458333333333333,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,79.00000000001023,,tomato,2,1.0,30.0
3381,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.4999999999999996,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,80.25000000001052,,tomato,2,1.0,30.0
3382,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.541666666666666,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,81.5000000000108,,tomato,2,1.0,30.0
3383,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.5833333333333326,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,82.75000000001108,,tomato,2,1.0,30.0
3384,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.624999999999999,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,84.00000000001137,,tomato,2,1.0,30.0
3385,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.6666666666666656,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,85.25000000001165,,tomato,2,1.0,30.0
3386,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.708333333333332,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,86.50000000001194,,tomato,2,1.0,30.0
3387,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.7499999999999987,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,72.0,87.75000000001222,,tomato,2,1.0,30.0
3388,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.791666666666665,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,71.15675848912588,88.65378202977104,,tomato,2,1.0,30.0
3389,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.8333333333333317,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,70.27838191529867,89.54313831076979,,tomato,2,1.0,30.0
3390,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.8749999999999982,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,69.40000534147146,90.43249459176855,,tomato,2,1.0,30.0
3391,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.9166666666666647,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,68.52162876764424,91.3218508727673,,tomato,2,1.0,30.0
3392,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.9583333333333313,2,3,2,,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,24.0,,,3,1.0,30.0,67.64325219381703,92.21120715376605,,tomato,2,1.0,30.0
