tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d323d3bebb1ecbe_score,player_a86e16bf_x,player_a86e16bf_y,player_a86e16bf_move_target,player_a86e16bf_item,player_a86e16bf_score,player_a86e16bf_cut_speed,player_a86e16bf_speed,player_31c992dc_x,player_31c992dc_y,player_31c992dc_move_target,player_31c992dc_item,player_31c992dc_score,player_31c992dc_cut_speed,player_31c992dc_speed
3669,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,60.64594565529052,83.3507826393579,,tomato_salad,2,1.0,30.0,56.0,73.75000000000767,,tomato,4,1.0,30.0
3670,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,61.529956487804355,82.46702653725825,,tomato_salad,2,1.0,30.0,56.0,75.00000000000796,,tomato,4,1.0,30.0
3671,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,62.41396732031819,81.5832704351586,,tomato_salad,2,1.0,30.0,56.0,76.25000000000824,,tomato,4,1.0,30.0
3672,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,63.29797815283203,80.69951433305894,,tomato_salad,2,1.0,30.0,56.0,77.50000000000853,,tomato,4,1.0,30.0
3673,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,64.18198898534601,79.81575823095929,,tomato_salad,2,1.0,30.0,56.0,78.75000000000881,,tomato,4,1.0,30.0
3674,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,65.06599981786056,78.93200212885964,,tomato_salad,2,1.0,30.0,56.0,80.0000000000091,,tomato,4,1.0,30.0
3675,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,65.9500106503751,78.04824602675998,,tomato_salad,2,1.0,30.0,56.0,81.25000000000938,,tomato,4,1.0,30.0
3676,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,66.83402148288965,77.16448992466033,,tomato_salad,2,1.0,30.0,56.0,82.50000000000966,,tomato,4,1.0,30.0
3677,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,67.7180323154042,76.28073382256068,,tomato_salad,2,1.0,30.0,56.0,83.75000000000995,,tomato,4,1.0,30.0
3678,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.60204314791875,75.39697772046102,,tomato_salad,2,1.0,30.0,56.0,85.00000000001023,,tomato,4,1.0,30.0
3679,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,69.4860539804333,74.51322161836137,,tomato_salad,2,1.0,30.0,56.0,86.25000000001052,,tomato,4,1.0,30.0
3680,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.37006481294785,73.62946551626172,,tomato_salad,2,1.0,30.0,56.0,87.5000000000108,,tomato,4,1.0,30.0
3681,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.2540756454624,72.74570941416206,,tomato_salad,2,1.0,30.0,55.33243380389186,88.47591077356992,,tomato,4,1.0,30.0
3682,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.13803867373511,71.8619055008474,,tomato_salad,2,1.0,30.0,54.45405723006536,89.36526705456868,,tomato,4,1.0,30.0
3683,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,73.02192370561326,70.97802357976087,,tomato_salad,2,1.0,30.0,53.57568065623886,90.25462333556743,,tomato,4,1.0,30.0
3684,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,73.90580873749114,70.09414165867435,,tomato_salad,2,1.0,30.0,52.69730408241236,91.14397961656618,,tomato,4,1.0,30.0
3685,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,74.78969376936892,69.21025973758782,,tomato_salad,2,1.0,30.0,51.81892750858586,92.03333589756494,,tomato,4,1.0,30.0
3686,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.67357880124669,68.32637781650129,,tomato_salad,2,1.0,30.0,50.94055093475936,92.9226921785637,,tomato,4,1.0,30.0
3687,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,76.55746383312447,67.44249589541477,,tomato_salad,2,1.0,30.0,50.06217436093286,93.81204845956245,,tomato,4,1.0,30.0
3688,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,77.44134886500225,66.55861397432824,,tomato_salad,2,1.0,30.0,49.18379778710636,94.7014047405612,,tomato,4,1.0,30.0
3689,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,78.32523389688002,65.67473205324171,,tomato_salad,2,1.0,30.0,48.30542121327986,95.59076102155996,,tomato,4,1.0,30.0
3690,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,79.2091189287578,64.79085013215519,,tomato_salad,2,1.0,30.0,47.42704463945336,96.48011730255871,,tomato,4,1.0,30.0
3691,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.09300396063557,63.90696821106866,,tomato_salad,2,1.0,30.0,46.548668065626856,97.36947358355746,,tomato,4,1.0,30.0
3692,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.97688899251335,63.02308628998213,,tomato_salad,2,1.0,30.0,45.670291491800356,98.25882986455622,,tomato,4,1.0,30.0
3693,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,81.86077402439113,62.139204368895605,,tomato_salad,2,1.0,30.0,44.791914917973855,99.14818614555497,,tomato,4,1.0,30.0
3694,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,82.7446590562689,61.25532244780908,,tomato_salad,2,1.0,30.0,43.913538344147355,100.03754242655373,,tomato,4,1.0,30.0
3695,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.62854408814668,60.37144052672255,,tomato_salad,2,1.0,30.0,43.035161770320855,100.92689870755248,,tomato,4,1.0,30.0
3696,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,84.51242912002445,59.487558605636025,,tomato_salad,2,1.0,30.0,42.156785196494354,101.81625498855124,,tomato,4,1.0,30.0
3697,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,85.39631415190223,58.6036766845495,,tomato_salad,2,1.0,30.0,41.27840862266781,102.70561126954999,,tomato,4,1.0,30.0
3698,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,86.28019918378001,57.71979476346297,,tomato_salad,2,1.0,30.0,40.4000320488411,103.59496755054874,,tomato,4,1.0,30.0
3699,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,87.16408421565778,56.835912842376445,,tomato_salad,2,1.0,30.0,39.509523748705426,103.14470323113545,,tomato,4,1.0,30.0
3700,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,tomato_salad,2,1.0,30.0,38.615184377103766,102.27140082738151,,tomato,4,1.0,30.0
3701,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,37.720845005502106,101.39809842362757,,tomato,4,1.0,30.0
3702,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,36.826505633900446,100.52479601987363,,tomato,4,1.0,30.0
3703,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,35.932166262298786,99.6514936161197,,tomato,4,1.0,30.0
3704,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,35.037826890697126,98.77819121236575,,tomato,4,1.0,30.0
3705,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,34.143487519095466,97.90488880861182,,tomato,4,1.0,30.0
3706,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,33.249148147493806,97.03158640485788,,tomato,4,1.0,30.0
3707,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,32.354808775892145,96.15828400110394,,tomato,4,1.0,30.0
3708,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,31.460469404290485,95.28498159735,,tomato,4,1.0,30.0
3709,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,30.566130032688825,94.41167919359606,,tomato,4,1.0,30.0
3710,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,29.671790661087165,93.53837678984212,,tomato,4,1.0,30.0
3711,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,28.777451289485672,92.66507438608818,,tomato,4,1.0,30.0
3712,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,27.883111917884367,91.79177198233424,,tomato,4,1.0,30.0
3713,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,26.988772546283062,90.91846957857992,,tomato,4,1.0,30.0
3714,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,26.094433174681757,90.04516717482534,,tomato,4,1.0,30.0
3715,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,25.200093803080453,89.17186477107076,,tomato,4,1.0,30.0
3716,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.305754431479148,88.29856236731618,,tomato,4,1.0,30.0
3717,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.184955638176067,87.09384865393577,,tomato,4,1.0,30.0
3718,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.169639651004562,85.84394248924232,,tomato,4,1.0,30.0
3719,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.154323663833058,84.59403632454885,,tomato,4,1.0,30.0
3720,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.139007676661553,83.34413015985538,,tomato,4,1.0,30.0
3721,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.123691689490048,82.09422399516191,,tomato,4,1.0,30.0
3722,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.108375702318543,80.84431783046844,,tomato,4,1.0,30.0
3723,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.09305971514704,79.59441166577497,,tomato,4,1.0,30.0
3724,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.077743727975662,78.3445055010815,,tomato,4,1.0,30.0
3725,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.062427740804328,77.09459933638803,,tomato,4,1.0,30.0
3726,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.04711175363299,75.84469317169456,,tomato,4,1.0,30.0
3727,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.031795766461656,74.59478700700109,,tomato,4,1.0,30.0
3728,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.01647977929032,73.34488084230762,,tomato,4,1.0,30.0
3729,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.002374319157465,72.0949671718777,,tomato,4,1.0,30.0
3730,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.002189919967147,70.84496718547862,,tomato,4,1.0,30.0
3731,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.00200552077683,69.59496719907955,,tomato,4,1.0,30.0
3732,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.001821121586513,68.34496721268047,,tomato,4,1.0,30.0
3733,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.001636722396196,67.0949672262814,,tomato,4,1.0,30.0
3734,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.00145232320588,65.84496723988232,,tomato,4,1.0,30.0
3735,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.00126792401556,64.59496725348325,,tomato,4,1.0,30.0
3736,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.001083524825244,63.34496726708417,,tomato,4,1.0,30.0
3737,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.000899125634927,62.0949672806851,,tomato,4,1.0,30.0
3738,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.00071472644461,60.84496729428602,,tomato,4,1.0,30.0
3739,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.000530327254292,59.59496730788695,,tomato,4,1.0,30.0
3740,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.000345928063975,58.34496732148787,,tomato,4,1.0,30.0
3741,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.000161528873658,57.094967335088796,,tomato,4,1.0,30.0
3742,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.0,56.0,,tomato,4,1.0,30.0
3743,0,1,,0,2,None_cut,4.0,3,0,3,tomato,0.0,0,2,2,,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.0,56.0,,,3,1.0,30.0,24.0,56.0,,,4,1.0,30.0
